Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
"Relmada Therapeutics, Inc.",RLMD,"$8,831,989",($0.70),time-not-supplied,Dec/2024,2,($0.84),2025-03-18 05:19:19
"Acurx Pharmaceuticals, Inc.",ACXP,"$7,787,465",($0.18),time-pre-market,Dec/2024,1,($0.38),2025-03-18 05:19:19
"Impact BioMedical, Inc.",IBO,"$6,902,373",,time-not-supplied,Dec/2024,2,N/A,2025-03-18 05:19:19
"BioXcel Therapeutics, Inc.",BTAI,"$6,606,853",($4.36),time-not-supplied,Dec/2024,2,($12.16),2025-03-18 05:19:19
"Klotho Neurosciences, Inc.",KLTO,"$6,026,080",,time-not-supplied,Dec/2024,2,N/A,2025-03-18 05:19:19
"PLUS THERAPEUTICS, Inc.",PSTV,"$4,002,431",($0.50),time-not-supplied,Dec/2024,2,($0.70),2025-03-18 05:19:19
Oblong Inc.,OBLG,"$3,835,502",,time-not-supplied,Dec/2024,2,N/A,2025-03-18 05:19:19
"SmartKem, Inc.",SMTK,"$3,774,601",,time-not-supplied,Dec/2024,2,N/A,2025-03-18 05:19:19
Charles & Colvard Ltd.,CTHR,"$3,030,248",,time-not-supplied,Dec/2024,2,($0.90),2025-03-18 05:19:19
"Lixte Biotechnology Holdings, Inc.",LIXT,"$2,721,641",,time-not-supplied,Dec/2024,2,($0.41),2025-03-18 05:19:19
"CERo Therapeutics Holdings, Inc.",CERO,"$2,652,000",,time-not-supplied,Dec/2024,2,N/A,2025-03-18 05:19:19
Lipella Pharmaceuticals Inc.,LIPO,"$2,599,176",,time-not-supplied,Dec/2024,2,($0.72),2025-03-18 05:19:19
"Cyclacel Pharmaceuticals, Inc.",CYCC,"$1,867,300",,time-not-supplied,Dec/2024,N/A,($6.23),2025-03-18 05:19:19
Ares Acquisition Corporation II,AACT,,,time-not-supplied,Dec/2024,2,N/A,2025-03-18 05:19:19
