Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
Lucid Diagnostics Inc.,LUCD,"$93,167,692",($0.17),time-pre-market,Dec/2024,1,($0.26),2025-03-24 05:19:48
"Lexeo Therapeutics, Inc.",LXEO,"$88,947,397",($0.81),time-not-supplied,Dec/2024,4,($0.86),2025-03-24 05:19:48
"Aerovate Therapeutics, Inc.",AVTE,"$72,186,283",($0.19),time-not-supplied,Dec/2024,1,($0.74),2025-03-24 05:19:48
Scilex Holding Company,SCLX,"$68,200,602",($0.09),time-not-supplied,Dec/2024,2,($0.25),2025-03-24 05:19:48
OncoCyte Corporation,OCX,"$55,556,315",,time-after-hours,Dec/2024,1,N/A,2025-03-24 05:19:48
VolitionRX Limited,VNRX,"$50,437,457",($0.06),time-not-supplied,Dec/2024,1,($0.11),2025-03-24 05:19:48
"Investcorp Credit Management BDC, Inc.",ICMB,"$46,532,168",,time-not-supplied,Dec/2024,1,$0.14,2025-03-24 05:19:48
"Intellinetics, Inc.",INLX,"$45,692,705",,time-after-hours,Dec/2024,N/A,$0.02,2025-03-24 05:19:48
Toro Corp.,TORO,"$45,168,613",,time-not-supplied,Dec/2024,1,$0.16,2025-03-24 05:19:48
Huize Holding Limited,HUIZ,"$31,925,357",,time-pre-market,Dec/2024,1,$0.25,2025-03-24 05:19:48
"Equillium, Inc.",EQ,"$28,344,610",($0.22),time-not-supplied,Dec/2024,2,($0.07),2025-03-24 05:19:48
"Jupiter Neurosciences, Inc.",JUNS,"$25,754,803",($0.02),time-not-supplied,Dec/2024,1,N/A,2025-03-24 05:19:48
NextPlat Corp,NXPL,"$25,046,555",,time-pre-market,Dec/2024,1,$0.38,2025-03-24 05:19:48
"Coffee Holding Co., Inc.",JVA,"$24,775,320",,time-not-supplied,Jan/2025,1,$0.06,2025-03-24 05:19:48
Mega Matrix Inc.,MPU,"$23,516,613",,time-not-supplied,Dec/2024,1,$0.03,2025-03-24 05:19:48
"Coeptis Therapeutics Holdings, Inc.",COEP,"$20,148,114",,time-not-supplied,Dec/2024,1,($1.60),2025-03-24 05:19:48
"Cyclo Therapeutics, Inc.",CYTH,"$19,562,277",($0.17),time-not-supplied,Dec/2024,1,($0.23),2025-03-24 05:19:48
"LightInTheBox Holding Co., Ltd.",LITB,"$18,752,255",,time-not-supplied,Dec/2024,1,($0.24),2025-03-24 05:19:48
"NexGel, Inc",NXGL,"$18,063,467",,time-after-hours,Dec/2024,1,($0.19),2025-03-24 05:19:48
Intelligent Protection Management Corp. ,IPM,"$18,012,125",,time-after-hours,Dec/2024,1,($0.03),2025-03-24 05:19:48
"LEAP THERAPEUTICS, INC.",LPTX,"$15,714,170",($0.39),time-not-supplied,Dec/2024,2,($0.46),2025-03-24 05:19:48
Wag! Group Co.,PET,"$11,725,809",,time-pre-market,Dec/2024,1,($0.09),2025-03-24 05:19:48
"Marker Therapeutics, Inc.",MRKR,"$11,154,363",,time-not-supplied,Dec/2024,1,N/A,2025-03-24 05:19:48
"Forte Biosciences, Inc. ",FBRX,"$11,022,982",($4.55),time-not-supplied,Dec/2024,1,$1,2025-03-24 05:19:48
"Actelis Networks, Inc.",ASNS,"$9,605,933",($0.02),time-pre-market,Dec/2024,1,($0.67),2025-03-24 05:19:48
"Kiora Pharmaceuticals, Inc. ",KPRX,"$9,542,806",($0.74),time-not-supplied,Dec/2024,1,N/A,2025-03-24 05:19:48
Dragonfly Energy Holdings Corp,DFLI,"$9,188,650",($1.35),time-after-hours,Dec/2024,1,$0.45,2025-03-24 05:19:48
"Innovative Eyewear, Inc.",LUCY,"$8,254,798",,time-not-supplied,Dec/2024,1,($3.80),2025-03-24 05:19:48
"Silo Pharma, Inc.",SILO,"$6,143,705",,time-not-supplied,Dec/2024,1,N/A,2025-03-24 05:19:48
"Eyenovia, Inc.",EYEN,"$3,024,000",$8,time-not-supplied,Dec/2024,1,($14.40),2025-03-24 05:19:48
SaverOne 2014 Ltd.,SVRE,"$2,539,529",,time-not-supplied,Dec/2024,1,N/A,2025-03-24 05:19:48
"Healthcare Triangle, Inc.",HCTI,"$2,068,942",,time-not-supplied,Dec/2024,1,($1.26),2025-03-24 05:19:48
"Mustang Bio, Inc.",MBIO,"$1,889,689",($5.50),time-not-supplied,Dec/2024,1,($35.50),2025-03-24 05:19:48
"ZyVersa Therapeutics, Inc.",ZVSA,"$1,643,278",,time-not-supplied,Dec/2024,1,N/A,2025-03-24 05:19:48
"Enveric Biosciences, Inc. ",ENVB,"$1,198,163",($3.45),time-not-supplied,Dec/2024,1,($21.89),2025-03-24 05:19:48
"Newton Golf Company, Inc.",NWTG,"$597,340",($9.01),time-not-supplied,Dec/2024,1,($42.04),2025-03-24 05:19:48
