Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
NOV Inc.,NOV,"$4,699,316,468",$0.25,time-after-hours,Mar/2025,12,$0.30,2025-04-28 05:28:10
Sanmina Corporation,SANM,"$4,360,150,103",$1.14,time-after-hours,Mar/2025,1,$1.04,2025-04-28 05:28:10
"Amkor Technology, Inc.",AMKR,"$4,290,664,124",$0.09,time-after-hours,Mar/2025,5,$0.24,2025-04-28 05:28:10
"CNO Financial Group, Inc.",CNO,"$4,010,902,799",$0.79,time-after-hours,Mar/2025,3,$0.52,2025-04-28 05:28:10
Ameris Bancorp,ABCB,"$3,923,096,991",$1.15,time-after-hours,Mar/2025,4,$1.10,2025-04-28 05:28:10
"Alliance Resource Partners, L.P.",ARLP,"$3,525,349,259",$0.63,time-pre-market,Mar/2025,3,$1.14,2025-04-28 05:28:10
Noble Corporation plc,NE,"$3,309,587,397",$0.31,time-after-hours,Mar/2025,1,$0.45,2025-04-28 05:28:10
PotlatchDeltic Corporation,PCH,"$3,076,671,400",$0.20,time-after-hours,Mar/2025,4,N/A,2025-04-28 05:28:10
COPT Defense Properties,CDP,"$2,986,535,293",$0.65,time-after-hours,Mar/2025,3,$0.62,2025-04-28 05:28:10
Lufax Holding Ltd,LU,"$2,556,588,000",,time-not-supplied,Mar/2025,N/A,($0.21),2025-04-28 05:28:10
"BankUnited, Inc.",BKU,"$2,516,869,066",$0.74,time-pre-market,Mar/2025,2,$0.64,2025-04-28 05:28:10
Transocean Ltd.,RIG,"$2,004,794,959",($0.12),time-after-hours,Mar/2025,4,($0.03),2025-04-28 05:28:10
Enterprise Financial Services Corporation,EFSC,"$1,907,766,008",$1.17,time-after-hours,Mar/2025,4,$1.07,2025-04-28 05:28:10
CVR Energy Inc.,CVI,"$1,839,709,962",($0.90),time-after-hours,Mar/2025,2,$0.04,2025-04-28 05:28:10
SJW Group,SJW,"$1,830,711,952",$0.35,time-after-hours,Mar/2025,3,$0.36,2025-04-28 05:28:10
Merchants Bancorp,MBIN,"$1,509,411,760",$1.25,time-after-hours,Mar/2025,3,$1.80,2025-04-28 05:28:10
"Northwest Bancshares, Inc.",NWBI,"$1,503,400,164",$0.25,time-after-hours,Mar/2025,4,$0.23,2025-04-28 05:28:10
Opera Limited,OPRA,"$1,375,628,126",$0.25,time-pre-market,Mar/2025,1,$0.17,2025-04-28 05:28:10
"Solaris Energy Infrastructure, Inc.",SEI,"$1,350,471,442",$0.12,time-after-hours,Mar/2025,4,$0.16,2025-04-28 05:28:10
NetSTREIT Corp.,NTST,"$1,273,944,797",$0.29,time-after-hours,Mar/2025,5,$0.31,2025-04-28 05:28:10
Two Harbors Investments Corp,TWO,"$1,194,172,686",$0.35,time-after-hours,Mar/2025,1,$0.05,2025-04-28 05:28:10
INMODE LTD.,INMD,"$1,121,981,347",$0.28,time-pre-market,Mar/2025,1,$0.41,2025-04-28 05:28:10
Harmonic Inc.,HLIT,"$1,061,669,658",($0.02),time-after-hours,Mar/2025,3,($0.05),2025-04-28 05:28:10
"Ultra Clean Holdings, Inc.",UCTT,"$1,000,583,047",$0.24,time-after-hours,Mar/2025,1,$0.20,2025-04-28 05:28:10
"Leggett & Platt, Incorporated",LEG,"$999,723,846",$0.23,time-after-hours,Mar/2025,4,$0.23,2025-04-28 05:28:10
FIRSTSUN CAPITAL BANCORP,FSUN,"$989,982,255",$0.79,time-after-hours,Mar/2025,2,N/A,2025-04-28 05:28:10
"Franklin BSP Realty Trust, Inc.",FBRT,"$943,001,806",$0.27,time-after-hours,Mar/2025,1,$0.41,2025-04-28 05:28:10
"EZCORP, Inc.",EZPW,"$899,894,022",$0.32,time-after-hours,Mar/2025,2,$0.28,2025-04-28 05:28:10
"Piedmont Office Realty Trust, Inc.",PDM,"$842,697,523",$0.34,time-after-hours,Mar/2025,2,$0.39,2025-04-28 05:28:10
"Kforce, Inc.",KFRC,"$841,648,440",$0.47,time-after-hours,Mar/2025,2,$0.58,2025-04-28 05:28:10
"CVR Partners, LP",UAN,"$814,919,013",,time-after-hours,Mar/2025,2,$1.19,2025-04-28 05:28:10
Five Star Bancorp,FSBC,"$583,567,870",$0.61,time-after-hours,Mar/2025,2,$0.62,2025-04-28 05:28:10
"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",VLRS,"$546,843,063",($0.54),time-pre-market,Mar/2025,2,$0.29,2025-04-28 05:28:10
"Financial Institutions, Inc.",FISI,"$481,066,316",$0.74,time-after-hours,Mar/2025,1,$0.11,2025-04-28 05:28:10
"Capital Bancorp, Inc.",CBNK,"$473,224,575",$0.67,time-not-supplied,Mar/2025,1,$0.51,2025-04-28 05:28:10
Alerus Financial Corporation,ALRS,"$452,473,333",$0.43,time-after-hours,Mar/2025,3,$0.32,2025-04-28 05:28:10
"Red Cat Holdings, Inc.",RCAT,"$423,248,929",,time-not-supplied,Jan/2025,N/A,($0.08),2025-04-28 05:28:10
Sierra Bancorp,BSRR,"$372,286,532",$0.66,time-not-supplied,Mar/2025,4,$0.64,2025-04-28 05:28:10
Bank of Marin Bancorp,BMRC,"$338,932,666",$0.32,time-pre-market,Mar/2025,4,$0.18,2025-04-28 05:28:10
RBB Bancorp,RBB,"$281,554,321",$0.38,time-after-hours,Mar/2025,5,$0.43,2025-04-28 05:28:10
"Beyond, Inc.",BYON,"$223,739,566",($0.67),time-after-hours,Mar/2025,4,($1.22),2025-04-28 05:28:10
Perfect Corp.,PERF,"$193,512,475",$0,time-pre-market,Mar/2025,2,$0.02,2025-04-28 05:28:10
Seven Hills Realty Trust ,SEVN,"$167,358,141",$0.35,time-after-hours,Mar/2025,1,$0.38,2025-04-28 05:28:10
MEDIFAST INC,MED,"$133,113,391",($0.07),time-after-hours,Mar/2025,1,$0.66,2025-04-28 05:28:10
Rithm Property Trust Inc.,RPT,"$130,597,467",$0.02,time-pre-market,Mar/2025,2,N/A,2025-04-28 05:28:10
"Provident Financial Holdings, Inc.",PROV,"$98,018,916",$0.24,time-pre-market,Mar/2025,2,$0.22,2025-04-28 05:28:10
Silicom Ltd,SILC,"$88,908,659",,time-pre-market,Mar/2025,2,($0.55),2025-04-28 05:28:10
"Lake Shore Bancorp, Inc.",LSBK,"$87,601,386",,time-not-supplied,Mar/2025,2,$0.17,2025-04-28 05:28:10
Bright Scholar Education Holdings Limited,BEDU,"$49,048,237",,time-pre-market,Feb/2025,2,$0.03,2025-04-28 05:28:10
InnSuites Hospitality Trust,IHT,"$21,470,538",,time-not-supplied,Jan/2025,2,($0.01),2025-04-28 05:28:10
