Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
"BCE, Inc.",BCE,"$19,696,192,194",$0.44,time-pre-market,Mar/2025,7,$0.53,2025-05-08 05:21:11
Royalty Pharma plc,RPRX,"$18,509,911,192",$0.99,time-pre-market,Mar/2025,3,$0.98,2025-05-08 05:21:11
"Pinterest, Inc.",PINS,"$18,305,627,885",($0.02),time-after-hours,Mar/2025,11,($0.04),2025-05-08 05:21:11
Insulet Corporation,PODD,"$18,179,431,542",$0.81,time-after-hours,Mar/2025,10,$0.73,2025-05-08 05:21:11
News Corporation,NWS,"$18,179,365,886",$0.22,time-after-hours,Mar/2025,1,$0.11,2025-05-08 05:21:11
Centrais Electricas Brasileiras S.A.- Eletrobras,EBR,"$16,933,734,865",,time-not-supplied,Mar/2025,N/A,$0.03,2025-05-08 05:21:11
Centrais Electricas Brasileiras S.A.- Eletrobras,EBR.B,"$16,933,734,865",,time-not-supplied,Mar/2025,1,$0.03,2025-05-08 05:21:11
DraftKings Inc.,DKNG,"$16,452,729,901",($0.01),time-after-hours,Mar/2025,2,($0.30),2025-05-08 05:21:11
"Affirm Holdings, Inc.",AFRM,"$16,220,878,950",($0.08),time-after-hours,Mar/2025,6,($0.43),2025-05-08 05:21:11
"Evergy, Inc.",EVRG,"$15,928,147,072",$0.66,time-pre-market,Mar/2025,3,$0.54,2025-05-08 05:21:11
Warner Music Group Corp.,WMG,"$15,923,047,977",$0.28,time-pre-market,Mar/2025,4,$0.18,2025-05-08 05:21:11
News Corporation,NWSA,"$15,733,889,388",$0.19,time-after-hours,Mar/2025,2,$0.11,2025-05-08 05:21:11
Alliant Energy Corporation,LNT,"$15,686,471,403",$0.57,time-after-hours,Mar/2025,3,$0.62,2025-05-08 05:21:11
US Foods Holding Corp.,USFD,"$15,444,607,423",$0.64,time-pre-market,Mar/2025,7,$0.48,2025-05-08 05:21:11
"Tapestry, Inc.",TPR,"$15,176,304,472",$0.89,time-pre-market,Mar/2025,7,$0.81,2025-05-08 05:21:11
Paramount Global,PARAA,"$15,158,053,142",$0.39,time-after-hours,Mar/2025,1,$0.62,2025-05-08 05:21:11
Genmab A/S,GMAB,"$13,515,423,381",$0.23,time-pre-market,Mar/2025,7,$0.16,2025-05-08 05:21:11
Somnigroup International Inc.,SGI,"$12,711,631,087",$0.47,time-pre-market,Mar/2025,6,$0.50,2025-05-08 05:21:11
"Aurora Innovation, Inc. ",AUR,"$12,513,667,398",($0.11),time-after-hours,Mar/2025,2,($0.11),2025-05-08 05:21:11
"Akamai Technologies, Inc.",AKAM,"$12,456,814,208",$1.05,time-after-hours,Mar/2025,8,$1.14,2025-05-08 05:21:11
Insmed Incorporated,INSM,"$12,284,425,885",($1.36),time-pre-market,Mar/2025,7,($1.06),2025-05-08 05:21:11
Lamar Advertising Company,LAMR,"$11,883,172,778",$1.44,time-pre-market,Mar/2025,2,$1.54,2025-05-08 05:21:11
YPF Sociedad Anonima,YPF,"$11,870,180,093",$0.73,time-not-supplied,Mar/2025,2,$1.66,2025-05-08 05:21:11
"Illumina, Inc.",ILMN,"$11,805,552,000",$0.96,time-after-hours,Mar/2025,8,$0.09,2025-05-08 05:21:11
Molson Coors Beverage Company,TAP.A,"$11,718,726,413",,time-pre-market,Mar/2025,1,$0.95,2025-05-08 05:21:11
Molson Coors Beverage Company,TAP,"$11,528,276,848",$0.80,time-pre-market,Mar/2025,8,$0.95,2025-05-08 05:21:11
"Texas Roadhouse, Inc.",TXRH,"$11,379,672,443",$1.75,time-after-hours,Mar/2025,11,$1.69,2025-05-08 05:21:11
Solventum Corporation,SOLV,"$11,325,687,380",$1.19,time-after-hours,Mar/2025,4,$2.08,2025-05-08 05:21:11
"SharkNinja, Inc.",SN,"$11,239,022,675",$0.63,time-pre-market,Mar/2025,5,$1.06,2025-05-08 05:21:11
Suzano S.A.,SUZ,"$11,162,158,540",,time-not-supplied,Mar/2025,N/A,$0.03,2025-05-08 05:21:11
Talen Energy Corporation,TLN,"$10,788,179,515",$1.17,time-pre-market,Mar/2025,1,$1.88,2025-05-08 05:21:11
"Rocket Lab USA, Inc.",RKLB,"$10,145,803,775",($0.10),time-after-hours,Mar/2025,4,($0.09),2025-05-08 05:21:11
Viatris Inc.,VTRS,"$10,122,480,592",$0.49,time-pre-market,Mar/2025,3,$0.67,2025-05-08 05:21:11
"Globus Medical, Inc.",GMED,"$9,687,058,269",$0.74,time-after-hours,Mar/2025,9,$0.72,2025-05-08 05:21:11
"EPAM Systems, Inc.",EPAM,"$8,981,497,649",$1.62,time-pre-market,Mar/2025,9,$1.86,2025-05-08 05:21:11
"Dropbox, Inc.",DBX,"$8,693,430,609",$0.43,time-after-hours,Mar/2025,3,$0.41,2025-05-08 05:21:11
"Planet Fitness, Inc.",PLNT,"$8,456,190,543",$0.62,time-pre-market,Mar/2025,11,$0.53,2025-05-08 05:21:11
"MACOM Technology Solutions Holdings, Inc.",MTSI,"$8,228,674,565",$0.61,time-pre-market,Mar/2025,8,$0.40,2025-05-08 05:21:11
Federal Realty Investment Trust,FRT,"$8,115,667,758",$1.69,time-after-hours,Mar/2025,9,$1.64,2025-05-08 05:21:11
Brookfield Wealth Solutions Ltd.,BNT,"$7,961,371,146",,time-not-supplied,Mar/2025,1,$0.08,2025-05-08 05:21:11
Paramount Global,PARA,"$7,713,168,634",$0.30,time-after-hours,Mar/2025,7,$0.62,2025-05-08 05:21:11
"Match Group, Inc.",MTCH,"$7,502,856,795",$0.46,time-pre-market,Mar/2025,4,$0.44,2025-05-08 05:21:11
"Life Time Group Holdings, Inc.",LTH,"$6,750,983,605",$0.23,time-pre-market,Mar/2025,3,$0.12,2025-05-08 05:21:11
Stevanato Group S.p.A.,STVN,"$6,435,403,890",$0.10,time-pre-market,Mar/2025,4,$0.09,2025-05-08 05:21:11
"Post Holdings, Inc.",POST,"$6,362,115,359",$1.18,time-after-hours,Mar/2025,5,$1.51,2025-05-08 05:21:11
"Trex Company, Inc.",TREX,"$6,222,773,419",$0.58,time-after-hours,Mar/2025,7,$0.82,2025-05-08 05:21:11
Onto Innovation Inc.,ONTO,"$6,031,664,740",$1.47,time-after-hours,Mar/2025,5,$1.18,2025-05-08 05:21:11
"Choice Hotels International, Inc.",CHH,"$5,864,840,568",$1.38,time-pre-market,Mar/2025,5,$1.28,2025-05-08 05:21:11
Millicom International Cellular S.A.,TIGO,"$5,846,111,481",$0.91,time-pre-market,Mar/2025,1,$0.54,2025-05-08 05:21:11
"ACI Worldwide, Inc.",ACIW,"$5,733,440,004",$0.23,time-pre-market,Mar/2025,2,$0.04,2025-05-08 05:21:11
Nova Ltd.,NVMI,"$5,676,610,775",$1.90,time-pre-market,Mar/2025,1,$1.23,2025-05-08 05:21:11
Lincoln National Corporation,LNC,"$5,619,918,050",$1.54,time-pre-market,Mar/2025,7,$1.37,2025-05-08 05:21:11
"Crocs, Inc.",CROX,"$5,537,227,386",$2.51,time-pre-market,Mar/2025,5,$3.02,2025-05-08 05:21:11
"Lyft, Inc.",LYFT,"$5,388,130,287",$0,time-after-hours,Mar/2025,7,($0.07),2025-05-08 05:21:11
"OneStream, Inc.",OS,"$5,377,797,877",($0.06),time-after-hours,Mar/2025,1,N/A,2025-05-08 05:21:11
Primo Brands Corporation,PRMB,"$5,301,081,917",$0.22,time-pre-market,Mar/2025,1,$0.18,2025-05-08 05:21:11
"Americold Realty Trust, Inc.",COLD,"$5,178,813,174",$0.32,time-pre-market,Mar/2025,3,$0.37,2025-05-08 05:21:11
PLDT Inc.,PHI,"$5,137,806,330",,time-not-supplied,Mar/2025,N/A,$0.74,2025-05-08 05:21:11
"American Healthcare REIT, Inc.",AHR,"$5,125,599,046",$0.37,time-after-hours,Mar/2025,4,$0.30,2025-05-08 05:21:11
"Affiliated Managers Group, Inc.",AMG,"$5,049,468,046",$5.10,time-pre-market,Mar/2025,6,$5.37,2025-05-08 05:21:11
"Nuvalent, Inc.",NUVL,"$4,882,262,165",($1.14),time-not-supplied,Mar/2025,5,($0.69),2025-05-08 05:21:11
Grindr Inc.,GRND,"$4,864,635,904",$0.09,time-after-hours,Mar/2025,1,$0.03,2025-05-08 05:21:11
"Nexstar Media Group, Inc.",NXST,"$4,714,282,511",$3.26,time-pre-market,Mar/2025,2,$5.16,2025-05-08 05:21:11
Main Street Capital Corporation,MAIN,"$4,689,052,326",$1,time-not-supplied,Mar/2025,3,$1.05,2025-05-08 05:21:11
"Installed Building Products, Inc.",IBP,"$4,595,976,335",$2.05,time-pre-market,Mar/2025,5,$2.37,2025-05-08 05:21:11
"BILL Holdings, Inc.",BILL,"$4,594,746,558",($0.09),time-after-hours,Mar/2025,8,$0.14,2025-05-08 05:21:11
"White Mountains Insurance Group, Ltd.",WTM,"$4,560,692,949",,time-not-supplied,Mar/2025,1,$86.04,2025-05-08 05:21:11
"MARA Holdings, Inc.",MARA,"$4,547,491,275",($0.55),time-after-hours,Mar/2025,4,($0.06),2025-05-08 05:21:11
Assured Guaranty Ltd.,AGO,"$4,465,191,837",$3.15,time-after-hours,Mar/2025,1,$1.96,2025-05-08 05:21:11
Valvoline Inc.,VVV,"$4,456,143,495",$0.36,time-pre-market,Mar/2025,5,$0.37,2025-05-08 05:21:11
Super Group (SGHC) Limited,SGHC,"$4,414,216,187",$0.09,time-after-hours,Mar/2025,1,$0.04,2025-05-08 05:21:11
Ingram Micro Holding Corporation,INGM,"$4,297,308,132",$0.55,time-after-hours,Mar/2025,1,N/A,2025-05-08 05:21:11
Adtalem Global Education Inc.,ATGE,"$4,203,843,893",$1.63,time-after-hours,Mar/2025,3,$1.50,2025-05-08 05:21:11
"Core Natural Resources, Inc.",CNR,"$4,093,387,193",$1.74,time-pre-market,Mar/2025,1,$3.39,2025-05-08 05:21:11
MP Materials Corp.,MP,"$4,035,388,338",($0.14),time-after-hours,Mar/2025,4,($0.08),2025-05-08 05:21:11
Prestige Consumer Healthcare Inc.,PBH,"$4,014,051,094",$1.30,time-pre-market,Mar/2025,4,$1.02,2025-05-08 05:21:11
"Compass, Inc.",COMP,"$4,006,776,056",($0.06),time-after-hours,Mar/2025,3,($0.27),2025-05-08 05:21:11
Intercorp Financial Services Inc.,IFS,"$3,999,108,501",$0.88,time-after-hours,Mar/2025,2,$0.33,2025-05-08 05:21:11
JFrog Ltd.,FROG,"$3,881,876,174",($0.09),time-after-hours,Mar/2025,8,($0.05),2025-05-08 05:21:11
"Nelnet, Inc.",NNI,"$3,831,094,675",$1.92,time-after-hours,Mar/2025,1,$1.81,2025-05-08 05:21:11
"Allete, Inc.",ALE,"$3,791,946,510",,time-pre-market,Mar/2025,1,$0.97,2025-05-08 05:21:11
"Maximus, Inc.",MMS,"$3,762,228,455",$1.37,time-pre-market,Mar/2025,2,$1.57,2025-05-08 05:21:11
"Victory Capital Holdings, Inc.",VCTR,"$3,703,854,462",$1.38,time-after-hours,Mar/2025,3,$1.22,2025-05-08 05:21:11
"SoundHound AI, Inc.",SOUN,"$3,646,509,682",($0.09),time-after-hours,Mar/2025,3,($0.07),2025-05-08 05:21:11
StoneCo Ltd.,STNE,"$3,611,509,810",$0.32,time-after-hours,Mar/2025,3,$0.29,2025-05-08 05:21:11
"MDU Resources Group, Inc.",MDU,"$3,583,968,722",$0.36,time-pre-market,Mar/2025,2,$0.52,2025-05-08 05:21:11
"Clear Secure, Inc.",YOU,"$3,581,905,565",$0.24,time-pre-market,Mar/2025,3,$0.23,2025-05-08 05:21:11
Six Flags Entertainment Corporation,FUN,"$3,555,949,771",($2.28),time-pre-market,Mar/2025,7,($2.47),2025-05-08 05:21:11
"Allegro MicroSystems, Inc.",ALGM,"$3,491,010,607",$0,time-pre-market,Mar/2025,2,$0.19,2025-05-08 05:21:11
"SpringWorks Therapeutics, Inc.",SWTX,"$3,459,038,836",($0.79),time-not-supplied,Mar/2025,6,($1.18),2025-05-08 05:21:11
"AvePoint, Inc.",AVPT,"$3,425,076,194",$0,time-after-hours,Mar/2025,2,($0.01),2025-05-08 05:21:11
Tecnoglass Inc.,TGLS,"$3,357,546,819",$0.82,time-pre-market,Mar/2025,2,$0.66,2025-05-08 05:21:11
Griffon Corporation,GFF,"$3,310,946,696",$1.13,time-pre-market,Mar/2025,2,$1.35,2025-05-08 05:21:11
Rumble Inc.,RUM,"$3,309,356,018",($0.10),time-after-hours,Mar/2025,2,($0.15),2025-05-08 05:21:11
"ICU Medical, Inc.",ICUI,"$3,293,392,080",$0.83,time-after-hours,Mar/2025,2,$0.60,2025-05-08 05:21:11
Sensata Technologies Holding plc,ST,"$3,234,808,895",$0.72,time-after-hours,Mar/2025,6,$0.89,2025-05-08 05:21:11
Haemonetics Corporation,HAE,"$3,194,098,088",$1.22,time-pre-market,Mar/2025,5,$0.90,2025-05-08 05:21:11
Zai Lab Limited,ZLAB,"$3,175,270,765",($0.50),time-pre-market,Mar/2025,2,($0.55),2025-05-08 05:21:11
"Avidity Biosciences, Inc.",RNA,"$3,156,775,024",($0.88),time-not-supplied,Mar/2025,4,($0.79),2025-05-08 05:21:11
"TransMedics Group, Inc.",TMDX,"$3,143,391,457",$0.29,time-after-hours,Mar/2025,6,$0.35,2025-05-08 05:21:11
Autohome Inc.,ATHM,"$3,139,943,415",$0.44,time-pre-market,Mar/2025,3,$0.51,2025-05-08 05:21:11
Nomad Foods Limited,NOMD,"$3,006,698,349",$0.41,time-pre-market,Mar/2025,2,$0.40,2025-05-08 05:21:11
Inter & Co. Inc.,INTR,"$2,959,209,071",$0.12,time-not-supplied,Mar/2025,3,$0.09,2025-05-08 05:21:11
"CarGurus, Inc.",CARG,"$2,918,421,917",$0.30,time-after-hours,Mar/2025,5,$0.22,2025-05-08 05:21:11
"Arcellx, Inc.",ACLX,"$2,901,043,834",($0.84),time-not-supplied,Mar/2025,6,($0.14),2025-05-08 05:21:11
"Crinetics Pharmaceuticals, Inc.",CRNX,"$2,839,841,380",($0.99),time-after-hours,Mar/2025,8,($0.93),2025-05-08 05:21:11
"Alight, Inc.",ALIT,"$2,829,496,972",$0.09,time-pre-market,Mar/2025,2,$0.07,2025-05-08 05:21:11
"Privia Health Group, Inc.",PRVA,"$2,738,059,518",$0.06,time-pre-market,Mar/2025,5,$0.02,2025-05-08 05:21:11
"Peloton Interactive, Inc.",PTON,"$2,725,851,827",($0.06),time-pre-market,Mar/2025,8,($0.45),2025-05-08 05:21:11
"Cogent Communications Holdings, Inc.",CCOI,"$2,713,916,135",($1.05),time-pre-market,Mar/2025,3,($1.29),2025-05-08 05:21:11
TEGNA Inc.,TGNA,"$2,662,302,632",$0.34,time-pre-market,Mar/2025,2,$0.45,2025-05-08 05:21:11
DENTSPLY SIRONA Inc.,XRAY,"$2,660,522,545",$0.29,time-pre-market,Mar/2025,10,$0.42,2025-05-08 05:21:11
Companhia Paranaense de Energia (COPEL),ELP,"$2,660,333,175",,time-not-supplied,Mar/2025,N/A,$0.04,2025-05-08 05:21:11
Companhia Paranaense de Energia (COPEL),ELPC,"$2,660,333,175",,time-not-supplied,Mar/2025,1,$0.15,2025-05-08 05:21:11
"Alarm.com Holdings, Inc.",ALRM,"$2,615,400,852",$0.34,time-after-hours,Mar/2025,5,$0.35,2025-05-08 05:21:11
OUTFRONT Media Inc.,OUT,"$2,598,902,978",$0.10,time-after-hours,Mar/2025,5,$0.14,2025-05-08 05:21:11
First Advantage Corporation,FA,"$2,571,456,895",$0.09,time-pre-market,Mar/2025,4,$0.14,2025-05-08 05:21:11
"Globalstar, Inc.",GSAT,"$2,509,887,913",($0.07),time-after-hours,Mar/2025,1,($0.15),2025-05-08 05:21:11
"PENN Entertainment, Inc.",PENN,"$2,373,743,322",($0.29),time-pre-market,Mar/2025,6,($0.79),2025-05-08 05:21:11
Melco Resorts & Entertainment Limited,MLCO,"$2,340,324,036",($0.01),time-pre-market,Mar/2025,2,$0.04,2025-05-08 05:21:11
"RingCentral, Inc.",RNG,"$2,336,995,294",$0.26,time-after-hours,Mar/2025,7,$0.06,2025-05-08 05:21:11
Innospec Inc.,IOSP,"$2,309,766,844",$1.39,time-after-hours,Mar/2025,2,$1.75,2025-05-08 05:21:11
"CleanSpark, Inc.",CLSK,"$2,271,733,533",$0.03,time-after-hours,Mar/2025,2,$0.13,2025-05-08 05:21:11
Appian Corporation,APPN,"$2,270,963,554",($0.08),time-pre-market,Mar/2025,3,($0.38),2025-05-08 05:21:11
Synaptics Incorporated,SYNA,"$2,258,715,221",$0.12,time-after-hours,Mar/2025,3,($0.07),2025-05-08 05:21:11
"YETI Holdings, Inc.",YETI,"$2,253,351,704",$0.19,time-pre-market,Mar/2025,10,$0.26,2025-05-08 05:21:11
Yelp Inc.,YELP,"$2,251,448,588",$0.31,time-after-hours,Mar/2025,6,$0.20,2025-05-08 05:21:11
"DoubleVerify Holdings, Inc.",DV,"$2,242,818,405",$0.02,time-after-hours,Mar/2025,5,$0.04,2025-05-08 05:21:11
National Steel Company,SID,"$2,214,576,891",$0.21,time-not-supplied,Mar/2025,1,($0.09),2025-05-08 05:21:11
D-Wave Quantum Inc.,QBTS,"$2,106,448,383",($0.05),time-pre-market,Mar/2025,2,($0.11),2025-05-08 05:21:11
"Sweetgreen, Inc.",SG,"$2,103,246,627",($0.21),time-after-hours,Mar/2025,5,($0.23),2025-05-08 05:21:11
"Alamo Group, Inc.",ALG,"$2,081,430,769",$2.33,time-after-hours,Mar/2025,1,$2.67,2025-05-08 05:21:11
"Progyny, Inc.",PGNY,"$1,995,254,291",$0.18,time-after-hours,Mar/2025,4,$0.17,2025-05-08 05:21:11
Ligand Pharmaceuticals Incorporated,LGND,"$1,989,463,072",$0.14,time-pre-market,Mar/2025,3,$0.80,2025-05-08 05:21:11
Playtika Holding Corp.,PLTK,"$1,981,693,924",$0.11,time-pre-market,Mar/2025,3,$0.15,2025-05-08 05:21:11
Warby Parker Inc.,WRBY,"$1,963,955,646",$0.07,time-pre-market,Mar/2025,5,($0.01),2025-05-08 05:21:11
Biohaven Ltd.,BHVN,"$1,956,384,746",($1.67),time-not-supplied,Mar/2025,10,($2.20),2025-05-08 05:21:11
Enovis Corporation,ENOV,"$1,941,883,670",$0.74,time-pre-market,Mar/2025,4,$0.50,2025-05-08 05:21:11
"Hub Group, Inc.",HUBG,"$1,924,421,110",$0.42,time-after-hours,Mar/2025,6,$0.44,2025-05-08 05:21:11
Vericel Corporation,VCEL,"$1,921,329,890",($0.09),time-pre-market,Mar/2025,3,($0.08),2025-05-08 05:21:11
NextDecade Corporation,NEXT,"$1,909,043,481",($0.25),time-not-supplied,Mar/2025,2,($0.83),2025-05-08 05:21:11
EverCommerce Inc.,EVCM,"$1,828,391,859",$0.04,time-after-hours,Mar/2025,4,($0.09),2025-05-08 05:21:11
Astrana Health Inc.,ASTH,"$1,802,330,196",$0.23,time-after-hours,Mar/2025,3,$0.31,2025-05-08 05:21:11
"International Seaways, Inc.",INSW,"$1,797,565,495",$0.59,time-pre-market,Mar/2025,4,$2.92,2025-05-08 05:21:11
Diodes Incorporated,DIOD,"$1,793,586,430",$0.18,time-after-hours,Mar/2025,1,$0.28,2025-05-08 05:21:11
Afya Limited,AFYA,"$1,722,810,852",$0.44,time-not-supplied,Mar/2025,1,$0.52,2025-05-08 05:21:11
Global Partners LP,GLP,"$1,716,435,976",($0.03),time-pre-market,Mar/2025,1,($0.37),2025-05-08 05:21:11
"ImmunityBio, Inc.",IBRX,"$1,715,418,695",($0.12),time-not-supplied,Mar/2025,3,($0.20),2025-05-08 05:21:11
"Genesis Energy, L.P.",GEL,"$1,710,826,522",,time-pre-market,Mar/2025,1,($0.09),2025-05-08 05:21:11
Morgan Stanley Direct Lending Fund,MSDL,"$1,708,552,098",$0.56,time-after-hours,Mar/2025,2,$0.63,2025-05-08 05:21:11
Hanesbrands Inc.,HBI,"$1,684,329,415",$0.03,time-pre-market,Mar/2025,1,($0.02),2025-05-08 05:21:11
TORM plc,TRMD,"$1,660,882,586",$0.64,time-pre-market,Mar/2025,1,$2.26,2025-05-08 05:21:11
"Spectrum Brands Holdings, Inc.",SPB,"$1,659,618,997",$1.35,time-pre-market,Mar/2025,3,$1.62,2025-05-08 05:21:11
"CG Oncology, Inc.",CGON,"$1,653,905,754",($0.39),time-not-supplied,Mar/2025,5,($0.36),2025-05-08 05:21:11
Braskem S.A.,BAK,"$1,653,107,266",$0.03,time-not-supplied,Mar/2025,2,($0.68),2025-05-08 05:21:11
Sapiens International Corporation N.V.,SPNS,"$1,602,845,613",$0.34,time-pre-market,Mar/2025,3,$0.35,2025-05-08 05:21:11
"Vital Farms, Inc.",VITL,"$1,594,598,986",$0.26,time-pre-market,Mar/2025,5,$0.43,2025-05-08 05:21:11
Teekay Tankers Ltd.,TNK,"$1,585,706,234",$1.53,time-not-supplied,Mar/2025,2,$3.86,2025-05-08 05:21:11
"HCI Group, Inc.",HCI,"$1,584,432,575",$4.49,time-after-hours,Mar/2025,3,$3.65,2025-05-08 05:21:11
Mach Natural Resources LP,MNR,"$1,579,765,829",$0.69,time-after-hours,Mar/2025,2,$0.79,2025-05-08 05:21:11
"Perimeter Solutions, SA",PRM,"$1,574,465,669",($0.09),time-pre-market,Mar/2025,1,($0.19),2025-05-08 05:21:11
Stagwell Inc.,STGW,"$1,565,315,854",$0.14,time-pre-market,Mar/2025,2,$0.08,2025-05-08 05:21:11
"NetScout Systems, Inc.",NTCT,"$1,510,436,203",$0.37,time-pre-market,Mar/2025,1,$0.33,2025-05-08 05:21:11
"Disc Medicine, Inc.",IRON,"$1,471,776,963",($0.99),time-not-supplied,Mar/2025,5,($1.09),2025-05-08 05:21:11
Structure Therapeutics Inc.,GPCR,"$1,452,494,340",($0.24),time-not-supplied,Mar/2025,7,($0.19),2025-05-08 05:21:11
MannKind Corporation,MNKD,"$1,451,166,624",$0.03,time-pre-market,Mar/2025,1,$0.04,2025-05-08 05:21:11
Lucky Strike Entertainment Corporation,LUCK,"$1,398,507,217",$0.23,time-pre-market,Mar/2025,8,$0.13,2025-05-08 05:21:11
Dave Inc. ,DAVE,"$1,386,929,508",$0.82,time-pre-market,Mar/2025,2,$0.62,2025-05-08 05:21:11
"Edgewise Therapeutics, Inc.",EWTX,"$1,369,051,970",($0.45),time-not-supplied,Mar/2025,6,($0.33),2025-05-08 05:21:11
"Ziff Davis, Inc.",ZD,"$1,347,476,539",$0.96,time-after-hours,Mar/2025,1,$1.10,2025-05-08 05:21:11
"N-able, Inc.",NABL,"$1,343,438,951",$0,time-pre-market,Mar/2025,2,$0.04,2025-05-08 05:21:11
Hut 8 Corp.,HUT,"$1,325,198,553",($0.20),time-pre-market,Mar/2025,1,($0.17),2025-05-08 05:21:11
Liquidia Corporation,LQDA,"$1,325,112,772",($0.42),time-pre-market,Mar/2025,6,($0.54),2025-05-08 05:21:11
"Himax Technologies, Inc.",HIMX,"$1,313,599,739",$0.10,time-pre-market,Mar/2025,1,$0.07,2025-05-08 05:21:11
"Dorchester Minerals, L.P.",DMLP,"$1,306,577,266",,time-not-supplied,Mar/2025,1,$0.44,2025-05-08 05:21:11
