Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
"Enliven Therapeutics, Inc. ",ELVN,"$1,010,896,145",($0.53),time-not-supplied,Dec/2024,3,($0.47),2025-03-13 05:19:09
"Chimerix, Inc.",CMRX,"$759,959,648",($0.26),time-not-supplied,Dec/2024,4,($0.20),2025-03-13 05:19:09
Aveanna Healthcare Holdings Inc.,AVAH,"$738,120,176",($0.02),time-pre-market,Dec/2024,5,($0.02),2025-03-13 05:19:09
"Power Solutions International, Inc.",PSIX,"$666,528,872",,time-not-supplied,Dec/2024,2,$0.34,2025-03-13 05:19:09
CION Investment Corporation,CION,"$645,825,629",$0.34,time-pre-market,Dec/2024,1,$0.40,2025-03-13 05:19:09
"Sana Biotechnology, Inc.",SANA,"$613,989,445",($0.25),time-not-supplied,Dec/2024,4,($0.35),2025-03-13 05:19:09
Preformed Line Products Company,PLPC,"$600,151,414",,time-not-supplied,Dec/2024,2,$1.29,2025-03-13 05:19:09
Karat Packaging Inc.,KRT,"$582,701,456",$0.37,time-after-hours,Dec/2024,2,$0.24,2025-03-13 05:19:09
Arbutus Biopharma Corporation,ABUS,"$579,844,556",($0.08),time-not-supplied,Dec/2024,2,($0.12),2025-03-13 05:19:09
"Xponential Fitness, Inc.",XPOF,"$556,450,560",$0.44,time-after-hours,Dec/2024,4,$0.08,2025-03-13 05:19:09
Bitfarms Ltd.,BITF,"$538,650,394",($0.04),time-not-supplied,Dec/2024,3,($0.06),2025-03-13 05:19:09
Pharming Group N.V.,PHAR,"$530,818,933",$0.07,time-pre-market,Dec/2024,3,($0.03),2025-03-13 05:19:09
"Build-A-Bear Workshop, Inc.",BBW,"$485,046,099",$1.52,time-pre-market,Jan/2025,2,$1.34,2025-03-13 05:19:09
"Evolv Technologies Holdings, Inc.",EVLV,"$478,952,109",($0.10),time-not-supplied,Dec/2024,1,($0.11),2025-03-13 05:19:09
MeiraGTx Holdings plc,MGTX,"$476,735,746",($0.48),time-not-supplied,Dec/2024,1,($0.47),2025-03-13 05:19:09
"AlTi Global, Inc.",ALTI,"$468,416,618",$0.01,time-after-hours,Dec/2024,1,($0.13),2025-03-13 05:19:09
"Cartesian Therapeutics, Inc.",RNAC,"$458,993,058",($0.78),time-not-supplied,Dec/2024,4,($2.40),2025-03-13 05:19:09
"Upstream Bio, Inc.",UPB,"$458,786,905",($0.56),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
Permian Basin Royalty Trust,PBT,"$456,766,201",,time-not-supplied,Dec/2024,2,$0.31,2025-03-13 05:19:09
"Savara, Inc.",SVRA,"$437,628,307",($0.11),time-not-supplied,Dec/2024,4,($0.09),2025-03-13 05:19:09
"Allogene Therapeutics, Inc.",ALLO,"$425,634,345",($0.34),time-after-hours,Dec/2024,9,($0.43),2025-03-13 05:19:09
"Akebia Therapeutics, Inc.",AKBA,"$421,089,720",($0.08),time-pre-market,Dec/2024,2,N/A,2025-03-13 05:19:09
Acacia Research Corporation,ACTG,"$411,867,338",,time-pre-market,Dec/2024,2,$0.67,2025-03-13 05:19:09
"VAALCO Energy, Inc. ",EGY,"$405,635,767",$0.05,time-after-hours,Dec/2024,1,$0.37,2025-03-13 05:19:09
OPAL Fuels Inc.,OPAL,"$395,777,297",$0.44,time-after-hours,Dec/2024,2,$0.11,2025-03-13 05:19:09
McEwen Mining Inc.,MUX,"$383,704,952",($0.13),time-not-supplied,Dec/2024,1,$2.90,2025-03-13 05:19:09
"Innventure, Inc.",INV,"$369,130,164",($0.11),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Ballard Power Systems, Inc.",BLDP,"$359,290,055",($0.13),time-pre-market,Dec/2024,5,($0.16),2025-03-13 05:19:09
"Tectonic Therapeutic, Inc.",TECX,"$333,410,771",($1.39),time-not-supplied,Dec/2024,2,($0.20),2025-03-13 05:19:09
Xunlei Limited,XNET,"$331,613,694",,time-pre-market,Dec/2024,2,$0.06,2025-03-13 05:19:09
"Verastem, Inc.",VSTM,"$318,221,661",($0.86),time-not-supplied,Dec/2024,1,($1.02),2025-03-13 05:19:09
"MBX Biosciences, Inc.",MBX,"$307,106,071",($0.59),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
REGENXBIO Inc.,RGNX,"$302,720,384",($1.27),time-after-hours,Dec/2024,5,($1.43),2025-03-13 05:19:09
"Terns Pharmaceuticals, Inc.",TERN,"$295,587,215",($0.30),time-not-supplied,Dec/2024,4,($0.29),2025-03-13 05:19:09
Quanterix Corporation,QTRX,"$292,784,878",($0.27),time-not-supplied,Dec/2024,1,($0.33),2025-03-13 05:19:09
Nyxoah SA,NYXH,"$285,167,000",($0.50),time-pre-market,Dec/2024,2,($0.41),2025-03-13 05:19:09
Turtle Beach Corporation,TBCH,"$283,118,454",$1.11,time-after-hours,Dec/2024,2,$0.47,2025-03-13 05:19:09
"aTyr Pharma, Inc.",ATYR,"$257,703,189",($0.23),time-after-hours,Dec/2024,4,($0.25),2025-03-13 05:19:09
Zumiez Inc.,ZUMZ,"$248,287,605",$0.76,time-after-hours,Jan/2025,2,$0.40,2025-03-13 05:19:09
Standard Lithium Ltd.,SLI,"$245,493,958",($0.03),time-not-supplied,Dec/2024,1,($0.04),2025-03-13 05:19:09
"flyExclusive, Inc.",FLYX,"$245,326,900",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Blade Air Mobility, Inc.",BLDE,"$227,893,807",($0.12),time-pre-market,Dec/2024,3,($0.23),2025-03-13 05:19:09
AC Immune SA,ACIU,"$223,195,115",($0.20),time-not-supplied,Dec/2024,2,($0.06),2025-03-13 05:19:09
Pangaea Logistics Solutions Ltd.,PANL,"$222,784,932",($0.06),time-after-hours,Dec/2024,1,$0.16,2025-03-13 05:19:09
"Citizens, Inc.",CIA,"$218,091,733",$0.10,time-not-supplied,Dec/2024,2,$0.21,2025-03-13 05:19:09
Kopin Corporation,KOPN,"$212,792,804",($0.02),time-not-supplied,Dec/2024,1,($0.06),2025-03-13 05:19:09
"Inhibrx Biosciences, Inc.",INBX,"$196,872,294",($2.88),time-not-supplied,Dec/2024,1,N/A,2025-03-13 05:19:09
"WM Technology, Inc.",MAPS,"$192,606,608",,time-after-hours,Dec/2024,2,($0.08),2025-03-13 05:19:09
Advanced Flower Capital Inc.,AFCG,"$183,524,380",$0.38,time-pre-market,Dec/2024,2,$0.48,2025-03-13 05:19:09
Alpha Tau Medical Ltd.,DRTS,"$181,143,591",($0.13),time-not-supplied,Dec/2024,2,($0.11),2025-03-13 05:19:09
Graf Global Corp.,GRAF,"$178,641,287",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Perma-Fix Environmental Services, Inc.",PESI,"$172,050,110",,time-pre-market,Dec/2024,2,$0.04,2025-03-13 05:19:09
"Kingstone Companies, Inc",KINS,"$171,529,443",$0.46,time-after-hours,Dec/2024,1,$0.15,2025-03-13 05:19:09
"Lightwave Logic, Inc.",LWLG,"$171,322,173",,time-not-supplied,Dec/2024,2,($0.04),2025-03-13 05:19:09
Vuzix Corporation,VUZI,"$170,787,925",,time-after-hours,Dec/2024,2,($0.32),2025-03-13 05:19:09
"AMMO, Inc.",POWW,"$169,822,128",$0.03,time-not-supplied,Dec/2024,1,$0.04,2025-03-13 05:19:09
"Larimar Therapeutics, Inc.",LRMR,"$169,087,564",($0.29),time-not-supplied,Dec/2024,7,($0.30),2025-03-13 05:19:09
"BioAge Labs, Inc.",BIOA,"$157,734,447",($0.58),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
The Joint Corp.,JYNT,"$157,178,058",$0.06,time-after-hours,Dec/2024,2,$0.07,2025-03-13 05:19:09
Portman Ridge Finance Corporation,PTMN,"$154,317,398",$0.64,time-after-hours,Dec/2024,1,$1.19,2025-03-13 05:19:09
Arqit Quantum Inc.,ARQQ,"$147,672,346",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"FiscalNote Holdings, Inc.",NOTE,"$141,216,180",($0.10),time-after-hours,Dec/2024,2,($0.23),2025-03-13 05:19:09
"Kandi Technologies Group, Inc.",KNDI,"$135,405,263",,time-not-supplied,Dec/2024,2,($0.06),2025-03-13 05:19:09
"Frequency Electronics, Inc.",FEIM,"$134,367,945",,time-not-supplied,Jan/2025,2,$0.01,2025-03-13 05:19:09
iHuman Inc.,IH,"$126,578,297",,time-not-supplied,Dec/2024,2,$0.09,2025-03-13 05:19:09
Cellectis S.A.,CLLS,"$125,112,500",$0.06,time-after-hours,Dec/2024,1,($0.64),2025-03-13 05:19:09
"Seres Therapeutics, Inc.",MCRB,"$122,658,229",($0.17),time-pre-market,Dec/2024,3,($0.32),2025-03-13 05:19:09
"Origin Materials, Inc.",ORGN,"$116,268,883",($0.11),time-after-hours,Dec/2024,1,($0.09),2025-03-13 05:19:09
"Lifetime Brands, Inc.",LCUT,"$113,664,051",$0.45,time-pre-market,Dec/2024,1,$0.29,2025-03-13 05:19:09
"PLBY Group, Inc. ",PLBY,"$108,399,918",($0.11),time-after-hours,Dec/2024,1,($0.13),2025-03-13 05:19:09
BK Technologies Corporation,BKTI,"$107,931,600",,time-not-supplied,Dec/2024,2,$0.08,2025-03-13 05:19:09
"Vaxart, Inc.",VXRT,"$105,323,152",($0.10),time-not-supplied,Dec/2024,3,($0.12),2025-03-13 05:19:09
Duluth Holdings Inc.,DLTH,"$104,124,376",$0.28,time-pre-market,Jan/2025,1,$0.21,2025-03-13 05:19:09
Blink Charging Co.,BLNK,"$102,187,160",($0.18),time-after-hours,Dec/2024,3,($0.28),2025-03-13 05:19:09
"Immunic, Inc. ",IMUX,"$99,086,918",($0.24),time-not-supplied,Dec/2024,5,($0.48),2025-03-13 05:19:09
"Bridger Aerospace Group Holdings, Inc.",BAER,"$98,367,023",,time-after-hours,Dec/2024,2,($0.80),2025-03-13 05:19:09
HF Foods Group Inc.,HFFG,"$97,564,653",$0.09,time-not-supplied,Dec/2024,1,$0.24,2025-03-13 05:19:09
"Babcock & Wilcox Enterprises, Inc.",BW,"$93,373,470",,time-not-supplied,Dec/2024,N/A,($0.22),2025-03-13 05:19:09
Skillz Inc.,SKLZ,"$92,558,773",($1.07),time-after-hours,Dec/2024,2,($1.04),2025-03-13 05:19:09
"Veritone, Inc.",VERI,"$90,250,558",($0.27),time-after-hours,Dec/2024,1,($0.20),2025-03-13 05:19:09
"PSQ Holdings, Inc.",PSQH,"$86,557,933",($0.34),time-after-hours,Dec/2024,1,($0.40),2025-03-13 05:19:09
"Aemetis, Inc",AMTX,"$83,554,081",($0.46),time-pre-market,Dec/2024,3,($0.64),2025-03-13 05:19:09
DBV Technologies S.A.,DBVT,"$82,026,296",,time-not-supplied,Dec/2024,N/A,($0.60),2025-03-13 05:19:09
"J. W. Mays, Inc.",MAYS,"$78,756,525",,time-not-supplied,Jan/2025,2,($0.04),2025-03-13 05:19:09
"Village Farms International, Inc.",VFF,"$77,512,530",($0.02),time-pre-market,Dec/2024,2,($0.08),2025-03-13 05:19:09
Heritage Global Inc.,HGBL,"$73,935,546",,time-after-hours,Dec/2024,2,$0.13,2025-03-13 05:19:09
"Century Casinos, Inc.",CNTY,"$73,638,247",($0.59),time-pre-market,Dec/2024,1,($0.36),2025-03-13 05:19:09
Emeren Group Ltd,SOL,"$71,756,938",$0.08,time-after-hours,Dec/2024,2,($0.15),2025-03-13 05:19:09
"Fifth District Bancorp, Inc.",FDSB,"$68,159,139",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
Logan Ridge Finance Corporation,LRFC,"$65,861,389",,time-after-hours,Dec/2024,N/A,$0.22,2025-03-13 05:19:09
I-MAB,IMAB,"$64,795,308",($0.13),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Shattuck Labs, Inc.",STTK,"$62,061,620",($0.38),time-not-supplied,Dec/2024,2,($0.41),2025-03-13 05:19:09
GrowGeneration Corp.,GRWG,"$59,836,963",($0.18),time-after-hours,Dec/2024,2,($0.18),2025-03-13 05:19:09
"Team, Inc.",TISI,"$58,308,146",,time-not-supplied,Dec/2024,2,($3.18),2025-03-13 05:19:09
"Heartbeam, Inc.",BEAT,"$55,730,832",,time-after-hours,Dec/2024,2,($0.13),2025-03-13 05:19:09
Shimmick Corporation,SHIM,"$55,088,983",($0.33),time-after-hours,Dec/2024,1,($0.61),2025-03-13 05:19:09
"OptiNose, Inc.",OPTN,"$54,801,385",($0.67),time-not-supplied,Dec/2024,2,($1.35),2025-03-13 05:19:09
Aurora Mobile Limited,JG,"$54,422,641",,time-pre-market,Dec/2024,2,($0.07),2025-03-13 05:19:09
authID Inc.,AUID,"$51,874,318",,time-after-hours,Dec/2024,2,N/A,2025-03-13 05:19:09
"Century Therapeutics, Inc.",IPSC,"$51,119,460",($0.45),time-not-supplied,Dec/2024,2,($0.49),2025-03-13 05:19:09
"Syntec Optics Holdings, Inc.",OPTX,"$50,262,924",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Unusual Machines, Inc.",UMAC,"$47,229,731",($0.12),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
Markforged Holding Corporation,MKFG,"$46,807,479",,time-not-supplied,Dec/2024,N/A,($0.60),2025-03-13 05:19:09
uCloudlink Group Inc.,UCL,"$45,312,770",($0.06),time-pre-market,Dec/2024,1,($0.05),2025-03-13 05:19:09
Safe Pro Group Inc.,SPAI,"$42,103,911",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Kezar Life Sciences, Inc.",KZR,"$41,962,762",($2.71),time-not-supplied,Dec/2024,4,($3.50),2025-03-13 05:19:09
"FibroBiologics, Inc.",FBLG,"$38,125,038",($0.10),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
Ampco-Pittsburgh Corporation,AP,"$36,973,492",,time-pre-market,Dec/2024,2,($2.12),2025-03-13 05:19:09
Apyx Medical Corporation,APYX,"$36,895,739",($0.13),time-pre-market,Dec/2024,1,($0.19),2025-03-13 05:19:09
"Harte Hanks, Inc.",HHS,"$35,934,686",,time-not-supplied,Dec/2024,2,$0.35,2025-03-13 05:19:09
TransAct Technologies Incorporated,TACT,"$35,837,078",($0.10),time-after-hours,Dec/2024,1,($0.01),2025-03-13 05:19:09
"Boundless Bio, Inc.",BOLD,"$35,680,069",($0.74),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Binah Capital Group, Inc.",BCG,"$33,702,994",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Intensity Therapeutics, Inc.",INTS,"$32,727,765",($0.22),time-not-supplied,Dec/2024,2,($0.12),2025-03-13 05:19:09
"CareCloud, Inc.",CCLD,"$25,983,643",$0.20,time-pre-market,Dec/2024,2,$3,2025-03-13 05:19:09
TechPrecision Corporation,TPCS,"$25,122,565",,time-not-supplied,Dec/2024,2,($0.10),2025-03-13 05:19:09
"Flux Power Holdings, Inc.",FLUX,"$23,689,100",($0.03),time-not-supplied,Dec/2024,1,($0.05),2025-03-13 05:19:09
Castor Maritime Inc.,CTRM,"$23,576,224",,time-not-supplied,Dec/2024,2,$1,2025-03-13 05:19:09
Fundamental Global Inc.,FGF,"$23,426,108",,time-not-supplied,Dec/2024,2,($1.50),2025-03-13 05:19:09
Allakos Inc.,ALLK,"$22,836,233",($0.17),time-not-supplied,Dec/2024,3,($0.71),2025-03-13 05:19:09
CPS Technologies Corp.,CPSH,"$22,805,757",,time-pre-market,Dec/2024,2,$0.01,2025-03-13 05:19:09
"Curis, Inc.",CRIS,"$22,522,106",($1.36),time-not-supplied,Dec/2024,3,($2.03),2025-03-13 05:19:09
Altisource Portfolio Solutions S.A.,ASPS,"$21,529,855",,time-pre-market,Dec/2024,N/A,($0.41),2025-03-13 05:19:09
"GeoVax Labs, Inc.",GOVX,"$19,120,318",($0.79),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
Cambium Networks Corporation,CMBM,"$18,355,651",($0.23),time-not-supplied,Dec/2024,2,($1.03),2025-03-13 05:19:09
"IN8bio, Inc.",INAB,"$17,598,934",($0.06),time-not-supplied,Dec/2024,2,($0.21),2025-03-13 05:19:09
"Nephros, Inc.",NEPH,"$17,081,645",,time-not-supplied,Dec/2024,2,($0.06),2025-03-13 05:19:09
Lipocine Inc.,LPCN,"$16,578,614",,time-not-supplied,Dec/2024,N/A,($0.42),2025-03-13 05:19:09
Sotherly Hotels Inc.,SOHO,"$16,099,658",$0.03,time-pre-market,Dec/2024,1,$0.10,2025-03-13 05:19:09
"Co-Diagnostics, Inc.",CODX,"$15,945,718",($0.34),time-not-supplied,Dec/2024,1,($0.50),2025-03-13 05:19:09
"Dogwood Therapeutics, Inc. ",DWTX,"$14,827,141",($1.49),time-not-supplied,Dec/2024,1,($1.50),2025-03-13 05:19:09
Brand Engagement Network Inc.,BNAI,"$14,793,388",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
Eterna Therapeutics Inc.,ERNA,"$13,773,561",,time-not-supplied,Dec/2024,2,($1.14),2025-03-13 05:19:09
"Cellectar Biosciences, Inc.",CLRB,"$12,905,076",($0.38),time-pre-market,Dec/2024,2,($0.66),2025-03-13 05:19:09
"Rain Enhancement Technologies Holdco, Inc.",RAIN,"$12,590,086",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Kairos Pharma, Ltd.",KAPA,"$12,461,381",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
ImmunoPrecise Antibodies Ltd.,IPA,"$12,406,270",($0.06),time-pre-market,Jan/2025,1,($0.08),2025-03-13 05:19:09
BP Prudhoe Bay Royalty Trust,BPT,"$12,377,760",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Thunder Power Holdings, Inc.",AIEV,"$11,610,876",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
"Bolt Projects Holdings, Inc.",BSLK,"$10,674,625",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
New England Realty Associates Limited Partnership,NEN,"$8,897,119",,time-not-supplied,Dec/2024,2,$19.51,2025-03-13 05:19:09
"NeuroMetrix, Inc.",NURO,"$8,885,697",,time-not-supplied,Dec/2024,2,($1.43),2025-03-13 05:19:09
"Evoke Pharma, Inc.",EVOK,"$5,498,233",,time-after-hours,Dec/2024,2,($7.08),2025-03-13 05:19:09
"Benson Hill, Inc.",BHIL,"$4,891,827",,time-not-supplied,Dec/2024,2,($6.64),2025-03-13 05:19:09
Marin Software Incorporated,MRIN,"$4,400,829",,time-not-supplied,Dec/2024,2,($0.60),2025-03-13 05:19:09
HeartSciences Inc.,HSCS,"$2,862,537",($2.53),time-not-supplied,Jan/2025,1,$3,2025-03-13 05:19:09
"XTI Aerospace, Inc. Common Stock ",XTIA,"$2,390,085",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
Silexion Therapeutics Corp,SLXN,"$2,019,893",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
Safe and Green Development Corporation,SGD,"$1,918,065",,time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
PainReform Ltd.,PRFX,"$1,630,876",,time-not-supplied,Dec/2024,2,($83.98),2025-03-13 05:19:09
"Quoin Pharmaceuticals, Ltd.",QNRX,"$1,507,341",($0.44),time-pre-market,Dec/2024,1,($2.08),2025-03-13 05:19:09
CAMP4 Therapeutics Corporation,CAMP,,($0.84),time-not-supplied,Dec/2024,2,N/A,2025-03-13 05:19:09
