Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
Duluth Holdings Inc.,DLTH,"$72,736,794",($0.30),time-pre-market,Apr/2025,1,($0.24),2025-06-05 05:21:24
"LiveOne, Inc.",LVO,"$72,732,341",($0.05),time-not-supplied,Mar/2025,2,($0.03),2025-06-05 05:21:24
Youxin Technology Ltd,YAAS,"$70,119,500",,time-not-supplied,Mar/2025,1,N/A,2025-06-05 05:21:24
"111, Inc.",YI,"$70,032,883",,time-not-supplied,Mar/2025,1,($0.20),2025-06-05 05:21:24
"AstroNova, Inc.",ALOT,"$68,627,996",,time-pre-market,Apr/2025,1,$0.15,2025-06-05 05:21:24
Cheche Group Inc.,CCG,"$67,916,991",,time-not-supplied,Mar/2025,1,($0.02),2025-06-05 05:21:24
"Syntec Optics Holdings, Inc.",OPTX,"$56,866,812",,time-not-supplied,Mar/2025,1,($0.03),2025-06-05 05:21:24
"Maxeon Solar Technologies, Ltd.",MAXN,"$52,717,794",,time-not-supplied,Mar/2025,1,($99.99),2025-06-05 05:21:24
"PodcastOne, Inc.",PODC,"$46,805,471",($0.04),time-not-supplied,Mar/2025,2,($0.05),2025-06-05 05:21:24
Scienjoy Holding Corporation,SJ,"$41,793,381",,time-not-supplied,Mar/2025,1,$0.02,2025-06-05 05:21:24
Moolec Science SA,MLEC,"$33,867,053",,time-not-supplied,Mar/2025,1,($0.40),2025-06-05 05:21:24
Argo Blockchain plc,ARBK,"$26,740,348",,time-not-supplied,Mar/2025,N/A,($0.10),2025-06-05 05:21:24
"Kirkland's, Inc.",KIRK,"$25,148,870",,time-not-supplied,Apr/2025,1,($0.68),2025-06-05 05:21:24
REE Automotive Ltd.,REE,"$25,030,790",($0.82),time-not-supplied,Mar/2025,1,($1.96),2025-06-05 05:21:24
"Rent the Runway, Inc.",RENT,"$24,844,529",,time-after-hours,Apr/2025,N/A,($6.03),2025-06-05 05:21:24
EuroDry Ltd.,EDRY,"$23,051,714",($1.84),time-pre-market,Mar/2025,1,($1.18),2025-06-05 05:21:24
Castor Maritime Inc.,CTRM,"$22,803,155",,time-not-supplied,Mar/2025,1,$0.71,2025-06-05 05:21:24
"Orion Energy Systems, Inc.",OESX,"$22,321,744",($0.06),time-not-supplied,Mar/2025,1,($0.01),2025-06-05 05:21:24
BP Prudhoe Bay Royalty Trust,BPT,"$13,910,000",,time-not-supplied,Mar/2025,1,N/A,2025-06-05 05:21:24
Enlightify Inc.,ENFY,"$13,147,278",,time-not-supplied,Mar/2025,1,($0.79),2025-06-05 05:21:24
Trinity Biotech plc,TRIB,"$11,831,332",($0.28),time-not-supplied,Mar/2025,1,($0.37),2025-06-05 05:21:24
Cambium Networks Corporation,CMBM,"$9,970,064",($0.20),time-not-supplied,Mar/2025,2,($0.53),2025-06-05 05:21:24
Naas Technology Inc.,NAAS,"$6,723,146",,time-not-supplied,Mar/2025,1,($5.60),2025-06-05 05:21:24
OceanPal Inc.,OP,"$5,628,737",,time-not-supplied,Mar/2025,1,($0.23),2025-06-05 05:21:24
Marin Software Incorporated,MRIN,"$2,442,460",,time-not-supplied,Mar/2025,1,($0.78),2025-06-05 05:21:24
