Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
Galiano Gold Inc.,GAU,"$403,739,545",$0.02,time-after-hours,Mar/2025,1,$0.03,2025-05-14 05:20:36
"Erasca, Inc.",ERAS,"$393,739,345",($0.12),time-not-supplied,Mar/2025,4,($0.23),2025-05-14 05:20:36
Kamada Ltd.,KMDA,"$392,184,311",$0.07,time-pre-market,Mar/2025,3,$0.04,2025-05-14 05:20:36
"Verve Therapeutics, Inc.",VERV,"$386,261,591",($0.71),time-not-supplied,Mar/2025,4,($0.59),2025-05-14 05:20:36
Brasilagro Cia Brasileira De Propriedades Agricolas ,LND,"$376,848,239",,time-not-supplied,Mar/2025,1,($0.06),2025-05-14 05:20:36
"Olema Pharmaceuticals, Inc.",OLMA,"$325,265,389",($0.49),time-not-supplied,Mar/2025,4,($0.56),2025-05-14 05:20:36
Sanara MedTech Inc.,SMTI,"$305,958,406",($0.31),time-pre-market,Mar/2025,1,($0.21),2025-05-14 05:20:36
Tamboran Resources Corporation,TBN,"$303,382,473",($0.23),time-after-hours,Mar/2025,1,N/A,2025-05-14 05:20:36
"Spire Global, Inc.",SPIR,"$301,687,538",($0.86),time-after-hours,Mar/2025,1,($0.70),2025-05-14 05:20:36
BRT Apartments Corp.,BRT,"$287,322,545",$0.34,time-not-supplied,Mar/2025,1,$0.35,2025-05-14 05:20:36
"Blaize Holdings, Inc.",BZAI,"$276,580,252",,time-after-hours,Mar/2025,1,N/A,2025-05-14 05:20:36
"Global Water Resources, Inc.",GWRS,"$249,043,444",$0.01,time-after-hours,Mar/2025,2,$0.03,2025-05-14 05:20:36
Immersion Corporation,IMMR,"$244,593,062",$0.08,time-not-supplied,Apr/2025,1,$0.59,2025-05-14 05:20:36
"Chicago Atlantic BDC, Inc.",LIEN,"$227,747,452",$0.31,time-pre-market,Mar/2025,2,($0.01),2025-05-14 05:20:36
Nyxoah SA,NYXH,"$223,815,045",($0.49),time-pre-market,Mar/2025,4,($0.45),2025-05-14 05:20:36
Palladyne AI Corp.,PDYN,"$221,423,867",,time-not-supplied,Mar/2025,1,($0.28),2025-05-14 05:20:36
"Codexis, Inc.",CDXS,"$218,690,501",($0.20),time-after-hours,Mar/2025,3,($0.16),2025-05-14 05:20:36
"European Wax Center, Inc.",EWCZ,"$215,297,850",$0.03,time-pre-market,Mar/2025,5,$0.10,2025-05-14 05:20:36
"FrontView REIT, Inc.",FVR,"$207,487,956",$0.25,time-after-hours,Mar/2025,1,N/A,2025-05-14 05:20:36
Radcom Ltd.,RDCM,"$197,035,326",$0.10,time-pre-market,Mar/2025,1,$0.06,2025-05-14 05:20:36
"Luminar Technologies, Inc. ",LAZR,"$194,990,306",($2.15),time-after-hours,Mar/2025,2,($4.50),2025-05-14 05:20:36
"The Oncology Institute, Inc.",TOI,"$193,170,734",,time-after-hours,Mar/2025,1,($0.22),2025-05-14 05:20:36
Neonode Inc.,NEON,"$191,828,798",,time-not-supplied,Mar/2025,N/A,($0.14),2025-05-14 05:20:36
Innoviz Technologies Ltd.,INVZ,"$182,308,841",($0.11),time-pre-market,Mar/2025,1,($0.18),2025-05-14 05:20:36
"zSpace, Inc.",ZSPC,"$178,796,383",($0.17),time-after-hours,Mar/2025,1,N/A,2025-05-14 05:20:36
CSP Inc.,CSPI,"$157,987,804",,time-pre-market,Mar/2025,1,$0.16,2025-05-14 05:20:36
Journey Medical Corporation,DERM,"$157,803,305",($0.24),time-after-hours,Mar/2025,2,($0.53),2025-05-14 05:20:36
Vox Royalty Corp.,VOXR,"$152,202,414",$0,time-not-supplied,Mar/2025,1,N/A,2025-05-14 05:20:36
Epsilon Energy Ltd.,EPSN,"$146,578,382",$0.14,time-after-hours,Mar/2025,1,$0.07,2025-05-14 05:20:36
eGain Corporation,EGAN,"$143,467,692",($0.02),time-after-hours,Mar/2025,1,$0.05,2025-05-14 05:20:36
ADC Therapeutics SA,ADCT,"$132,772,343",($0.38),time-pre-market,Mar/2025,2,($0.56),2025-05-14 05:20:36
Advanced Flower Capital Inc.,AFCG,"$127,667,440",$0.25,time-pre-market,Mar/2025,2,$0.46,2025-05-14 05:20:36
"China Automotive Systems, Inc.",CAAS,"$127,320,362",,time-pre-market,Mar/2025,1,$0.27,2025-05-14 05:20:36
scPharmaceuticals Inc.,SCPH,"$124,704,134",($0.26),time-after-hours,Mar/2025,2,($0.36),2025-05-14 05:20:36
"Innovative Solutions and Support, Inc.",ISSC,"$123,343,557",,time-after-hours,Mar/2025,1,$0.07,2025-05-14 05:20:36
"Alector, Inc.",ALEC,"$119,991,120",($0.43),time-not-supplied,Mar/2025,4,($0.38),2025-05-14 05:20:36
"Rekor Systems, Inc.",REKR,"$118,676,064",($0.08),time-after-hours,Mar/2025,2,($0.23),2025-05-14 05:20:36
"United Homes Group, Inc",UHG,"$116,618,752",,time-pre-market,Mar/2025,1,$0.02,2025-05-14 05:20:36
Electrovaya Inc.,ELVA,"$108,640,960",$0.03,time-after-hours,Mar/2025,3,($0.02),2025-05-14 05:20:36
Lucid Diagnostics Inc.,LUCD,"$99,829,236",($0.10),time-pre-market,Mar/2025,1,($0.23),2025-05-14 05:20:36
Monogram Technologies Inc.,MGRM,"$92,811,238",($0.12),time-after-hours,Mar/2025,2,($0.11),2025-05-14 05:20:36
MDxHealth SA,MDXH,"$90,580,121",($0.13),time-after-hours,Mar/2025,3,($0.31),2025-05-14 05:20:36
"Immunic, Inc. ",IMUX,"$88,951,862",($0.25),time-not-supplied,Mar/2025,6,($0.25),2025-05-14 05:20:36
"GCT Semiconductor Holding, Inc.",GCTS,"$79,606,692",($0.10),time-after-hours,Mar/2025,1,($0.41),2025-05-14 05:20:36
"IGM Biosciences, Inc.",IGMS,"$71,132,728",($0.41),time-not-supplied,Mar/2025,2,($0.83),2025-05-14 05:20:36
"Fossil Group, Inc.",FOSL,"$69,768,849",,time-after-hours,Mar/2025,1,($0.30),2025-05-14 05:20:36
"Clearside Biomedical, Inc.",CLSD,"$68,696,618",($0.12),time-after-hours,Mar/2025,3,($0.17),2025-05-14 05:20:36
MV Oil Trust,MVO,"$67,275,000",,time-not-supplied,Mar/2025,1,$0.47,2025-05-14 05:20:36
Forian Inc.,FORA,"$62,075,190",($0.03),time-after-hours,Mar/2025,1,($0.04),2025-05-14 05:20:36
PDS Biotechnology Corporation,PDSB,"$58,560,648",($0.25),time-pre-market,Mar/2025,2,($0.30),2025-05-14 05:20:36
Cytosorbents Corporation,CTSO,"$54,381,250",($0.08),time-after-hours,Mar/2025,2,($0.12),2025-05-14 05:20:36
"Grove Collaborative Holdings, Inc.",GROV,"$48,986,321",,time-after-hours,Mar/2025,1,($0.02),2025-05-14 05:20:36
VOC Energy Trust,VOC,"$48,450,000",,time-not-supplied,Mar/2025,1,$0.19,2025-05-14 05:20:36
ImmuCell Corporation,ICCC,"$47,068,945",,time-after-hours,Mar/2025,1,($0.06),2025-05-14 05:20:36
Oncolytics Biotech Inc.,ONCY,"$46,538,027",($0.09),time-after-hours,Mar/2025,2,($0.07),2025-05-14 05:20:36
"Usio, Inc.",USIO,"$41,627,539",$0.04,time-after-hours,Mar/2025,2,($0.01),2025-05-14 05:20:36
Mega Matrix Inc.,MPU,"$37,780,789",,time-not-supplied,Mar/2025,1,($0.05),2025-05-14 05:20:36
"SCYNEXIS, Inc.",SCYX,"$37,745,364",($0.23),time-not-supplied,Mar/2025,1,($0.15),2025-05-14 05:20:36
"Nauticus Robotics, Inc.",KITT,"$36,209,072",,time-after-hours,Mar/2025,1,($8.27),2025-05-14 05:20:36
"The Beachbody Company, Inc.",BODI,"$36,123,731",($1.33),time-after-hours,Mar/2025,1,($1.92),2025-05-14 05:20:36
Stardust Power Inc.,SDST,"$35,373,829",($0.03),time-after-hours,Mar/2025,1,N/A,2025-05-14 05:20:36
"Dyadic International, Inc.",DYAI,"$33,099,727",,time-after-hours,Mar/2025,N/A,($0.07),2025-05-14 05:20:36
"Xos, Inc.",XOS,"$32,411,972",($1.09),time-after-hours,Mar/2025,1,($1.80),2025-05-14 05:20:36
DarioHealth Corp.,DRIO,"$31,590,932",($0.12),time-pre-market,Mar/2025,1,($0.20),2025-05-14 05:20:36
PolyPid Ltd.,PYPD,"$29,044,076",($0.80),time-pre-market,Mar/2025,1,($1.37),2025-05-14 05:20:36
NetSol Technologies Inc.,NTWK,"$28,474,837",,time-pre-market,Mar/2025,1,$0.03,2025-05-14 05:20:36
Spruce Power Holding Corporation,SPRU,"$28,382,834",,time-after-hours,Mar/2025,1,($0.13),2025-05-14 05:20:36
Sunnova Energy International Inc.,NOVA,"$26,117,113",($0.74),time-not-supplied,Mar/2025,3,($0.57),2025-05-14 05:20:36
Local Bounti Corporation,LOCL,"$25,769,244",($1.31),time-pre-market,Mar/2025,1,($2.89),2025-05-14 05:20:36
Nortech Systems Incorporated,NSYS,"$23,996,537",,time-after-hours,Mar/2025,1,$0.26,2025-05-14 05:20:36
Real Messenger Corporation,RMSG,"$21,532,198",,time-not-supplied,Mar/2025,1,($0.01),2025-05-14 05:20:36
GEE Group Inc.,JOB,"$20,930,754",,time-after-hours,Mar/2025,1,N/A,2025-05-14 05:20:36
LeddarTech Holdings Inc.,LDTC,"$19,173,294",($0.27),time-pre-market,Mar/2025,1,($0.45),2025-05-14 05:20:36
"Aterian, Inc.",ATER,"$19,076,615",,time-after-hours,Mar/2025,1,($0.76),2025-05-14 05:20:36
"Lulu's Fashion Lounge Holdings, Inc.",LVLU,"$18,370,211",,time-after-hours,Mar/2025,N/A,($0.15),2025-05-14 05:20:36
"Creative Realities, Inc.",CREX,"$17,341,454",($0.12),time-pre-market,Mar/2025,1,($0.01),2025-05-14 05:20:36
Intelligent Protection Management Corp. ,IPM,"$16,441,837",,time-after-hours,Mar/2025,1,($0.05),2025-05-14 05:20:36
"Allurion Technologies, Inc.",ALUR,"$14,073,976",($1.52),time-pre-market,Mar/2025,2,$2.75,2025-05-14 05:20:36
"SuperCom, Ltd.",SPCB,"$14,036,643",,time-pre-market,Mar/2025,1,$1.40,2025-05-14 05:20:36
"BioRestorative Therapies, Inc.",BRTX,"$13,846,319",($0.32),time-after-hours,Mar/2025,1,($0.53),2025-05-14 05:20:36
"LiqTech International, Inc.",LIQT,"$13,785,605",($0.18),time-pre-market,Mar/2025,1,($0.41),2025-05-14 05:20:36
"BioCardia, Inc.",BCDA,"$13,291,214",,time-after-hours,Mar/2025,N/A,($1.35),2025-05-14 05:20:36
"Bionano Genomics, Inc.",BNGO,"$11,757,370",($3.49),time-after-hours,Mar/2025,1,($35.93),2025-05-14 05:20:36
"Minerva Neurosciences, Inc",NERV,"$11,406,945",($1.07),time-not-supplied,Mar/2025,1,($1.13),2025-05-14 05:20:36
SeaStar Medical Holding Corporation,ICU,"$11,075,716",,time-after-hours,Mar/2025,1,($4.75),2025-05-14 05:20:36
"Strata Skin Sciences, Inc.",SSKN,"$10,636,461",,time-after-hours,Mar/2025,N/A,$1,2025-05-14 05:20:36
"Talphera, Inc.",TLPH,"$8,916,787",,time-after-hours,Mar/2025,N/A,($0.16),2025-05-14 05:20:36
Sow Good Inc.,SOWG,"$8,879,925",,time-pre-market,Mar/2025,N/A,$0.06,2025-05-14 05:20:36
"Star Equity Holdings, Inc.",STRR,"$7,886,347",($0.25),time-pre-market,Mar/2025,1,($0.45),2025-05-14 05:20:36
"Aytu BioPharma, Inc. ",AYTU,"$7,650,612",,time-after-hours,Mar/2025,1,($0.52),2025-05-14 05:20:36
FGI Industries Ltd.,FGI,"$6,674,294",($0.10),time-not-supplied,Mar/2025,1,($0.04),2025-05-14 05:20:36
Locafy Limited,LCFY,"$6,641,399",,time-not-supplied,Mar/2025,1,($0.34),2025-05-14 05:20:36
Intelligent Bio Solutions Inc. ,INBS,"$6,440,181",,time-not-supplied,Mar/2025,N/A,($1.43),2025-05-14 05:20:36
"Indaptus Therapeutics, Inc.",INDP,"$6,006,447",($0.41),time-not-supplied,Mar/2025,1,($0.45),2025-05-14 05:20:36
Oblong Inc.,OBLG,"$3,707,312",,time-not-supplied,Mar/2025,1,($2.80),2025-05-14 05:20:36
Boxlight Corporation,BOXL,"$3,676,782",,time-not-supplied,Mar/2025,N/A,($3.30),2025-05-14 05:20:36
"Accelerate Diagnostics, Inc.",AXDX,"$3,380,714",,time-not-supplied,Mar/2025,N/A,($0.88),2025-05-14 05:20:36
Aptevo Therapeutics Inc.,APVO,"$495,871",($4.21),time-not-supplied,Mar/2025,1,($99.99),2025-05-14 05:20:36
"Defi Technologies, Inc.",DEFT,,$0.05,time-pre-market,Mar/2025,1,$0.02,2025-05-14 05:20:36
