Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
Lloyds Banking Group Plc,LYG,"$58,531,379,894",$0.08,time-not-supplied,Mar/2025,1,$0.09,2025-04-30 05:20:21
Allstate Corporation (The),ALL,"$51,788,740,040",$2.27,time-after-hours,Mar/2025,6,$5.13,2025-04-30 05:20:21
"MetLife, Inc.",MET,"$51,732,456,446",$1.99,time-after-hours,Mar/2025,8,$1.83,2025-04-30 05:20:21
Public Storage,PSA,"$51,240,630,468",$4.06,time-after-hours,Mar/2025,9,$4.03,2025-04-30 05:20:21
Crown Castle Inc.,CCI,"$43,943,723,667",$0.96,time-after-hours,Mar/2025,7,$1.72,2025-04-30 05:20:21
"Robinhood Markets, Inc.",HOOD,"$43,325,589,115",$0.32,time-after-hours,Mar/2025,6,$0.18,2025-04-30 05:20:21
Hess Corporation,HES,"$41,261,755,774",$1.77,time-pre-market,Mar/2025,5,$3.16,2025-04-30 05:20:21
"Yum! Brands, Inc.",YUM,"$41,237,311,044",$1.29,time-pre-market,Mar/2025,10,$1.15,2025-04-30 05:20:21
Public Service Enterprise Group Incorporated,PEG,"$40,333,622,680",$1.46,time-pre-market,Mar/2025,4,$1.31,2025-04-30 05:20:21
Garmin Ltd.,GRMN,"$38,601,969,378",$1.65,time-pre-market,Mar/2025,4,$1.42,2025-04-30 05:20:21
Banco Santander Brasil SA,BSBR,"$37,447,332,194",$0.17,time-pre-market,Mar/2025,9,N/A,2025-04-30 05:20:21
"Prudential Financial, Inc.",PRU,"$36,677,940,000",$3.21,time-after-hours,Mar/2025,9,$3.12,2025-04-30 05:20:21
Cognizant Technology Solutions Corporation,CTSH,"$35,899,194,006",$1.19,time-after-hours,Mar/2025,7,$1.12,2025-04-30 05:20:21
VICI Properties Inc.,VICI,"$34,056,373,906",$0.58,time-after-hours,Mar/2025,9,$0.56,2025-04-30 05:20:21
Vulcan Materials Company,VMC,"$32,418,389,467",$0.80,time-pre-market,Mar/2025,9,$0.80,2025-04-30 05:20:21
Tradeweb Markets Inc.,TW,"$32,234,937,888",$0.85,time-pre-market,Mar/2025,12,$0.71,2025-04-30 05:20:21
Humana Inc.,HUM,"$31,753,694,778",$9.98,time-pre-market,Mar/2025,11,$7.23,2025-04-30 05:20:21
GE HealthCare Technologies Inc.,GEHC,"$31,128,295,962",$0.91,time-pre-market,Mar/2025,6,$0.90,2025-04-30 05:20:21
eBay Inc.,EBAY,"$30,905,120,000",$1.09,time-after-hours,Mar/2025,9,$1.02,2025-04-30 05:20:21
"Ventas, Inc.",VTR,"$29,944,088,630",$0.82,time-after-hours,Mar/2025,6,$0.78,2025-04-30 05:20:21
"AvalonBay Communities, Inc.",AVB,"$29,560,542,868",$2.80,time-after-hours,Mar/2025,9,$2.70,2025-04-30 05:20:21
American Water Works,AWK,"$28,125,048,847",$1.04,time-after-hours,Mar/2025,5,$0.95,2025-04-30 05:20:21
"ANSYS, Inc.",ANSS,"$27,873,266,358",$1.12,time-after-hours,Mar/2025,3,$0.85,2025-04-30 05:20:21
Stellantis N.V.,STLA,"$26,961,407,731",,time-pre-market,Mar/2025,9,N/A,2025-04-30 05:20:21
PPL Corporation,PPL,"$26,898,812,073",$0.53,time-pre-market,Mar/2025,5,$0.54,2025-04-30 05:20:21
International Paper Company,IP,"$24,980,444,153",$0.35,time-pre-market,Mar/2025,5,$0.17,2025-04-30 05:20:21
CGI Inc.,GIB,"$24,145,272,942",$1.50,time-pre-market,Mar/2025,6,$1.46,2025-04-30 05:20:21
Markel Group Inc.,MKL,"$23,155,591,040",$18.89,time-after-hours,Mar/2025,4,$18.17,2025-04-30 05:20:21
Invitation Homes Inc.,INVH,"$20,837,573,024",$0.46,time-after-hours,Mar/2025,6,$0.47,2025-04-30 05:20:21
AerCap Holdings N.V.,AER,"$19,429,191,065",$2.69,time-pre-market,Mar/2025,5,$3.29,2025-04-30 05:20:21
"ASE Technology Holding Co., Ltd.",ASX,"$19,300,041,801",,time-pre-market,Mar/2025,N/A,$0.08,2025-04-30 05:20:21
GFL Environmental Inc.,GFL,"$19,110,549,055",$0.04,time-after-hours,Mar/2025,5,N/A,2025-04-30 05:20:21
"Mid-America Apartment Communities, Inc.",MAA,"$18,755,721,262",$2.16,time-after-hours,Mar/2025,9,$2.22,2025-04-30 05:20:21
"EMCOR Group, Inc.",EME,"$18,655,597,491",$4.57,time-pre-market,Mar/2025,2,$4.17,2025-04-30 05:20:21
Tenaris S.A.,TS,"$18,297,093,240",$0.80,time-after-hours,Mar/2025,4,$1.27,2025-04-30 05:20:21
PTC Inc.,PTC,"$18,268,723,382",$1.06,time-after-hours,Mar/2025,6,$1.10,2025-04-30 05:20:21
"Yum China Holdings, Inc.",YUMC,"$17,576,305,736",$0.77,time-pre-market,Mar/2025,4,$0.71,2025-04-30 05:20:21
"Sprouts Farmers Market, Inc.",SFM,"$16,735,854,448",$1.54,time-after-hours,Mar/2025,7,$1.12,2025-04-30 05:20:21
"Everest Group, Ltd.",EG,"$15,242,892,458",$7.46,time-after-hours,Mar/2025,6,$16.32,2025-04-30 05:20:21
Western Digital Corporation,WDC,"$14,229,475,831",$1.06,time-pre-market,Mar/2025,1,$0.42,2025-04-30 05:20:21
Amcor plc,AMCR,"$13,918,655,132",$0.18,time-after-hours,Mar/2025,5,$0.18,2025-04-30 05:20:21
"UDR, Inc.",UDR,"$13,775,147,734",$0.61,time-after-hours,Mar/2025,8,$0.61,2025-04-30 05:20:21
Brookfield Infrastructure Partners LP,BIP,"$13,472,320,560",$0.81,time-pre-market,Mar/2025,2,$0.78,2025-04-30 05:20:21
United Therapeutics Corporation,UTHR,"$13,340,713,056",$6.29,time-pre-market,Mar/2025,8,$6.17,2025-04-30 05:20:21
"Align Technology, Inc.",ALGN,"$13,327,798,076",$1.51,time-after-hours,Mar/2025,6,$1.62,2025-04-30 05:20:21
"Lineage, Inc.",LINE,"$12,706,030,285",$0.67,time-pre-market,Mar/2025,9,N/A,2025-04-30 05:20:21
Pilgrim's Pride Corporation,PPC,"$12,640,984,749",$1.26,time-after-hours,Mar/2025,1,$0.77,2025-04-30 05:20:21
Alamos Gold Inc.,AGI,"$11,955,168,129",$0.19,time-after-hours,Mar/2025,4,$0.13,2025-04-30 05:20:21
"Morningstar, Inc.",MORN,"$11,941,132,403",,time-after-hours,Mar/2025,9,$1.73,2025-04-30 05:20:21
"Coca-Cola Consolidated, Inc.",COKE,"$11,789,495,192",,time-after-hours,Mar/2025,9,$17.31,2025-04-30 05:20:21
ICON plc,ICLR,"$11,709,744,700",$2.98,time-after-hours,Mar/2025,5,$3.38,2025-04-30 05:20:21
Service Corporation International,SCI,"$11,493,716,724",$0.90,time-after-hours,Mar/2025,4,$0.89,2025-04-30 05:20:21
Banco Santander Chile,BSAC,"$11,471,657,969",$0.55,time-pre-market,Mar/2025,3,$0.26,2025-04-30 05:20:21
"Clean Harbors, Inc.",CLH,"$11,451,579,039",$1.01,time-pre-market,Mar/2025,4,$1.29,2025-04-30 05:20:21
"XPO, Inc.",XPO,"$11,434,670,388",$0.65,time-pre-market,Mar/2025,10,$0.81,2025-04-30 05:20:21
Annaly Capital Management Inc.,NLY,"$11,272,195,549",$0.71,time-after-hours,Mar/2025,4,$0.64,2025-04-30 05:20:21
Antero Resources Corporation,AR,"$11,180,697,400",$0.83,time-after-hours,Mar/2025,7,$0.03,2025-04-30 05:20:21
FTAI Aviation Ltd.,FTAI,"$11,098,066,515",$0.94,time-after-hours,Mar/2025,3,$0.31,2025-04-30 05:20:21
"C.H. Robinson Worldwide, Inc.",CHRW,"$10,574,296,808",$1.02,time-after-hours,Mar/2025,9,$0.86,2025-04-30 05:20:21
"Penske Automotive Group, Inc.",PAG,"$10,537,032,185",$3.27,time-pre-market,Mar/2025,5,$3.19,2025-04-30 05:20:21
Globe Life Inc.,GL,"$10,363,665,206",$3.24,time-after-hours,Mar/2025,7,$2.78,2025-04-30 05:20:21
"Lincoln Electric Holdings, Inc.",LECO,"$10,333,321,108",$2.22,time-pre-market,Mar/2025,7,$2.23,2025-04-30 05:20:21
"DT Midstream, Inc.",DTM,"$10,008,141,647",$1.07,time-pre-market,Mar/2025,5,$0.99,2025-04-30 05:20:21
"Host Hotels & Resorts, Inc.",HST,"$9,696,289,194",$0.56,time-after-hours,Mar/2025,8,$0.60,2025-04-30 05:20:21
"Stanley Black & Decker, Inc.",SWK,"$9,462,486,856",$0.68,time-pre-market,Mar/2025,6,$0.56,2025-04-30 05:20:21
MGM Resorts International,MGM,"$9,197,584,955",$0.50,time-after-hours,Mar/2025,7,$0.74,2025-04-30 05:20:21
OGE Energy Corp,OGE,"$9,146,239,710",$0.22,time-pre-market,Mar/2025,3,$0.09,2025-04-30 05:20:21
Antero Midstream Corporation,AM,"$8,150,660,180",$0.23,time-after-hours,Mar/2025,5,$0.21,2025-04-30 05:20:21
"Confluent, Inc.",CFLT,"$8,046,445,585",($0.22),time-after-hours,Mar/2025,11,($0.28),2025-04-30 05:20:21
VinFast Auto Ltd.,VFS,"$7,808,213,583",($0.26),time-not-supplied,Mar/2025,1,($0.26),2025-04-30 05:20:21
Axis Capital Holdings Limited,AXS,"$7,752,280,601",$2.63,time-after-hours,Mar/2025,4,$2.57,2025-04-30 05:20:21
Evercore Inc.,EVR,"$7,715,588,774",$1.60,time-pre-market,Mar/2025,2,$2.13,2025-04-30 05:20:21
Norwegian Cruise Line Holdings Ltd.,NCLH,"$7,672,637,696",$0.02,time-pre-market,Mar/2025,7,$0.11,2025-04-30 05:20:21
Parsons Corporation,PSN,"$7,295,013,248",$0.67,time-pre-market,Mar/2025,4,$0.61,2025-04-30 05:20:21
Open Text Corporation,OTEX,"$7,189,403,339",$0.72,time-after-hours,Mar/2025,2,$0.84,2025-04-30 05:20:21
National Fuel Gas Company,NFG,"$7,099,525,024",$2.17,time-after-hours,Mar/2025,3,$1.79,2025-04-30 05:20:21
Albemarle Corporation,ALB,"$6,883,926,142",($0.62),time-after-hours,Mar/2025,10,$0.26,2025-04-30 05:20:21
Generac Holdings Inc.,GNRC,"$6,763,211,136",$0.99,time-pre-market,Mar/2025,12,$0.88,2025-04-30 05:20:21
"Wyndham Hotels & Resorts, Inc.",WH,"$6,716,472,189",$0.82,time-after-hours,Mar/2025,7,$0.78,2025-04-30 05:20:21
Wingstop Inc.,WING,"$6,439,636,452",$0.84,time-pre-market,Mar/2025,9,$0.98,2025-04-30 05:20:21
Waystar Holding Corp.,WAY,"$6,307,643,381",$0.28,time-after-hours,Mar/2025,9,N/A,2025-04-30 05:20:21
MGIC Investment Corporation,MTG,"$5,960,875,520",$0.66,time-after-hours,Mar/2025,3,$0.65,2025-04-30 05:20:21
"Guardant Health, Inc.",GH,"$5,922,994,954",($0.78),time-after-hours,Mar/2025,5,($0.94),2025-04-30 05:20:21
Credit Acceptance Corporation,CACC,"$5,867,232,660",$9.55,time-after-hours,Mar/2025,2,$9.28,2025-04-30 05:20:21
"The Hanover Insurance Group, Inc.",THG,"$5,852,797,030",$3.58,time-after-hours,Mar/2025,3,$3.13,2025-04-30 05:20:21
Oshkosh Corporation,OSK,"$5,732,357,113",$2.02,time-pre-market,Mar/2025,7,$2.89,2025-04-30 05:20:21
"Clearwater Analytics Holdings, Inc.",CWAN,"$5,710,652,743",$0.04,time-after-hours,Mar/2025,4,$0.02,2025-04-30 05:20:21
Silgan Holdings Inc.,SLGN,"$5,524,487,245",$0.78,time-pre-market,Mar/2025,3,$0.69,2025-04-30 05:20:21
"Comstock Resources, Inc.",CRK,"$5,457,081,138",$0.15,time-after-hours,Mar/2025,7,($0.03),2025-04-30 05:20:21
"Enact Holdings, Inc.",ACT,"$5,340,176,499",$1.12,time-after-hours,Mar/2025,2,$1.04,2025-04-30 05:20:21
Glaukos Corporation,GKOS,"$5,306,586,481",($0.33),time-after-hours,Mar/2025,9,($0.70),2025-04-30 05:20:21
Lancaster Colony Corporation,LANC,"$5,230,684,120",$1.61,time-pre-market,Mar/2025,2,$1.44,2025-04-30 05:20:21
FMC Corporation,FMC,"$5,192,133,114",$0.08,time-after-hours,Mar/2025,6,$0.36,2025-04-30 05:20:21
"SiteOne Landscape Supply, Inc.",SITE,"$5,171,865,558",($0.50),time-pre-market,Mar/2025,4,($0.43),2025-04-30 05:20:21
WEX Inc.,WEX,"$5,064,256,980",$2.88,time-after-hours,Mar/2025,6,$2.98,2025-04-30 05:20:21
"Etsy, Inc.",ETSY,"$4,912,479,326",$0.50,time-pre-market,Mar/2025,11,$0.48,2025-04-30 05:20:21
Reynolds Consumer Products Inc.,REYN,"$4,909,598,601",$0.23,time-pre-market,Mar/2025,4,$0.23,2025-04-30 05:20:21
Bausch + Lomb Corporation,BLCO,"$4,814,751,073",$0.03,time-pre-market,Mar/2025,8,$0.07,2025-04-30 05:20:21
"Ionis Pharmaceuticals, Inc.",IONS,"$4,727,612,319",($1.16),time-pre-market,Mar/2025,9,($0.98),2025-04-30 05:20:21
ChampionX Corporation,CHX,"$4,718,484,000",$0.41,time-not-supplied,Mar/2025,2,$0.50,2025-04-30 05:20:21
Gates Industrial Corporation plc,GTES,"$4,610,213,910",$0.31,time-pre-market,Mar/2025,2,$0.29,2025-04-30 05:20:21
Federal Signal Corporation,FSS,"$4,585,946,374",$0.73,time-pre-market,Mar/2025,5,$0.64,2025-04-30 05:20:21
Cognex Corporation,CGNX,"$4,572,785,021",$0.07,time-after-hours,Mar/2025,5,$0.05,2025-04-30 05:20:21
Radian Group Inc.,RDN,"$4,572,390,330",$0.95,time-after-hours,Mar/2025,2,$1.03,2025-04-30 05:20:21
Timken Company (The),TKR,"$4,570,373,321",$1.43,time-pre-market,Mar/2025,7,$1.77,2025-04-30 05:20:21
Hess Midstream LP,HESM,"$4,541,065,410",$0.63,time-pre-market,Mar/2025,2,$0.59,2025-04-30 05:20:21
"Rush Enterprises, Inc.",RUSHB,"$4,540,036,053",,time-after-hours,Mar/2025,9,$0.88,2025-04-30 05:20:21
"Independence Realty Trust, Inc.",IRT,"$4,516,680,129",$0.28,time-after-hours,Mar/2025,2,$0.27,2025-04-30 05:20:21
Spire Inc.,SR,"$4,515,384,480",$3.70,time-pre-market,Mar/2025,6,$3.45,2025-04-30 05:20:21
"Avnet, Inc.",AVT,"$4,472,285,855",$0.72,time-pre-market,Mar/2025,4,$1.10,2025-04-30 05:20:21
Bloom Energy Corporation,BE,"$4,432,867,659",($0.15),time-after-hours,Mar/2025,9,($0.25),2025-04-30 05:20:21
Magnolia Oil & Gas Corporation,MGY,"$4,207,432,269",$0.53,time-after-hours,Mar/2025,8,$0.49,2025-04-30 05:20:21
"Rush Enterprises, Inc.",RUSHA,"$4,009,876,493",$0.72,time-after-hours,Mar/2025,1,$0.88,2025-04-30 05:20:21
Rayonier Inc.,RYN,"$3,844,684,528",$0.08,time-after-hours,Mar/2025,2,$0.05,2025-04-30 05:20:21
"Advanced Energy Industries, Inc.",AEIS,"$3,730,296,045",$0.80,time-after-hours,Mar/2025,3,$0.35,2025-04-30 05:20:21
Buenaventura Mining Company Inc.,BVN,"$3,652,331,147",$0.36,time-after-hours,Mar/2025,1,$0.24,2025-04-30 05:20:21
Tanger Inc.,SKT,"$3,641,785,253",$0.53,time-after-hours,Mar/2025,3,$0.52,2025-04-30 05:20:21
"Axos Financial, Inc.",AX,"$3,588,068,232",$1.74,time-after-hours,Mar/2025,6,$1.94,2025-04-30 05:20:21
"Clearway Energy, Inc.",CWEN,"$3,475,100,000",($0.25),time-after-hours,Mar/2025,6,($0.02),2025-04-30 05:20:21
"Capital Trust, Inc.",BXMT,"$3,265,450,186",($0.18),time-pre-market,Mar/2025,1,$0.60,2025-04-30 05:20:21
"Clearway Energy, Inc.",CWEN.A,"$3,242,640,000",($0.02),time-after-hours,Mar/2025,1,($0.02),2025-04-30 05:20:21
GeneDx Holdings Corp.,WGS,"$3,157,400,142",$0.11,time-pre-market,Mar/2025,1,($0.33),2025-04-30 05:20:21
"Blackbaud, Inc.",BLKB,"$3,143,750,206",$0.42,time-pre-market,Mar/2025,2,$0.43,2025-04-30 05:20:21
Scotts Miracle-Gro Company (The),SMG,"$3,087,433,444",$3.95,time-pre-market,Mar/2025,7,$3.69,2025-04-30 05:20:21
"Cactus, Inc.",WHD,"$3,073,537,440",$0.70,time-after-hours,Mar/2025,3,$0.75,2025-04-30 05:20:21
"Broadstone Net Lease, Inc.",BNL,"$3,015,114,600",$0.35,time-after-hours,Mar/2025,3,$0.36,2025-04-30 05:20:21
Genworth Financial Inc,GNW,"$2,848,182,380",,time-after-hours,Mar/2025,9,$0.19,2025-04-30 05:20:21
"Rush Street Interactive, Inc.",RSI,"$2,791,453,396",$0.05,time-after-hours,Mar/2025,2,($0.03),2025-04-30 05:20:21
"Four Corners Property Trust, Inc.",FCPT,"$2,787,187,911",$0.42,time-after-hours,Mar/2025,3,$0.43,2025-04-30 05:20:21
"Alkami Technology, Inc.",ALKT,"$2,669,301,593",($0.07),time-after-hours,Mar/2025,2,($0.10),2025-04-30 05:20:21
The Cheesecake Factory Incorporated,CAKE,"$2,637,410,257",$0.81,time-after-hours,Mar/2025,11,$0.73,2025-04-30 05:20:21
"Green Brick Partners, Inc.",GRBK,"$2,580,450,038",,time-after-hours,Mar/2025,N/A,$1.82,2025-04-30 05:20:21
"Warrior Met Coal, Inc.",HCC,"$2,567,641,822",($0.05),time-after-hours,Mar/2025,1,$2.63,2025-04-30 05:20:21
Ashland Inc.,ASH,"$2,520,036,659",$1.10,time-after-hours,Mar/2025,4,$1.27,2025-04-30 05:20:21
Urban Edge Properties,UE,"$2,324,773,170",$0.34,time-pre-market,Mar/2025,1,$0.33,2025-04-30 05:20:21
"Mister Car Wash, Inc.",MCW,"$2,316,985,635",$0.09,time-after-hours,Mar/2025,7,$0.06,2025-04-30 05:20:21
"FormFactor, Inc.",FORM,"$2,213,728,703",$0.09,time-after-hours,Mar/2025,7,$0.05,2025-04-30 05:20:21
InvenTrust Properties Corp.,IVT,"$2,174,309,947",$0.46,time-after-hours,Mar/2025,2,$0.44,2025-04-30 05:20:21
"The Chefs' Warehouse, Inc.",CHEF,"$2,137,422,680",$0.21,time-pre-market,Mar/2025,2,$0.15,2025-04-30 05:20:21
Newell Brands Inc.,NWL,"$2,126,782,000",($0.07),time-pre-market,Mar/2025,6,N/A,2025-04-30 05:20:21
Methanex Corporation,MEOH,"$2,119,579,417",$1.25,time-after-hours,Mar/2025,5,$0.65,2025-04-30 05:20:21
"TTM Technologies, Inc.",TTMI,"$2,070,763,260",$0.32,time-after-hours,Mar/2025,3,$0.25,2025-04-30 05:20:21
Albany International Corporation,AIN,"$2,057,322,000",$0.58,time-after-hours,Mar/2025,2,$0.90,2025-04-30 05:20:21
"Newmark Group, Inc.",NMRK,"$2,019,378,933",$0.19,time-pre-market,Mar/2025,2,$0.15,2025-04-30 05:20:21
Bausch Health Companies Inc.,BHC,"$1,990,522,383",$0.83,time-after-hours,Mar/2025,5,$0.59,2025-04-30 05:20:21
"MYR Group, Inc.",MYRG,"$1,984,228,944",$1.23,time-after-hours,Mar/2025,3,$1.12,2025-04-30 05:20:21
"Sixth Street Specialty Lending, Inc.",TSLX,"$1,968,763,385",$0.56,time-after-hours,Mar/2025,5,$0.58,2025-04-30 05:20:21
Dana Incorporated,DAN,"$1,870,982,434",$0.17,time-pre-market,Mar/2025,2,$0.02,2025-04-30 05:20:21
OneSpaWorld Holdings Limited,OSW,"$1,804,463,338",$0.19,time-pre-market,Mar/2025,4,$0.17,2025-04-30 05:20:21
"Extreme Networks, Inc.",EXTR,"$1,735,111,823",$0.06,time-pre-market,Mar/2025,2,($0.33),2025-04-30 05:20:21
"The Vita Coco Company, Inc.",COCO,"$1,716,424,133",$0.22,time-pre-market,Mar/2025,5,$0.24,2025-04-30 05:20:21
"Fresh Del Monte Produce, Inc.",FDP,"$1,653,460,947",,time-pre-market,Mar/2025,9,$0.34,2025-04-30 05:20:21
"PC Connection, Inc.",CNXN,"$1,621,136,068",$0.41,time-after-hours,Mar/2025,2,$0.50,2025-04-30 05:20:21
"Gibraltar Industries, Inc.",ROCK,"$1,596,413,415",$0.86,time-pre-market,Mar/2025,1,$0.80,2025-04-30 05:20:21
CONMED Corporation,CNMD,"$1,571,405,171",$0.81,time-after-hours,Mar/2025,5,$0.79,2025-04-30 05:20:21
Tennant Company,TNC,"$1,367,175,428",$1.38,time-after-hours,Mar/2025,1,$1.81,2025-04-30 05:20:21
Constellium SE,CSTM,"$1,313,238,268",$0.07,time-pre-market,Mar/2025,2,$0.12,2025-04-30 05:20:21
"Donnelley Financial Solutions, Inc.",DFIN,"$1,293,133,444",,time-pre-market,Mar/2025,9,$0.89,2025-04-30 05:20:21
Navient Corporation,NAVI,"$1,250,839,186",$0.19,time-pre-market,Mar/2025,7,$0.63,2025-04-30 05:20:21
"Teladoc Health, Inc.",TDOC,"$1,243,491,749",($0.33),time-after-hours,Mar/2025,10,($0.49),2025-04-30 05:20:21
CTS Corporation,CTS,"$1,195,644,178",,time-pre-market,Mar/2025,N/A,$0.47,2025-04-30 05:20:21
"Tandem Diabetes Care, Inc.",TNDM,"$1,161,288,062",($0.60),time-after-hours,Mar/2025,9,($0.63),2025-04-30 05:20:21
Cimpress PLC,CMPR,"$1,041,718,190",$0.55,time-after-hours,Mar/2025,2,($0.15),2025-04-30 05:20:21
"Udemy, Inc.",UDMY,"$1,026,824,067",($0.04),time-after-hours,Mar/2025,4,($0.11),2025-04-30 05:20:21
"CareDx, Inc.",CDNA,"$1,011,522,657",($0.20),time-after-hours,Mar/2025,2,($0.28),2025-04-30 05:20:21
"MiMedx Group, Inc",MDXG,"$1,006,510,162",$0.06,time-after-hours,Mar/2025,1,$0.07,2025-04-30 05:20:21
"Paramount Group, Inc.",PGRE,"$952,771,751",$0.17,time-after-hours,Mar/2025,1,$0.22,2025-04-30 05:20:21
"Opko Health, Inc.",OPK,"$946,885,881",($0.07),time-after-hours,Mar/2025,4,($0.12),2025-04-30 05:20:21
"Custom Truck One Source, Inc.",CTOS,"$936,450,339",($0.07),time-after-hours,Mar/2025,4,($0.06),2025-04-30 05:20:21
Expro Group Holdings N.V.,XPRO,"$934,514,794",$0.05,time-pre-market,Mar/2025,2,$0.05,2025-04-30 05:20:21
Tronox Holdings plc,TROX,"$882,873,733",$0.02,time-after-hours,Mar/2025,4,($0.05),2025-04-30 05:20:21
D-Market Electronic Services & Trading,HEPS,"$864,520,017",,time-pre-market,Mar/2025,N/A,($0.01),2025-04-30 05:20:21
Uxin Limited,UXIN,"$862,670,198",,time-pre-market,Mar/2025,9,($0.95),2025-04-30 05:20:21
"SunCoke Energy, Inc.",SXC,"$816,526,760",$0.17,time-pre-market,Mar/2025,1,$0.23,2025-04-30 05:20:21
"Redwood Trust, Inc.",RWT,"$810,453,082",$0.17,time-after-hours,Mar/2025,3,$0.08,2025-04-30 05:20:21
"First Mid Bancshares, Inc.",FMBH,"$804,847,095",$0.94,time-after-hours,Mar/2025,4,$0.93,2025-04-30 05:20:21
"John B. Sanfilippo & Son, Inc.",JBSS,"$773,931,456",,time-after-hours,Mar/2025,9,$1.15,2025-04-30 05:20:21
Ryerson Holding Corporation,RYI,"$728,748,661",($0.24),time-after-hours,Mar/2025,1,($0.18),2025-04-30 05:20:21
"NETGEAR, Inc.",NTGR,"$702,092,621",($0.54),time-after-hours,Mar/2025,2,($0.43),2025-04-30 05:20:21
Shenandoah Telecommunications Co,SHEN,"$700,582,150",($0.14),time-pre-market,Mar/2025,2,($0.08),2025-04-30 05:20:21
Herbalife Ltd.,HLF,"$698,259,555",$0.40,time-after-hours,Mar/2025,1,$0.49,2025-04-30 05:20:21
Deluxe Corporation,DLX,"$684,234,366",$0.59,time-after-hours,Mar/2025,1,$0.67,2025-04-30 05:20:21
Whitestone REIT,WSR,"$673,340,122",$0.24,time-after-hours,Mar/2025,2,$0.23,2025-04-30 05:20:21
"Sturm, Ruger & Company, Inc.",RGR,"$672,327,831",,time-after-hours,Mar/2025,N/A,$0.40,2025-04-30 05:20:21
Matthews International Corporation,MATW,"$640,432,426",$0.36,time-after-hours,Mar/2025,1,$0.69,2025-04-30 05:20:21
"Carriage Services, Inc.",CSV,"$625,675,086",$0.80,time-after-hours,Mar/2025,3,$0.75,2025-04-30 05:20:21
"MediaAlpha, Inc.",MAX,"$567,745,227",$0.17,time-after-hours,Mar/2025,2,($0.02),2025-04-30 05:20:21
"Standard Motor Products, Inc.",SMP,"$523,373,407",$0.44,time-pre-market,Mar/2025,3,$0.45,2025-04-30 05:20:21
"New York Mortgage Trust, Inc.",NYMT,"$520,762,809",$0.10,time-after-hours,Mar/2025,1,($0.30),2025-04-30 05:20:21
"Climb Global Solutions, Inc.",CLMB,"$493,197,808",$0.89,time-after-hours,Mar/2025,1,$0.60,2025-04-30 05:20:21
"Titan International, Inc.",TWI,"$466,399,100",$0.04,time-after-hours,Mar/2025,3,$0.29,2025-04-30 05:20:21
"Summit Hotel Properties, Inc.",INN,"$446,810,815",$0.20,time-after-hours,Mar/2025,2,$0.24,2025-04-30 05:20:21
Wabash National Corporation,WNC,"$426,620,842",($0.26),time-pre-market,Mar/2025,1,$0.39,2025-04-30 05:20:21
Northwest Pipe Company,NWPX,"$420,859,096",$0.53,time-after-hours,Mar/2025,3,$0.52,2025-04-30 05:20:21
ECARX Holdings Inc.,ECX,"$411,418,731",,time-pre-market,Mar/2025,N/A,($0.12),2025-04-30 05:20:21
