Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
Textron Inc.,TXT,"$11,949,387,273",$1.17,time-pre-market,Mar/2025,6,$1.20,2025-04-24 05:20:16
Pool Corporation,POOL,"$11,540,511,006",$1.42,time-pre-market,Mar/2025,7,$1.85,2025-04-24 05:20:16
"Kinsale Capital Group, Inc.",KNSL,"$11,353,083,863",$3.15,time-after-hours,Mar/2025,8,$3.50,2025-04-24 05:20:16
LKQ Corporation,LKQ,"$10,951,881,172",$0.79,time-pre-market,Mar/2025,6,$0.82,2025-04-24 05:20:16
Allegion plc,ALLE,"$10,943,342,314",$1.68,time-pre-market,Mar/2025,3,$1.55,2025-04-24 05:20:16
TechnipFMC plc,FTI,"$10,598,403,388",$0.36,time-pre-market,Mar/2025,18,$0.22,2025-04-24 05:20:16
Encompass Health Corporation,EHC,"$9,970,201,494",$1.19,time-after-hours,Mar/2025,6,$1.12,2025-04-24 05:20:16
Mobileye Global Inc.,MBLY,"$9,781,304,048",$0,time-pre-market,Mar/2025,7,($0.14),2025-04-24 05:20:16
"Celestica, Inc.",CLS,"$9,597,936,197",$1.01,time-after-hours,Mar/2025,3,$0.66,2025-04-24 05:20:16
Old Republic International Corporation,ORI,"$9,426,295,205",$0.73,time-pre-market,Mar/2025,2,$0.67,2025-04-24 05:20:16
Eastman Chemical Company,EMN,"$9,131,701,009",$1.88,time-after-hours,Mar/2025,5,$1.61,2025-04-24 05:20:16
"Interpublic Group of Companies, Inc. (The)",IPG,"$8,906,314,924",$0.30,time-pre-market,Mar/2025,3,$0.36,2025-04-24 05:20:16
Carpenter Technology Corporation,CRS,"$8,859,889,231",$1.74,time-pre-market,Mar/2025,4,$1.19,2025-04-24 05:20:16
SouthState Corporation,SSB,"$8,820,742,880",$1.43,time-after-hours,Mar/2025,4,$1.58,2025-04-24 05:20:16
"AppFolio, Inc.",APPF,"$8,019,603,920",$0.89,time-after-hours,Mar/2025,4,$0.68,2025-04-24 05:20:16
Cemex S.A.B. de C.V.,CX,"$7,912,015,151",,time-not-supplied,Mar/2025,N/A,$0.17,2025-04-24 05:20:16
Webster Financial Corporation,WBS,"$7,909,288,385",$1.38,time-pre-market,Mar/2025,7,$1.35,2025-04-24 05:20:16
"Hasbro, Inc.",HAS,"$7,269,581,303",$0.67,time-pre-market,Mar/2025,7,$0.61,2025-04-24 05:20:16
"Skechers U.S.A., Inc.",SKX,"$7,173,505,521",$1.18,time-after-hours,Mar/2025,7,$1.33,2025-04-24 05:20:16
ADT Inc.,ADT,"$6,880,550,599",$0.19,time-pre-market,Mar/2025,1,$0.15,2025-04-24 05:20:16
TFI International Inc.,TFII,"$6,632,814,979",$0.95,time-not-supplied,Mar/2025,7,$1.24,2025-04-24 05:20:16
TAL Education Group,TAL,"$6,509,748,479",$0.03,time-pre-market,Feb/2025,1,$0.04,2025-04-24 05:20:16
"American Airlines Group, Inc.",AAL,"$6,122,028,668",($0.69),time-pre-market,Mar/2025,9,($0.34),2025-04-24 05:20:16
"FTI Consulting, Inc.",FCN,"$6,017,010,878",$1.79,time-pre-market,Mar/2025,2,$2.23,2025-04-24 05:20:16
SLM Corporation,SLM,"$5,620,410,670",$1.19,time-after-hours,Mar/2025,6,$1.27,2025-04-24 05:20:16
Boyd Gaming Corporation,BYD,"$5,509,675,656",$1.52,time-after-hours,Mar/2025,6,$1.51,2025-04-24 05:20:16
"FirstCash Holdings, Inc.",FCFS,"$5,443,354,321",$1.75,time-pre-market,Mar/2025,3,$1.55,2025-04-24 05:20:16
"Merit Medical Systems, Inc.",MMSI,"$5,380,421,244",$0.75,time-after-hours,Mar/2025,7,$0.77,2025-04-24 05:20:16
"Group 1 Automotive, Inc.",GPI,"$5,321,963,096",$9.68,time-pre-market,Mar/2025,6,$9.49,2025-04-24 05:20:16
Balchem Corporation,BCPC,"$5,123,904,030",$1.25,time-pre-market,Mar/2025,1,$0.89,2025-04-24 05:20:16
"SPS Commerce, Inc.",SPSC,"$4,900,022,136",$0.57,time-after-hours,Mar/2025,4,$0.55,2025-04-24 05:20:16
Darling Ingredients Inc.,DAR,"$4,871,047,468",$0.36,time-pre-market,Mar/2025,5,$0.50,2025-04-24 05:20:16
"United Bankshares, Inc.",UBSI,"$4,859,188,250",$0.66,time-not-supplied,Mar/2025,4,$0.64,2025-04-24 05:20:16
"Columbia Banking System, Inc.",COLB,"$4,773,708,413",$0.63,time-after-hours,Mar/2025,4,$0.65,2025-04-24 05:20:16
Valley National Bancorp,VLY,"$4,695,111,070",$0.19,time-pre-market,Mar/2025,5,$0.19,2025-04-24 05:20:16
"Glacier Bancorp, Inc.",GBCI,"$4,601,931,926",$0.48,time-after-hours,Mar/2025,4,$0.29,2025-04-24 05:20:16
"Phillips Edison & Company, Inc.",PECO,"$4,513,460,000",$0.63,time-after-hours,Mar/2025,4,$0.60,2025-04-24 05:20:16
CNX Resources Corporation,CNX,"$4,508,436,175",$0.58,time-pre-market,Mar/2025,7,$0.45,2025-04-24 05:20:16
"Euronet Worldwide, Inc.",EEFT,"$4,124,921,711",$0.96,time-pre-market,Mar/2025,3,$1.02,2025-04-24 05:20:16
Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,OMAB,"$4,115,600,636",$1.28,time-not-supplied,Mar/2025,2,$1.24,2025-04-24 05:20:16
AllianceBernstein Holding L.P.,AB,"$4,089,622,173",$0.78,time-pre-market,Mar/2025,3,$0.73,2025-04-24 05:20:16
"CBIZ, Inc.",CBZ,"$4,083,491,026",$2.13,time-pre-market,Mar/2025,1,$1.54,2025-04-24 05:20:16
"Grupo Simec, S.A. de C.V.",SIM,"$4,031,911,348",,time-not-supplied,Mar/2025,9,$0.52,2025-04-24 05:20:16
Integer Holdings Corporation,ITGR,"$3,966,175,425",$1.27,time-pre-market,Mar/2025,5,$1.14,2025-04-24 05:20:16
Associated Banc-Corp,ASB,"$3,471,208,044",$0.57,time-after-hours,Mar/2025,4,$0.52,2025-04-24 05:20:16
"SkyWest, Inc.",SKYW,"$3,453,459,356",$2.04,time-after-hours,Mar/2025,3,$1.45,2025-04-24 05:20:16
"Eastern Bankshares, Inc.",EBC,"$3,218,313,925",$0.33,time-after-hours,Mar/2025,4,$0.23,2025-04-24 05:20:16
First BanCorp.,FBP,"$3,057,752,641",$0.43,time-pre-market,Mar/2025,3,$0.44,2025-04-24 05:20:16
"Federated Hermes, Inc.",FHI,"$3,027,244,680",$0.91,time-after-hours,Mar/2025,5,$0.89,2025-04-24 05:20:16
WNS (Holdings) Limited,WNS,"$2,994,024,665",$1.25,time-pre-market,Mar/2025,6,$0.96,2025-04-24 05:20:16
Brunswick Corporation,BC,"$2,950,903,128",$0.25,time-pre-market,Mar/2025,9,$1.35,2025-04-24 05:20:16
WSFS Financial Corporation,WSFS,"$2,911,481,734",$1.04,time-after-hours,Mar/2025,3,$1.11,2025-04-24 05:20:16
PROCEPT BioRobotics Corporation,PRCT,"$2,894,427,360",($0.49),time-pre-market,Mar/2025,8,($0.51),2025-04-24 05:20:16
"TRI Pointe Homes, Inc.",TPH,"$2,842,826,438",$0.45,time-pre-market,Mar/2025,3,$1.03,2025-04-24 05:20:16
"Boston Beer Company, Inc. (The)",SAM,"$2,723,136,164",$0.78,time-after-hours,Mar/2025,5,$1.04,2025-04-24 05:20:16
McGrath RentCorp,MGRC,"$2,500,783,602",$1.02,time-after-hours,Mar/2025,2,$0.93,2025-04-24 05:20:16
Curbline Properties Corp.,CURB,"$2,422,309,590",$0.24,time-pre-market,Mar/2025,9,N/A,2025-04-24 05:20:16
"Bread Financial Holdings, Inc.",BFH,"$2,301,940,573",$2.12,time-pre-market,Mar/2025,7,$2.73,2025-04-24 05:20:16
Atlantic Union Bankshares Corporation,AUB,"$2,291,478,199",$0.69,time-pre-market,Mar/2025,3,$0.65,2025-04-24 05:20:16
First Financial Bancorp.,FFBC,"$2,232,915,797",$0.63,time-after-hours,Mar/2025,2,$0.59,2025-04-24 05:20:16
"The Bancorp, Inc.",TBBK,"$2,202,438,096",$1.22,time-after-hours,Mar/2025,2,$1.06,2025-04-24 05:20:16
First Merchants Corporation,FRME,"$2,120,731,890",$0.91,time-pre-market,Mar/2025,3,$0.85,2025-04-24 05:20:16
"Provident Financial Services, Inc",PFS,"$2,089,136,783",$0.47,time-after-hours,Mar/2025,3,$0.43,2025-04-24 05:20:16
"Sonic Automotive, Inc.",SAH,"$2,014,892,129",$1.46,time-pre-market,Mar/2025,5,$1.36,2025-04-24 05:20:16
Visteon Corporation,VC,"$1,993,935,963",$1.66,time-pre-market,Mar/2025,6,$1.61,2025-04-24 05:20:16
Seacoast Banking Corporation of Florida,SBCF,"$1,988,769,919",$0.40,time-after-hours,Mar/2025,3,$0.31,2025-04-24 05:20:16
NBT Bancorp Inc.,NBTB,"$1,953,944,299",$0.76,time-after-hours,Mar/2025,3,$0.68,2025-04-24 05:20:16
"Strategic Education, Inc.",STRA,"$1,929,072,771",$1.01,time-pre-market,Mar/2025,3,$1.11,2025-04-24 05:20:16
Pacific Premier Bancorp Inc,PPBI,"$1,900,788,624",$0.30,time-pre-market,Mar/2025,4,$0.49,2025-04-24 05:20:16
Hilltop Holdings Inc.,HTH,"$1,866,793,835",$0.28,time-after-hours,Mar/2025,3,$0.42,2025-04-24 05:20:16
Minerals Technologies Inc.,MTX,"$1,825,497,015",$1.16,time-after-hours,Mar/2025,2,$1.49,2025-04-24 05:20:16
NovoCure Limited,NVCR,"$1,814,703,733",($0.47),time-pre-market,Mar/2025,5,($0.36),2025-04-24 05:20:16
Ardagh Metal Packaging S.A.,AMBP,"$1,661,604,849",$0.01,time-pre-market,Mar/2025,3,$0.01,2025-04-24 05:20:16
Gentherm Inc,THRM,"$1,459,947,472",$0.48,time-pre-market,Mar/2025,3,$0.62,2025-04-24 05:20:16
"Customers Bancorp, Inc",CUBI,"$1,455,674,707",$1.27,time-after-hours,Mar/2025,4,$1.68,2025-04-24 05:20:16
1st Source Corporation,SRCE,"$1,381,376,703",$1.36,time-pre-market,Mar/2025,2,$1.19,2025-04-24 05:20:16
"S&T Bancorp, Inc.",STBA,"$1,367,257,800",$0.74,time-pre-market,Mar/2025,3,$0.81,2025-04-24 05:20:16
World Kinect Corporation,WKC,"$1,349,500,732",$0.45,time-after-hours,Mar/2025,5,$0.47,2025-04-24 05:20:16
Ladder Capital Corp,LADR,"$1,292,672,912",$0.25,time-pre-market,Mar/2025,1,$0.25,2025-04-24 05:20:16
"Republic Bancorp, Inc.",RBCAA,"$1,289,103,191",,time-not-supplied,Mar/2025,9,$1.58,2025-04-24 05:20:16
Knowles Corporation,KN,"$1,262,349,691",$0.12,time-after-hours,Mar/2025,1,$0.07,2025-04-24 05:20:16
TriCo Bancshares,TCBK,"$1,256,173,193",$0.78,time-not-supplied,Mar/2025,4,$0.83,2025-04-24 05:20:16
"Alexander & Baldwin, Inc.",ALEX,"$1,223,005,983",$0.28,time-after-hours,Mar/2025,3,$0.35,2025-04-24 05:20:16
Apollo Commercial Real Estate Finance,ARI,"$1,198,458,352",$0.24,time-after-hours,Mar/2025,1,$0.32,2025-04-24 05:20:16
"Coursera, Inc.",COUR,"$1,179,113,422",($0.09),time-after-hours,Mar/2025,5,($0.13),2025-04-24 05:20:16
"ARMOUR Residential REIT, Inc.",ARR,"$1,123,299,500",$0.81,time-not-supplied,Mar/2025,1,$0.82,2025-04-24 05:20:16
"Byline Bancorp, Inc.",BY,"$1,119,774,549",$0.62,time-after-hours,Mar/2025,3,$0.70,2025-04-24 05:20:16
"Berkshire Hills Bancorp, Inc.",BHLB,"$1,110,934,000",$0.54,time-pre-market,Mar/2025,3,$0.49,2025-04-24 05:20:16
Indivior PLC,INDV,"$1,099,126,314",$0.22,time-not-supplied,Mar/2025,2,$0.37,2025-04-24 05:20:16
"RPC, Inc.",RES,"$1,080,263,160",$0.07,time-pre-market,Mar/2025,1,$0.13,2025-04-24 05:20:16
Tutor Perini Corporation,TPC,"$1,059,161,809",$0.06,time-not-supplied,Mar/2025,1,$0.30,2025-04-24 05:20:16
"Apogee Enterprises, Inc.",APOG,"$1,001,292,932",$0.90,time-pre-market,Feb/2025,1,$1.14,2025-04-24 05:20:16
Grupo Televisa S.A.B.,TV,"$994,060,500",($0.05),time-not-supplied,Mar/2025,2,$0.09,2025-04-24 05:20:16
OceanFirst Financial Corp.,OCFC,"$949,796,924",$0.35,time-after-hours,Mar/2025,4,$0.44,2025-04-24 05:20:16
Gorman-Rupp Company (The),GRC,"$864,984,269",$0.44,time-pre-market,Mar/2025,1,$0.30,2025-04-24 05:20:16
"ConnectOne Bancorp, Inc.",CNOB,"$846,919,984",$0.46,time-pre-market,Mar/2025,2,$0.41,2025-04-24 05:20:16
Amalgamated Financial Corp.,AMAL,"$843,595,361",$0.88,time-pre-market,Mar/2025,1,$0.83,2025-04-24 05:20:16
Bel Fuse Inc.,BELFB,"$824,184,395",$0.85,time-after-hours,Mar/2025,3,$1.26,2025-04-24 05:20:16
Bel Fuse Inc.,BELFA,"$791,081,598",,time-after-hours,Mar/2025,9,$1.19,2025-04-24 05:20:16
Helen of Troy Limited,HELE,"$769,552,732",$2.14,time-pre-market,Feb/2025,3,$2.11,2025-04-24 05:20:16
Heritage Financial Corporation,HFWA,"$768,715,279",$0.46,time-pre-market,Mar/2025,4,$0.40,2025-04-24 05:20:16
"Five Point Holdings, LLC",FPH,"$749,507,905",,time-after-hours,Mar/2025,9,$0.03,2025-04-24 05:20:16
"Universal Logistics Holdings, Inc.",ULH,"$703,462,124",$0.48,time-after-hours,Mar/2025,1,$1.99,2025-04-24 05:20:16
"Esquire Financial Holdings, Inc.",ESQ,"$697,955,762",$1.30,time-not-supplied,Mar/2025,2,$1.20,2025-04-24 05:20:16
"Business First Bancshares, Inc.",BFST,"$687,092,324",$0.61,time-after-hours,Mar/2025,3,$0.50,2025-04-24 05:20:16
"Donegal Group, Inc.",DGICA,"$664,307,866",,time-pre-market,Mar/2025,N/A,$0.13,2025-04-24 05:20:16
UNIVERSAL INSURANCE HOLDINGS INC,UVE,"$656,880,365",$1.12,time-after-hours,Mar/2025,1,$1.07,2025-04-24 05:20:16
Independent Bank Corporation,IBCP,"$649,316,742",$0.70,time-pre-market,Mar/2025,3,$0.76,2025-04-24 05:20:16
"Orchid Island Capital, Inc.",ORC,"$634,396,670",$0.18,time-after-hours,Mar/2025,1,($0.12),2025-04-24 05:20:16
"Donegal Group, Inc.",DGICB,"$605,147,401",,time-pre-market,Mar/2025,9,$0.12,2025-04-24 05:20:16
"MidWestOne Financial Group, Inc.",MOFG,"$579,509,506",$0.73,time-after-hours,Mar/2025,2,$0.21,2025-04-24 05:20:16
Heritage Commerce Corp,HTBK,"$549,914,259",$0.18,time-not-supplied,Mar/2025,4,$0.17,2025-04-24 05:20:16
"South Plains Financial, Inc.",SPFI,"$543,037,212",$0.65,time-after-hours,Mar/2025,2,$0.64,2025-04-24 05:20:16
LSI Industries Inc.,LYTS,"$467,072,820",$0.13,time-pre-market,Mar/2025,1,$0.18,2025-04-24 05:20:16
"FARO Technologies, Inc.",FARO,"$457,268,575",($0.26),time-pre-market,Mar/2025,1,($0.38),2025-04-24 05:20:16
"MarineMax, Inc.",HZO,"$442,565,686",$0.18,time-pre-market,Mar/2025,3,$0.18,2025-04-24 05:20:16
ACNB Corporation,ACNB,"$435,994,682",$0.94,time-not-supplied,Mar/2025,2,$0.80,2025-04-24 05:20:16
Peoples Financial Services Corp. ,PFIS,"$432,731,670",,time-not-supplied,Mar/2025,N/A,$0.55,2025-04-24 05:20:16
"HarborOne Bancorp, Inc.",HONE,"$422,362,162",$0.17,time-not-supplied,Mar/2025,4,$0.17,2025-04-24 05:20:16
"First Business Financial Services, Inc.",FBIZ,"$403,849,780",$1.29,time-after-hours,Mar/2025,4,$1.04,2025-04-24 05:20:16
"Oruka Therapeutics, Inc.",ORKA,"$396,120,596",($0.57),time-not-supplied,Mar/2025,5,($1.68),2025-04-24 05:20:16
"Betterware de Mexico, S.A.P.I. de C.V.",BWMX,"$395,555,388",$0.41,time-after-hours,Mar/2025,1,$0.47,2025-04-24 05:20:16
Kearny Financial,KRNY,"$393,936,066",$0.11,time-pre-market,Mar/2025,1,$0.12,2025-04-24 05:20:16
"USCB Financial Holdings, Inc. ",USCB,"$354,336,952",$0.38,time-after-hours,Mar/2025,3,$0.23,2025-04-24 05:20:16
"Midland States Bancorp, Inc.",MSBI,"$353,980,562",$0.52,time-not-supplied,Mar/2025,3,$0.53,2025-04-24 05:20:16
"Carter Bankshares, Inc.",CARE,"$353,209,209",$0.30,time-not-supplied,Mar/2025,2,$0.24,2025-04-24 05:20:16
"Red River Bancshares, Inc.",RRBI,"$348,913,782",$1.28,time-not-supplied,Mar/2025,2,$1.16,2025-04-24 05:20:16
West Bancorporation,WTBA,"$329,246,282",$0.38,time-pre-market,Mar/2025,1,$0.35,2025-04-24 05:20:16
"Civista Bancshares, Inc. ",CIVB,"$318,103,417",$0.50,time-pre-market,Mar/2025,3,$0.41,2025-04-24 05:20:16
PAMT CORP,PAMT,"$307,248,278",,time-not-supplied,Mar/2025,N/A,$0.01,2025-04-24 05:20:16
Marine Products Corporation,MPX,"$303,815,087",,time-pre-market,Mar/2025,N/A,$0.13,2025-04-24 05:20:16
"Citizens Financial Services, Inc.",CZFS,"$274,002,745",$1.49,time-not-supplied,Mar/2025,1,$1.49,2025-04-24 05:20:16
Materialise NV,MTLS,"$273,481,071",,time-pre-market,Mar/2025,N/A,$0.07,2025-04-24 05:20:16
PCB Bancorp,PCB,"$272,657,143",$0.50,time-not-supplied,Mar/2025,2,$0.33,2025-04-24 05:20:16
SES AI Corporation,SES,"$256,319,415",($0.06),time-after-hours,Mar/2025,2,($0.05),2025-04-24 05:20:16
The First of Long Island Corporation,FLIC,"$255,552,921",,time-not-supplied,Mar/2025,9,$0.20,2025-04-24 05:20:16
"The Shyft Group, Inc.",SHYF,"$251,861,681",($0.15),time-pre-market,Mar/2025,2,($0.08),2025-04-24 05:20:16
"Alpine Income Property Trust, Inc.",PINE,"$243,454,692",$0.43,time-after-hours,Mar/2025,5,$0.41,2025-04-24 05:20:16
"John Marshall Bancorp, Inc.",JMSB,"$212,989,595",,time-not-supplied,Mar/2025,9,$0.30,2025-04-24 05:20:16
"Escalade, Incorporated",ESCA,"$204,668,942",,time-not-supplied,Mar/2025,N/A,$0.13,2025-04-24 05:20:16
"Princeton Bancorp, Inc.",BPRN,"$204,133,339",$0.76,time-not-supplied,Mar/2025,2,$0.68,2025-04-24 05:20:16
"Penns Woods Bancorp, Inc.",PWOD,"$203,568,358",,time-not-supplied,Mar/2025,9,$0.51,2025-04-24 05:20:16
"Provident Bancorp, Inc.",PVBC,"$199,409,567",,time-not-supplied,Mar/2025,N/A,$0.30,2025-04-24 05:20:16
Altisource Portfolio Solutions S.A.,ASPS,"$192,429,078",,time-not-supplied,Mar/2025,9,($0.27),2025-04-24 05:20:16
Ohio Valley Banc Corp.,OVBC,"$183,210,829",,time-not-supplied,Mar/2025,9,$0.58,2025-04-24 05:20:16
"First Western Financial, Inc.",MYFW,"$179,143,612",$0.23,time-after-hours,Mar/2025,1,$0.26,2025-04-24 05:20:16
"Utah Medical Products, Inc.",UTMD,"$175,872,519",,time-not-supplied,Mar/2025,9,$1.09,2025-04-24 05:20:16
OP Bancorp,OPBK,"$173,303,713",$0.30,time-not-supplied,Mar/2025,1,$0.34,2025-04-24 05:20:16
"First Savings Financial Group, Inc.",FSFG,"$172,518,596",$0.55,time-not-supplied,Mar/2025,1,$0.52,2025-04-24 05:20:16
"ECB Bancorp, Inc.",ECBK,"$148,531,750",,time-not-supplied,Mar/2025,9,$0.07,2025-04-24 05:20:16
"Richmond Mutual Bancorporation, Inc.",RMBI,"$144,210,753",,time-not-supplied,Mar/2025,9,$0.23,2025-04-24 05:20:16
Riverview Bancorp Inc,RVSB,"$122,081,484",$0.03,time-not-supplied,Mar/2025,1,$0.04,2025-04-24 05:20:16
Atomera Incorporated,ATOM,"$119,745,074",,time-not-supplied,Mar/2025,9,($0.19),2025-04-24 05:20:16
"Rhinebeck Bancorp, Inc.",RBKB,"$112,834,401",,time-not-supplied,Mar/2025,9,$0.10,2025-04-24 05:20:16
