Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
"CBAK Energy Technology, Inc.",CBAT,"$76,583,220",$0.01,time-pre-market,Dec/2024,1,($0.06),2025-03-17 05:19:32
"Coda Octopus Group, Inc.",CODA,"$74,268,482",,time-pre-market,Jan/2025,1,$0.06,2025-03-17 05:19:32
"Akoya BioSciences, Inc.",AKYA,"$73,353,811",($0.15),time-not-supplied,Dec/2024,3,($0.22),2025-03-17 05:19:32
Scilex Holding Company,SCLX,"$69,538,823",($0.09),time-not-supplied,Dec/2024,2,($0.25),2025-03-17 05:19:32
"Hyperfine, Inc. ",HYPR,"$67,171,205",($0.16),time-after-hours,Dec/2024,2,($0.15),2025-03-17 05:19:32
"Health In Tech, Inc.",HIT,"$59,476,294",,time-after-hours,Dec/2024,1,N/A,2025-03-17 05:19:32
Vicarious Surgical Inc.,RBOT,"$52,524,067",,time-after-hours,Dec/2024,N/A,($2.10),2025-03-17 05:19:32
"The Beachbody Company, Inc.",BODI,"$49,157,553",($2.88),time-not-supplied,Dec/2024,1,($4.80),2025-03-17 05:19:32
"Investcorp Credit Management BDC, Inc.",ICMB,"$47,252,480",,time-not-supplied,Dec/2024,1,$0.14,2025-03-17 05:19:32
Toro Corp.,TORO,"$45,358,398",,time-not-supplied,Dec/2024,1,$0.16,2025-03-17 05:19:32
Zepp Health Corporation,ZEPP,"$44,835,107",,time-not-supplied,Dec/2024,1,($0.08),2025-03-17 05:19:32
"FibroGen, Inc",FGEN,"$43,038,932",($0.14),time-after-hours,Dec/2024,2,($0.57),2025-03-17 05:19:32
"RF Industries, Ltd.",RFIL,"$42,283,168",$0,time-after-hours,Jan/2025,1,($0.08),2025-03-17 05:19:32
Lantern Pharma Inc.,LTRN,"$40,334,872",($0.51),time-not-supplied,Dec/2024,1,($0.39),2025-03-17 05:19:32
"Coffee Holding Co., Inc.",JVA,"$36,649,206",,time-not-supplied,Jan/2025,1,$0.06,2025-03-17 05:19:32
Maison Solutions Inc.,MSS,"$26,582,143",,time-not-supplied,Jan/2025,1,($0.03),2025-03-17 05:19:32
NextPlat Corp,NXPL,"$26,222,682",,time-pre-market,Dec/2024,1,$0.38,2025-03-17 05:19:32
"NRX Pharmaceuticals, Inc.",NRXP,"$25,034,775",($0.20),time-pre-market,Dec/2024,1,($0.50),2025-03-17 05:19:32
Mega Matrix Inc.,MPU,"$20,166,460",,time-not-supplied,Dec/2024,1,$0.03,2025-03-17 05:19:32
"Cyclo Therapeutics, Inc.",CYTH,"$20,137,639",($0.17),time-not-supplied,Dec/2024,1,($0.23),2025-03-17 05:19:32
"LEAP THERAPEUTICS, INC.",LPTX,"$14,982,298",($0.39),time-not-supplied,Dec/2024,2,($0.46),2025-03-17 05:19:32
"PharmaCyte  Biotech, Inc.",PMCB,"$11,636,784",,time-not-supplied,Jan/2025,1,($0.65),2025-03-17 05:19:32
"Beasley Broadcast Group, Inc.",BBGI,"$10,625,647",,time-not-supplied,Dec/2024,1,($2.60),2025-03-17 05:19:32
"Forte Biosciences, Inc. ",FBRX,"$8,771,604",($4.55),time-not-supplied,Dec/2024,1,$1,2025-03-17 05:19:32
Trio Petroleum Corp.,TPET,"$8,003,585",,time-not-supplied,Jan/2025,1,$1,2025-03-17 05:19:32
"Eyenovia, Inc.",EYEN,"$3,402,000",$8,time-not-supplied,Dec/2024,1,($14.40),2025-03-17 05:19:32
Netcapital Inc.,NCPL,"$3,351,230",,time-not-supplied,Jan/2025,N/A,($13.29),2025-03-17 05:19:32
"Healthcare Triangle, Inc.",HCTI,"$2,580,652",,time-not-supplied,Dec/2024,1,($1.26),2025-03-17 05:19:32
"Mustang Bio, Inc.",MBIO,"$1,837,198",($5.50),time-not-supplied,Dec/2024,1,($35.50),2025-03-17 05:19:32
"Avenue Therapeutics, Inc.",ATXI,"$1,477,692",,time-not-supplied,Dec/2024,1,$42.11,2025-03-17 05:19:32
"Sacks Parente Golf, Inc.",SPGC,"$255,582",($0.30),time-not-supplied,Dec/2024,1,($1.40),2025-03-17 05:19:32
