Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
SEI Investments Company,SEIC,"$8,844,637,712",$1.12,time-after-hours,Mar/2025,6,$0.99,2025-04-23 05:20:26
Stifel Financial Corporation,SF,"$8,617,889,885",$1.61,time-pre-market,Mar/2025,2,$1.49,2025-04-23 05:20:26
Chemed Corp.,CHE,"$8,249,534,036",$5.18,time-after-hours,Mar/2025,2,$4.68,2025-04-23 05:20:26
"EastGroup Properties, Inc.",EGP,"$8,111,064,802",$2.11,time-after-hours,Mar/2025,8,$1.98,2025-04-23 05:20:26
FirstService Corporation,FSV,"$7,761,749,971",$0.75,time-not-supplied,Mar/2025,4,$0.57,2025-04-23 05:20:26
"Lithia Motors, Inc.",LAD,"$7,460,704,250",$7.77,time-pre-market,Mar/2025,6,$6.11,2025-04-23 05:20:26
VinFast Auto Ltd.,VFS,"$7,387,411,654",($0.21),time-not-supplied,Mar/2025,1,($0.26),2025-04-23 05:20:26
"Churchill Downs, Incorporated",CHDN,"$7,354,806,900",$1.08,time-after-hours,Mar/2025,6,$1.13,2025-04-23 05:20:26
"New Oriental Education & Technology Group, Inc.",EDU,"$7,272,127,204",$0.67,time-pre-market,Feb/2025,1,$0.51,2025-04-23 05:20:26
RLI Corp.,RLI,"$6,920,850,835",$0.89,time-after-hours,Mar/2025,5,$0.94,2025-04-23 05:20:26
Mr. Cooper Group Inc.,COOP,"$6,821,158,941",$2.81,time-pre-market,Mar/2025,3,$2.28,2025-04-23 05:20:26
"Knight Transportation, Inc.",KNX,"$6,255,498,946",$0.25,time-after-hours,Mar/2025,8,$0.12,2025-04-23 05:20:26
"Prosperity Bancshares, Inc.",PB,"$6,242,565,845",$1.35,time-pre-market,Mar/2025,7,$1.18,2025-04-23 05:20:26
"Popular, Inc.",BPOP,"$5,991,746,974",$2.26,time-pre-market,Mar/2025,2,$1.87,2025-04-23 05:20:26
"Essential Properties Realty Trust, Inc.",EPRT,"$5,968,588,333",$0.43,time-after-hours,Mar/2025,5,$0.42,2025-04-23 05:20:26
First American Corporation (The),FAF,"$5,861,656,000",$0.65,time-after-hours,Mar/2025,3,$0.45,2025-04-23 05:20:26
"Virtu Financial, Inc.",VIRT,"$5,756,277,381",$1.04,time-pre-market,Mar/2025,5,$0.63,2025-04-23 05:20:26
Taylor Morrison Home Corporation,TMHC,"$5,655,597,520",$1.85,time-pre-market,Mar/2025,3,$1.75,2025-04-23 05:20:26
"Ryder System, Inc.",R,"$5,647,797,338",$2.40,time-pre-market,Mar/2025,1,$2.14,2025-04-23 05:20:26
"Alaska Air Group, Inc.",ALK,"$5,376,054,378",($0.72),time-after-hours,Mar/2025,8,($0.92),2025-04-23 05:20:26
"Selective Insurance Group, Inc.",SIGI,"$5,367,867,077",$1.89,time-after-hours,Mar/2025,4,$1.33,2025-04-23 05:20:26
NewMarket Corporation,NEU,"$5,329,405,189",,time-after-hours,Mar/2025,8,$11.23,2025-04-23 05:20:26
GATX Corporation,GATX,"$5,184,072,000",,time-pre-market,Mar/2025,N/A,$2.01,2025-04-23 05:20:26
Matador Resources Company,MTDR,"$5,012,044,696",$1.71,time-after-hours,Mar/2025,7,$1.71,2025-04-23 05:20:26
ChampionX Corporation,CHX,"$4,768,092,000",$0.41,time-not-supplied,Mar/2025,2,$0.50,2025-04-23 05:20:26
Meritage Homes Corporation,MTH,"$4,630,336,642",$1.71,time-after-hours,Mar/2025,9,$2.53,2025-04-23 05:20:26
Robert Half Inc.,RHI,"$4,612,262,036",$0.36,time-after-hours,Mar/2025,5,$0.61,2025-04-23 05:20:26
Element Solutions Inc.,ESI,"$4,364,141,886",$0.33,time-after-hours,Mar/2025,4,$0.34,2025-04-23 05:20:26
Vista Energy S.A.B. de C.V.,VIST,"$4,322,148,148",$0.82,time-not-supplied,Mar/2025,1,$0.49,2025-04-23 05:20:26
Whirlpool Corporation,WHR,"$4,266,692,068",$1.76,time-after-hours,Mar/2025,3,$1.78,2025-04-23 05:20:26
Moelis & Company,MC,"$3,720,101,074",$0.64,time-after-hours,Mar/2025,4,$0.22,2025-04-23 05:20:26
"Goosehead Insurance, Inc.",GSHD,"$3,672,504,569",$0.01,time-after-hours,Mar/2025,4,$0.06,2025-04-23 05:20:26
Amedisys Inc,AMED,"$3,523,340,052",$1.13,time-not-supplied,Mar/2025,7,$1.03,2025-04-23 05:20:26
Western Union Company (The),WU,"$3,281,344,257",$0.41,time-after-hours,Mar/2025,7,$0.45,2025-04-23 05:20:26
Plexus Corp.,PLXS,"$3,272,399,921",$1.32,time-after-hours,Mar/2025,3,$0.94,2025-04-23 05:20:26
"Silicon Laboratories, Inc.",SLAB,"$2,935,148,002",($0.56),time-not-supplied,Mar/2025,4,($1.34),2025-04-23 05:20:26
"First Hawaiian, Inc.",FHB,"$2,839,458,289",$0.46,time-pre-market,Mar/2025,4,$0.42,2025-04-23 05:20:26
"M/I Homes, Inc.",MHO,"$2,817,191,459",$4.16,time-pre-market,Mar/2025,2,$4.78,2025-04-23 05:20:26
Travel   Leisure Co.,TNL,"$2,722,541,986",$1.11,time-pre-market,Mar/2025,7,$0.97,2025-04-23 05:20:26
"Viking Therapeutics, Inc.",VKTX,"$2,662,518,029",($0.34),time-after-hours,Mar/2025,10,($0.26),2025-04-23 05:20:26
ASGN Incorporated,ASGN,"$2,484,328,000",$0.95,time-after-hours,Mar/2025,3,$1.16,2025-04-23 05:20:26
CVB Financial Corporation,CVBF,"$2,474,029,489",$0.33,time-after-hours,Mar/2025,4,$0.35,2025-04-23 05:20:26
St. Joe Company (The),JOE,"$2,380,888,587",,time-after-hours,Mar/2025,8,$0.24,2025-04-23 05:20:26
Towne Bank,TOWN,"$2,334,776,256",$0.61,time-not-supplied,Mar/2025,1,$0.48,2025-04-23 05:20:26
"Tootsie Roll Industries, Inc.",TR,"$2,287,428,951",,time-not-supplied,Mar/2025,8,$0.21,2025-04-23 05:20:26
"Patterson-UTI Energy, Inc.",PTEN,"$2,271,974,946",($0.04),time-after-hours,Mar/2025,7,$0.15,2025-04-23 05:20:26
"Corporacion Inmobiliaria Vesta, S.A.B de C.V.",VTMX,"$2,139,572,698",$0.50,time-after-hours,Mar/2025,1,$1.41,2025-04-23 05:20:26
QuantumScape Corporation,QS,"$2,078,253,881",($0.21),time-after-hours,Mar/2025,3,($0.24),2025-04-23 05:20:26
"Banc of California, Inc.",BANC,"$2,047,343,500",$0.24,time-after-hours,Mar/2025,5,$0.19,2025-04-23 05:20:26
"Stock Yards Bancorp, Inc.",SYBT,"$2,004,108,608",$1,time-not-supplied,Mar/2025,3,$0.88,2025-04-23 05:20:26
"Impinj, Inc.",PI,"$1,988,251,169",($0.38),time-after-hours,Mar/2025,3,($0.17),2025-04-23 05:20:26
"Oceaneering International, Inc.",OII,"$1,930,729,813",$0.36,time-after-hours,Mar/2025,2,$0.14,2025-04-23 05:20:26
"Century Communities, Inc.",CCS,"$1,810,302,943",$1.74,time-after-hours,Mar/2025,3,$2.22,2025-04-23 05:20:26
Stewart Information Services Corporation,STC,"$1,779,883,456",,time-after-hours,Mar/2025,N/A,$0.17,2025-04-23 05:20:26
Galapagos NV,GLPG,"$1,623,703,829",($0.23),time-after-hours,Mar/2025,4,$0.39,2025-04-23 05:20:26
OFG Bancorp,OFG,"$1,608,307,578",$1.02,time-pre-market,Mar/2025,1,$1.05,2025-04-23 05:20:26
Bank of N.T. Butterfield & Son Limited (The),NTB,"$1,595,730,000",$1.03,time-after-hours,Mar/2025,1,$1.17,2025-04-23 05:20:26
Getty Realty Corporation,GTY,"$1,567,188,811",$0.56,time-after-hours,Mar/2025,1,$0.57,2025-04-23 05:20:26
First Bancorp,FBNC,"$1,532,361,991",$0.78,time-not-supplied,Mar/2025,2,$0.61,2025-04-23 05:20:26
"Veris Residential, Inc.",VRE,"$1,449,158,472",$0.13,time-after-hours,Mar/2025,3,$0.14,2025-04-23 05:20:26
Imax Corporation,IMAX,"$1,184,558,193",$0.08,time-after-hours,Mar/2025,6,$0.08,2025-04-23 05:20:26
"Live Oak Bancshares, Inc.",LOB,"$1,083,543,167",$0.38,time-after-hours,Mar/2025,2,$0.36,2025-04-23 05:20:26
"PROG Holdings, Inc.",PRG,"$1,052,250,169",$0.81,time-pre-market,Mar/2025,2,$0.91,2025-04-23 05:20:26
"Helix Energy Solutions Group, Inc.",HLX,"$987,124,553",($0.05),time-after-hours,Mar/2025,1,($0.03),2025-04-23 05:20:26
"Origin Bancorp, Inc.",OBK,"$943,239,635",$0.68,time-after-hours,Mar/2025,3,$0.73,2025-04-23 05:20:26
"Brookline Bancorp, Inc.",BRKL,"$868,769,899",$0.23,time-after-hours,Mar/2025,3,$0.16,2025-04-23 05:20:26
Kaiser Aluminum Corporation,KALU,"$863,790,376",$0.42,time-after-hours,Mar/2025,1,$1.02,2025-04-23 05:20:26
"MaxLinear, Inc",MXL,"$838,718,639",($0.25),time-after-hours,Mar/2025,4,($0.38),2025-04-23 05:20:26
Univest Financial Corporation,UVSP,"$786,235,355",$0.64,time-after-hours,Mar/2025,1,$0.60,2025-04-23 05:20:26
Amerant Bancorp Inc.,AMTB,"$768,400,584",$0.40,time-after-hours,Mar/2025,3,$0.32,2025-04-23 05:20:26
"Healthcare Services Group, Inc.",HCSG,"$688,580,152",$0.18,time-pre-market,Mar/2025,1,$0.22,2025-04-23 05:20:26
"Capitol Federal Financial, Inc.",CFFN,"$685,177,643",$0.11,time-pre-market,Mar/2025,1,$0.11,2025-04-23 05:20:26
CPB Inc.,CPF,"$684,488,265",$0.63,time-pre-market,Mar/2025,2,$0.48,2025-04-23 05:20:26
"NB Bancorp, Inc.",NBBK,"$682,035,048",$0.35,time-not-supplied,Mar/2025,1,$0.23,2025-04-23 05:20:26
"Old Second Bancorp, Inc.",OSBC,"$661,292,177",$0.46,time-not-supplied,Mar/2025,4,$0.47,2025-04-23 05:20:26
KKR Real Estate Finance Trust Inc.,KREF,"$612,238,140",$0.17,time-after-hours,Mar/2025,1,$0.39,2025-04-23 05:20:26
"Eagle Bancorp, Inc.",EGBN,"$606,198,334",$0.45,time-after-hours,Mar/2025,2,($0.01),2025-04-23 05:20:26
"Horizon Bancorp, Inc.",HBNC,"$593,755,686",$0.40,time-after-hours,Mar/2025,3,$0.32,2025-04-23 05:20:26
"HomeTrust Bancshares, Inc.",HTB,"$584,837,355",$0.75,time-not-supplied,Mar/2025,2,$0.88,2025-04-23 05:20:26
Precision Drilling Corporation,PDS,"$574,858,331",$1.57,time-after-hours,Mar/2025,1,$1.88,2025-04-23 05:20:26
Core Laboratories Inc.,CLB,"$574,096,813",$0.15,time-after-hours,Mar/2025,3,$0.13,2025-04-23 05:20:26
Universal Health Realty Income Trust,UHT,"$528,539,392",,time-not-supplied,Mar/2025,8,$0.90,2025-04-23 05:20:26
Mid Penn Bancorp,MPB,"$487,190,444",,time-not-supplied,Mar/2025,N/A,$0.64,2025-04-23 05:20:26
"Covenant Logistics Group, Inc.",CVLG,"$486,934,391",$0.32,time-after-hours,Mar/2025,1,$0.42,2025-04-23 05:20:26
"Northfield Bancorp, Inc.",NFBK,"$412,624,178",$0.17,time-not-supplied,Mar/2025,2,$0.15,2025-04-23 05:20:26
Northrim BanCorp Inc,NRIM,"$399,987,756",$1.56,time-not-supplied,Mar/2025,1,$1.48,2025-04-23 05:20:26
"Third Coast Bancshares, Inc.",TCBX,"$396,845,837",$0.70,time-after-hours,Mar/2025,3,$0.61,2025-04-23 05:20:26
Mesabi Trust,MSB,"$355,027,471",,time-not-supplied,Jan/2025,8,$0.36,2025-04-23 05:20:26
"Bridgewater Bancshares, Inc.",BWB,"$347,437,606",$0.28,time-after-hours,Mar/2025,2,$0.24,2025-04-23 05:20:26
"Community Health Systems, Inc.",CYH,"$332,026,486",($0.10),time-after-hours,Mar/2025,5,($0.14),2025-04-23 05:20:26
"FS Bancorp, Inc.",FSBW,"$291,804,667",$0.93,time-not-supplied,Mar/2025,3,$1.06,2025-04-23 05:20:26
"First Bancorp, Inc (ME)",FNLC,"$263,324,463",,time-not-supplied,Mar/2025,8,$0.54,2025-04-23 05:20:26
"Colony Bankcorp, Inc.",CBAN,"$258,246,805",$0.40,time-after-hours,Mar/2025,1,$0.33,2025-04-23 05:20:26
"ChoiceOne Financial Services, Inc.",COFS,"$235,430,580",$0.81,time-not-supplied,Mar/2025,2,$0.74,2025-04-23 05:20:26
"Bankwell Financial Group, Inc.",BWFG,"$228,916,653",,time-after-hours,Mar/2025,8,$0.48,2025-04-23 05:20:26
"Fidelity D & D Bancorp, Inc.",FDBC,"$215,878,086",,time-not-supplied,Mar/2025,8,$0.88,2025-04-23 05:20:26
First Internet Bancorp,INBK,"$205,599,089",$0.75,time-after-hours,Mar/2025,2,$0.59,2025-04-23 05:20:26
"Hawthorn Bancshares, Inc.",HWBK,"$198,770,963",,time-not-supplied,Mar/2025,8,$0.63,2025-04-23 05:20:26
"ESSA Bancorp, Inc.",ESSA,"$177,808,167",,time-not-supplied,Mar/2025,8,$0.48,2025-04-23 05:20:26
First Community Corporation,FCCO,"$162,703,098",$0.47,time-pre-market,Mar/2025,2,$0.34,2025-04-23 05:20:26
Travelzoo,TZOO,"$140,564,213",$0.25,time-not-supplied,Mar/2025,4,$0.31,2025-04-23 05:20:26
Finward Bancorp,FNWD,"$130,556,202",,time-not-supplied,Mar/2025,N/A,$2.17,2025-04-23 05:20:26
William Penn Bancorporation,WMPN,"$97,975,429",,time-not-supplied,Mar/2025,8,N/A,2025-04-23 05:20:26
"First US Bancshares, Inc.",FUSB,"$72,316,388",,time-not-supplied,Mar/2025,8,$0.34,2025-04-23 05:20:26
"Auburn National Bancorporation, Inc.",AUBN,"$69,873,980",,time-not-supplied,Mar/2025,8,$0.39,2025-04-23 05:20:26
EON Resources Inc.,EONR,"$8,694,853",,time-pre-market,Mar/2025,8,($1.01),2025-04-23 05:20:26
