Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
"Halozyme Therapeutics, Inc.",HALO,"$7,535,732,070",$0.89,time-after-hours,Mar/2025,5,$0.71,2025-05-06 05:21:07
Jazz Pharmaceuticals plc,JAZZ,"$7,290,934,104",$3.96,time-after-hours,Mar/2025,8,$1.98,2025-05-06 05:21:07
The AZEK Company Inc.,AZEK,"$7,180,701,720",$0.41,time-after-hours,Mar/2025,5,$0.39,2025-05-06 05:21:07
"KBR, Inc.",KBR,"$6,897,562,330",$0.88,time-pre-market,Mar/2025,3,$0.77,2025-05-06 05:21:07
"Fortune Brands Innovations, Inc.",FBIN,"$6,718,426,241",$0.66,time-after-hours,Mar/2025,6,$0.83,2025-05-06 05:21:07
BRF S.A.,BRFS,"$6,580,331,783",$0.09,time-not-supplied,Mar/2025,1,$0.06,2025-05-06 05:21:07
Colliers International Group Inc. ,CIGI,"$6,166,910,871",$0.80,time-pre-market,Mar/2025,4,$0.66,2025-05-06 05:21:07
"Sarepta Therapeutics, Inc.",SRPT,"$6,162,506,956",($0.27),time-after-hours,Mar/2025,7,$0.38,2025-05-06 05:21:07
Louisiana-Pacific Corporation,LPX,"$6,100,846,522",$1.13,time-pre-market,Mar/2025,4,$1.53,2025-05-06 05:21:07
CCC Intelligent Solutions Holdings Inc.,CCCS,"$6,081,797,718",$0.03,time-pre-market,Mar/2025,6,$0.03,2025-05-06 05:21:07
"QXO, Inc. ",QXO,"$5,838,474,581",($0.05),time-not-supplied,Mar/2025,1,$0.24,2025-05-06 05:21:07
"Voya Financial, Inc.",VOYA,"$5,834,745,060",$1.59,time-after-hours,Mar/2025,6,$1.88,2025-05-06 05:21:07
Chord Energy Corporation,CHRD,"$5,562,244,984",$3.60,time-after-hours,Mar/2025,5,$5.10,2025-05-06 05:21:07
Knife River Corp.,KNF,"$5,453,501,873",($0.89),time-pre-market,Mar/2025,2,($0.84),2025-05-06 05:21:07
"Grand Canyon Education, Inc.",LOPE,"$5,350,002,381",$2.51,time-after-hours,Mar/2025,1,$2.35,2025-05-06 05:21:07
"Amentum Holdings, Inc.",AMTM,"$5,318,591,032",$0.48,time-after-hours,Mar/2025,1,N/A,2025-05-06 05:21:07
"Cirrus Logic, Inc.",CRUS,"$5,218,831,831",$0.86,time-after-hours,Mar/2025,3,$0.84,2025-05-06 05:21:07
"The Baldwin Insurance Group, Inc.",BWIN,"$4,925,967,084",$0.50,time-after-hours,Mar/2025,4,$0.49,2025-05-06 05:21:07
"Varonis Systems, Inc.",VRNS,"$4,840,782,210",($0.30),time-after-hours,Mar/2025,8,($0.37),2025-05-06 05:21:07
"Krystal Biotech, Inc.",KRYS,"$4,786,417,920",$1.38,time-pre-market,Mar/2025,4,$0.03,2025-05-06 05:21:07
"Upstart Holdings, Inc.",UPST,"$4,693,046,680",($0.18),time-after-hours,Mar/2025,2,($0.74),2025-05-06 05:21:07
"Qualys, Inc.",QLYS,"$4,669,142,016",$1,time-after-hours,Mar/2025,4,$1.05,2025-05-06 05:21:07
Lear Corporation,LEA,"$4,656,261,218",$2.64,time-pre-market,Mar/2025,5,$3.18,2025-05-06 05:21:07
"Intapp, Inc.",INTA,"$4,618,572,353",($0.03),time-after-hours,Mar/2025,6,($0.05),2025-05-06 05:21:07
Coty Inc.,COTY,"$4,508,205,283",$0.05,time-after-hours,Mar/2025,9,$0.05,2025-05-06 05:21:07
"Cytokinetics, Incorporated",CYTK,"$4,422,639,234",($1.41),time-after-hours,Mar/2025,12,($1.33),2025-05-06 05:21:07
Novanta Inc.,NOVT,"$4,386,478,379",$0.68,time-pre-market,Mar/2025,1,$0.74,2025-05-06 05:21:07
Lumentum Holdings Inc.,LITE,"$4,349,912,000",$0.06,time-after-hours,Mar/2025,6,($0.18),2025-05-06 05:21:07
Triple Flag Precious Metals Corp.,TFPM,"$4,206,608,394",$0.19,time-not-supplied,Mar/2025,5,$0.12,2025-05-06 05:21:07
"Arcosa, Inc.",ACA,"$4,101,575,606",$0.29,time-after-hours,Mar/2025,1,$0.73,2025-05-06 05:21:07
Sealed Air Corporation,SEE,"$4,081,332,808",$0.67,time-pre-market,Mar/2025,8,$0.78,2025-05-06 05:21:07
"PTC Therapeutics, Inc.",PTCT,"$3,939,524,932",($1.08),time-after-hours,Mar/2025,6,($1.20),2025-05-06 05:21:07
Pampa Energia S.A.,PAM,"$3,873,346,563",$1.09,time-not-supplied,Mar/2025,2,$4.90,2025-05-06 05:21:07
Iamgold Corporation,IAG,"$3,846,528,000",$0.10,time-after-hours,Mar/2025,5,$0.11,2025-05-06 05:21:07
Ultragenyx Pharmaceutical Inc.,RARE,"$3,635,294,252",($1.54),time-after-hours,Mar/2025,9,($2.03),2025-05-06 05:21:07
"Kontoor Brands, Inc.",KTB,"$3,507,671,443",$1.16,time-pre-market,Mar/2025,1,$1.16,2025-05-06 05:21:07
Enpro Inc.,NPO,"$3,340,862,225",$1.57,time-pre-market,Mar/2025,1,$1.57,2025-05-06 05:21:07
"Global Business Travel Group, Inc.",GBTG,"$3,291,478,929",$0.10,time-pre-market,Mar/2025,2,N/A,2025-05-06 05:21:07
California Resources Corporation,CRC,"$3,287,987,454",$0.83,time-after-hours,Mar/2025,4,$0.75,2025-05-06 05:21:07
Gulfport Energy Corporation,GPOR,"$3,217,329,824",$5.02,time-after-hours,Mar/2025,3,$3.31,2025-05-06 05:21:07
Mercury General Corporation,MCY,"$3,175,429,986",$4,time-after-hours,Mar/2025,1,$0.78,2025-05-06 05:21:07
Avient Corporation,AVNT,"$3,127,225,531",$0.75,time-pre-market,Mar/2025,5,$0.76,2025-05-06 05:21:07
Scholar Rock Holding Corporation,SRRK,"$3,115,812,270",($0.63),time-not-supplied,Mar/2025,8,($0.59),2025-05-06 05:21:07
Mercury Systems Inc,MRCY,"$3,071,192,339",($0.07),time-after-hours,Mar/2025,6,($0.42),2025-05-06 05:21:07
"DigitalOcean Holdings, Inc.",DOCN,"$2,997,727,535",$0.24,time-pre-market,Mar/2025,6,$0.24,2025-05-06 05:21:07
"BlackLine, Inc.",BL,"$2,969,233,521",$0.11,time-after-hours,Mar/2025,7,$0.32,2025-05-06 05:21:07
"USA Compression Partners, LP",USAC,"$2,933,523,116",$0.22,time-pre-market,Mar/2025,3,$0.16,2025-05-06 05:21:07
Driven Brands Holdings Inc.,DRVN,"$2,806,521,643",$0.17,time-pre-market,Mar/2025,3,$0.18,2025-05-06 05:21:07
"Protagonist Therapeutics, Inc.",PTGX,"$2,793,598,992",($0.50),time-not-supplied,Mar/2025,6,$3.26,2025-05-06 05:21:07
IPG Photonics Corporation,IPGP,"$2,714,598,192",$0.21,time-pre-market,Mar/2025,6,$0.52,2025-05-06 05:21:07
MoonLake Immunotherapeutics,MLTX,"$2,708,989,829",($0.76),time-not-supplied,Mar/2025,6,($0.22),2025-05-06 05:21:07
Genius Sports Limited,GENI,"$2,649,983,452",($0.05),time-pre-market,Mar/2025,3,($0.11),2025-05-06 05:21:07
"Resideo Technologies, Inc.",REZI,"$2,595,261,462",$0.23,time-after-hours,Mar/2025,2,$0.47,2025-05-06 05:21:07
VSE Corporation,VSEC,"$2,523,891,575",$0.62,time-after-hours,Mar/2025,4,$0.87,2025-05-06 05:21:07
J & J Snack Foods Corp.,JJSF,"$2,519,700,037",$0.69,time-pre-market,Mar/2025,3,$0.84,2025-05-06 05:21:07
"Douglas Emmett, Inc.",DEI,"$2,422,948,685",$0.39,time-after-hours,Mar/2025,5,$0.45,2025-05-06 05:21:07
Denali Therapeutics Inc.,DNLI,"$2,387,341,028",($0.71),time-not-supplied,Mar/2025,11,($0.68),2025-05-06 05:21:07
"Powell Industries, Inc.",POWL,"$2,331,266,425",$3.34,time-after-hours,Mar/2025,2,$2.75,2025-05-06 05:21:07
Atkore Inc.,ATKR,"$2,266,875,384",$1.91,time-pre-market,Mar/2025,1,$3.93,2025-05-06 05:21:07
"Lemonade, Inc.",LMND,"$2,184,602,400",($0.94),time-pre-market,Mar/2025,5,($0.67),2025-05-06 05:21:07
Teradata Corporation,TDC,"$2,087,822,000",$0.35,time-after-hours,Mar/2025,3,$0.31,2025-05-06 05:21:07
LCI Industries ,LCII,"$2,032,474,779",$1.55,time-pre-market,Mar/2025,4,$1.44,2025-05-06 05:21:07
SSR Mining Inc.,SSRM,"$2,029,933,436",$0.08,time-after-hours,Mar/2025,3,$0.11,2025-05-06 05:21:07
Enlight Renewable Energy Ltd.,ENLT,"$1,971,032,842",$0.65,time-pre-market,Mar/2025,2,$0.14,2025-05-06 05:21:07
"Janux Therapeutics, Inc.",JANX,"$1,943,377,233",($0.43),time-not-supplied,Mar/2025,4,($0.30),2025-05-06 05:21:07
"Energizer Holdings, Inc.",ENR,"$1,908,754,788",$0.68,time-pre-market,Mar/2025,4,$0.72,2025-05-06 05:21:07
"Ardent Health Partners, Inc.",ARDT,"$1,880,017,671",$0.21,time-after-hours,Mar/2025,1,N/A,2025-05-06 05:21:07
"Premier, Inc.",PINC,"$1,868,149,343",$0.28,time-pre-market,Mar/2025,2,$0.49,2025-05-06 05:21:07
Chemours Company (The),CC,"$1,868,009,850",$0.19,time-after-hours,Mar/2025,4,$0.32,2025-05-06 05:21:07
"IDEAYA Biosciences, Inc.",IDYA,"$1,832,157,594",($0.75),time-not-supplied,Mar/2025,3,($0.53),2025-05-06 05:21:07
"Supernus Pharmaceuticals, Inc.",SUPN,"$1,830,603,240",$0.25,time-after-hours,Mar/2025,2,N/A,2025-05-06 05:21:07
"Arcutis Biotherapeutics, Inc.",ARQT,"$1,808,046,701",($0.21),time-after-hours,Mar/2025,4,($0.32),2025-05-06 05:21:07
"Kulicke and Soffa Industries, Inc.",KLIC,"$1,773,388,841",$0.05,time-after-hours,Mar/2025,3,($0.95),2025-05-06 05:21:07
"Sunstone Hotel Investors, Inc.",SHO,"$1,754,896,717",$0.18,time-pre-market,Mar/2025,5,$0.18,2025-05-06 05:21:07
"DHT Holdings, Inc.",DHT,"$1,751,687,540",$0.14,time-after-hours,Mar/2025,2,$0.29,2025-05-06 05:21:07
"Harmony Biosciences Holdings, Inc.",HRMY,"$1,738,718,926",$0.59,time-pre-market,Mar/2025,4,$0.67,2025-05-06 05:21:07
Northwest Natural Holding Company,NWN,"$1,738,302,984",$2.09,time-pre-market,Mar/2025,2,$1.69,2025-05-06 05:21:07
Horace Mann Educators Corporation,HMN,"$1,726,841,197",$0.88,time-after-hours,Mar/2025,2,$0.60,2025-05-06 05:21:07
"agilon health, inc.",AGL,"$1,715,180,755",($0.01),time-after-hours,Mar/2025,6,$0.01,2025-05-06 05:21:07
"Clover Health Investments, Corp. ",CLOV,"$1,706,428,405",($0.07),time-after-hours,Mar/2025,1,($0.05),2025-05-06 05:21:07
Beam Therapeutics Inc.,BEAM,"$1,693,851,091",($1.11),time-not-supplied,Mar/2025,5,($1.21),2025-05-06 05:21:07
"Axcelis Technologies, Inc.",ACLS,"$1,681,661,470",$0.39,time-pre-market,Mar/2025,4,$1.57,2025-05-06 05:21:07
Madison Square Garden Entertainment Corp.,MSGE,"$1,605,085,982",$0.25,time-pre-market,Mar/2025,4,$0.06,2025-05-06 05:21:07
Grocery Outlet Holding Corp.,GO,"$1,604,458,884",$0.03,time-after-hours,Mar/2025,8,$0.03,2025-05-06 05:21:07
"MasterBrand, Inc.",MBC,"$1,594,336,372",,time-after-hours,Mar/2025,1,$0.29,2025-05-06 05:21:07
Peabody Energy Corporation,BTU,"$1,557,281,225",$0.06,time-pre-market,Mar/2025,2,$0.30,2025-05-06 05:21:07
"UFP Technologies, Inc.",UFPT,"$1,553,034,474",$2.05,time-pre-market,Mar/2025,1,$1.66,2025-05-06 05:21:07
"Aris Water Solutions, Inc.",ARIS,"$1,551,669,062",$0.23,time-after-hours,Mar/2025,3,$0.23,2025-05-06 05:21:07
WK Kellogg Co,KLG,"$1,545,511,475",$0.41,time-pre-market,Mar/2025,5,$0.37,2025-05-06 05:21:07
Jamf Holding Corp.,JAMF,"$1,485,403,939",$0.10,time-after-hours,Mar/2025,4,N/A,2025-05-06 05:21:07
"Omnicell, Inc.",OMCL,"$1,457,023,340",($0.01),time-pre-market,Mar/2025,2,($0.14),2025-05-06 05:21:07
"eXp World Holdings, Inc.",EXPI,"$1,433,440,481",($0.01),time-after-hours,Mar/2025,1,($0.02),2025-05-06 05:21:07
Dynavax Technologies Corporation,DVAX,"$1,405,722,493",$0.03,time-after-hours,Mar/2025,2,($0.07),2025-05-06 05:21:07
"Xometry, Inc.",XMTR,"$1,397,371,559",($0.17),time-pre-market,Mar/2025,4,($0.24),2025-05-06 05:21:07
"Revolve Group, Inc.",RVLV,"$1,391,123,091",$0.13,time-after-hours,Mar/2025,9,$0.15,2025-05-06 05:21:07
Bowhead Specialty Holdings Inc.,BOW,"$1,352,888,330",$0.33,time-pre-market,Mar/2025,1,N/A,2025-05-06 05:21:07
Natural Resource Partners LP,NRP,"$1,344,320,651",,time-pre-market,Mar/2025,1,$3.83,2025-05-06 05:21:07
Centerra Gold Inc.,CGAU,"$1,341,118,121",$0.12,time-pre-market,Mar/2025,5,$0.14,2025-05-06 05:21:07
Brookdale Senior Living Inc.,BKD,"$1,317,244,035",($0.11),time-after-hours,Mar/2025,2,($0.13),2025-05-06 05:21:07
"The Andersons, Inc.",ANDE,"$1,286,599,058",,time-after-hours,Mar/2025,N/A,$0.16,2025-05-06 05:21:07
Redfin Corporation,RDFN,"$1,212,073,291",($0.64),time-after-hours,Mar/2025,6,($0.57),2025-05-06 05:21:07
Uniti Group Inc.,UNIT,"$1,211,377,016",$0.34,time-pre-market,Mar/2025,1,$0.32,2025-05-06 05:21:07
"Eos Energy Enterprises, Inc.",EOSE,"$1,207,774,253",($0.19),time-after-hours,Mar/2025,5,($0.23),2025-05-06 05:21:07
"Cadre Holdings, Inc.",CDRE,"$1,207,681,563",$0.13,time-after-hours,Mar/2025,4,$0.18,2025-05-06 05:21:07
"Treehouse Foods, Inc.",THS,"$1,190,744,000",($0.21),time-pre-market,Mar/2025,4,($0.03),2025-05-06 05:21:07
AdaptHealth Corp. ,AHCO,"$1,184,132,357",($0.01),time-pre-market,Mar/2025,2,$0.02,2025-05-06 05:21:07
Vestis Corporation,VSTS,"$1,183,071,133",$0.15,time-after-hours,Mar/2025,4,$0.13,2025-05-06 05:21:07
Flywire Corporation,FLYW,"$1,182,782,694",($0.01),time-after-hours,Mar/2025,6,($0.05),2025-05-06 05:21:07
Safehold Inc. New,SAFE,"$1,153,901,576",$0.43,time-after-hours,Mar/2025,6,N/A,2025-05-06 05:21:07
International General Insurance Holdings Ltd.,IGIC,"$1,152,533,315",$0.47,time-after-hours,Mar/2025,1,$0.89,2025-05-06 05:21:07
Cipher Mining Inc.,CIFR,"$1,142,433,119",($0.11),time-pre-market,Mar/2025,2,$0.13,2025-05-06 05:21:07
"Eve Holding, Inc.",EVEX,"$1,137,001,218",($0.13),time-not-supplied,Mar/2025,3,($0.09),2025-05-06 05:21:07
"First Watch Restaurant Group, Inc.",FWRG,"$1,128,414,673",$0.04,time-pre-market,Mar/2025,5,$0.12,2025-05-06 05:21:07
"Pediatrix Medical Group, Inc.",MD,"$1,110,634,701",$0.23,time-pre-market,Mar/2025,6,$0.17,2025-05-06 05:21:07
"Cricut, Inc.",CRCT,"$1,073,348,402",$0.08,time-after-hours,Mar/2025,1,$0.09,2025-05-06 05:21:07
IRSA Inversiones Y Representaciones S.A.,IRS,"$1,072,474,174",,time-not-supplied,Mar/2025,1,$1.42,2025-05-06 05:21:07
"Select Water Solutions, Inc.",WTTR,"$1,059,277,271",$0.07,time-after-hours,Mar/2025,3,$0.04,2025-05-06 05:21:07
VTEX,VTEX,"$1,041,289,198",$0,time-after-hours,Mar/2025,3,($0.01),2025-05-06 05:21:07
MRC Global Inc.,MRC,"$1,040,748,765",$0.08,time-after-hours,Mar/2025,1,$0.20,2025-05-06 05:21:07
Willis Lease Finance Corporation,WLFC,"$1,034,824,930",,time-pre-market,Mar/2025,1,$3,2025-05-06 05:21:07
"MFA Financial, Inc.",MFA,"$1,022,162,485",$0.37,time-pre-market,Mar/2025,1,$0.29,2025-05-06 05:21:07
"Arcus Biosciences, Inc.",RCUS,"$965,273,769",($1.02),time-after-hours,Mar/2025,6,($0.05),2025-05-06 05:21:07
UNITIL Corporation,UTL,"$958,812,597",$1.78,time-after-hours,Mar/2025,1,$1.69,2025-05-06 05:21:07
"Helios Technologies, Inc.",HLIO,"$937,616,965",$0.36,time-after-hours,Mar/2025,1,$0.53,2025-05-06 05:21:07
Allegiant Travel Company,ALGT,"$934,335,060",$1.54,time-after-hours,Mar/2025,7,$0.57,2025-05-06 05:21:07
"The Pennant Group, Inc.",PNTG,"$918,936,406",$0.17,time-after-hours,Mar/2025,2,$0.15,2025-05-06 05:21:07
Viant Technology Inc.,DSP,"$917,092,485",($0.21),time-after-hours,Mar/2025,1,($0.26),2025-05-06 05:21:07
Ducommun Incorporated,DCO,"$873,994,730",$0.59,time-pre-market,Mar/2025,2,$0.70,2025-05-06 05:21:07
EVgo Inc.,EVGO,"$873,020,758",($0.11),time-pre-market,Mar/2025,4,($0.09),2025-05-06 05:21:07
"Bristow Group, Inc.",VTOL,"$863,541,120",,time-after-hours,Mar/2025,1,$0.23,2025-05-06 05:21:07
Astronics Corporation,ATRO,"$841,874,921",$0.25,time-after-hours,Mar/2025,1,($0.09),2025-05-06 05:21:07
Enerflex Ltd,EFXT,"$838,542,922",$0.12,time-not-supplied,Mar/2025,1,($0.15),2025-05-06 05:21:07
"Heritage Insurance Holdings, Inc.",HRTG,"$834,517,609",$0.46,time-after-hours,Mar/2025,2,$0.47,2025-05-06 05:21:07
"XPEL, Inc.",XPEL,"$825,971,991",$0.25,time-pre-market,Mar/2025,1,$0.24,2025-05-06 05:21:07
Kosmos Energy Ltd.,KOS,"$812,437,908",($0.15),time-pre-market,Mar/2025,1,$0.19,2025-05-06 05:21:07
"Day One Biopharmaceuticals, Inc.",DAWN,"$803,741,312",($0.46),time-after-hours,Mar/2025,5,($0.72),2025-05-06 05:21:07
uniQure N.V.,QURE,"$798,715,518",($1.07),time-not-supplied,Mar/2025,5,($1.36),2025-05-06 05:21:07
"Par Pacific Holdings, Inc.",PARR,"$788,369,544",($0.77),time-after-hours,Mar/2025,3,$0.69,2025-05-06 05:21:07
Portillo's Inc.,PTLO,"$779,596,407",$0.04,time-pre-market,Mar/2025,4,$0.08,2025-05-06 05:21:07
"XPLR Infrastructure, LP",XIFR,"$771,656,952",$0.24,time-not-supplied,Mar/2025,2,$0.75,2025-05-06 05:21:07
"SolarEdge Technologies, Inc.",SEDG,"$770,050,999",($1.56),time-pre-market,Mar/2025,12,($2.42),2025-05-06 05:21:07
"Porch Group, Inc.",PRCH,"$766,008,199",($0.07),time-after-hours,Mar/2025,1,($0.21),2025-05-06 05:21:07
"Array Technologies, Inc.",ARRY,"$763,109,120",$0.07,time-pre-market,Mar/2025,10,$0.04,2025-05-06 05:21:07
"Corsair Gaming, Inc.",CRSR,"$759,151,641",$0.07,time-after-hours,Mar/2025,2,$0.03,2025-05-06 05:21:07
"Carlyle Secured Lending, Inc.",CGBD,"$749,067,386",$0.43,time-after-hours,Mar/2025,3,$0.54,2025-05-06 05:21:07
"The Hackett Group, Inc.",HCKT,"$731,464,937",$0.32,time-after-hours,Mar/2025,2,$0.32,2025-05-06 05:21:07
"United Fire Group, Inc",UFCS,"$726,671,715",$0.62,time-after-hours,Mar/2025,1,$0.56,2025-05-06 05:21:07
"Hyster-Yale, Inc.",HY,"$713,732,351",$0.47,time-after-hours,Mar/2025,2,$2.93,2025-05-06 05:21:07
"Latham Group, Inc.",SWIM,"$695,817,336",($0.08),time-after-hours,Mar/2025,2,($0.07),2025-05-06 05:21:07
