Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
First United Corporation,FUNC,"$181,254,500",$0.80,time-not-supplied,Mar/2025,1,$0.62,2025-04-22 05:20:20
"Western New England Bancorp, Inc.",WNEB,"$177,399,658",$0.12,time-not-supplied,Mar/2025,3,$0.14,2025-04-22 05:20:20
Franklin Financial Services Corporation,FRAF,"$165,628,487",,time-not-supplied,Mar/2025,7,$0.77,2025-04-22 05:20:20
"Chain Bridge Bancorp, Inc.",CBNA,"$160,633,280",$0.54,time-not-supplied,Mar/2025,7,N/A,2025-04-22 05:20:20
"Solesence, Inc.",SLSN,"$157,031,345",,time-not-supplied,Mar/2025,7,$0.01,2025-04-22 05:20:20
"Eagle Bancorp Montana, Inc.",EBMT,"$131,822,850",$0.33,time-not-supplied,Mar/2025,2,$0.24,2025-04-22 05:20:20
"Magyar Bancorp, Inc.",MGYR,"$90,390,713",,time-not-supplied,Mar/2025,7,$0.30,2025-04-22 05:20:20
"Manhattan Bridge Capital, Inc",LOAN,"$61,654,329",,time-not-supplied,Mar/2025,7,$0.13,2025-04-22 05:20:20
"MIND Technology, Inc.",MIND,"$40,006,493",,time-after-hours,Jan/2025,7,$0.39,2025-04-22 05:20:20
AmeriServ Financial Inc.,ASRV,"$38,820,277",,time-not-supplied,Mar/2025,7,$0.11,2025-04-22 05:20:20
