Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
"ONEOK, Inc.",OKE,"$53,886,749,840",$1.23,time-after-hours,Mar/2025,5,$1.09,2025-04-29 05:20:18
"America Movil, S.A.B. de C.V.",AMX,"$53,051,275,000",$0.32,time-not-supplied,Mar/2025,1,$0.25,2025-04-29 05:20:18
Hilton Worldwide Holdings Inc.,HLT,"$52,839,807,503",$1.61,time-pre-market,Mar/2025,7,$1.53,2025-04-29 05:20:18
PACCAR Inc.,PCAR,"$48,224,111,190",$1.57,time-pre-market,Mar/2025,7,$2.27,2025-04-29 05:20:18
Fair Isaac Corporation,FICO,"$47,671,774,999",$6.11,time-after-hours,Mar/2025,6,$5.09,2025-04-29 05:20:18
General Motors Company,GM,"$46,874,539,085",$2.69,time-pre-market,Mar/2025,8,$2.62,2025-04-29 05:20:18
Corning Incorporated,GLW,"$37,842,997,564",$0.50,time-pre-market,Mar/2025,6,$0.38,2025-04-29 05:20:18
Entergy Corporation,ETR,"$36,417,208,394",$0.62,time-pre-market,Mar/2025,4,$0.54,2025-04-29 05:20:18
The Kraft Heinz Company,KHC,"$35,240,253,714",$0.60,time-pre-market,Mar/2025,9,$0.69,2025-04-29 05:20:18
Sysco Corporation,SYY,"$34,701,058,649",$1.03,time-pre-market,Mar/2025,8,$0.96,2025-04-29 05:20:18
Arch Capital Group Ltd.,ACGL,"$34,037,394,160",$1.37,time-after-hours,Mar/2025,7,$2.45,2025-04-29 05:20:18
"CoStar Group, Inc.",CSGP,"$33,966,603,020",$0.06,time-after-hours,Mar/2025,3,$0.07,2025-04-29 05:20:18
"Martin Marietta Materials, Inc.",MLM,"$30,757,798,208",$1.92,time-not-supplied,Mar/2025,9,$1.93,2025-04-29 05:20:18
Extra Space Storage Inc,EXR,"$29,902,336,095",$1.97,time-after-hours,Mar/2025,7,$1.96,2025-04-29 05:20:18
Xylem Inc.,XYL,"$28,217,666,839",$0.95,time-pre-market,Mar/2025,6,$0.90,2025-04-29 05:20:18
Equity Residential,EQR,"$26,021,199,069",$0.93,time-after-hours,Mar/2025,10,$0.93,2025-04-29 05:20:18
Expand Energy Corporation,EXE,"$24,503,303,577",$1.85,time-after-hours,Mar/2025,4,$0.56,2025-04-29 05:20:18
"PPG Industries, Inc.",PPG,"$23,278,626,547",$1.62,time-after-hours,Mar/2025,8,$1.86,2025-04-29 05:20:18
Veralto Corp.,VLTO,"$22,851,399,948",$0.87,time-after-hours,Mar/2025,4,$0.84,2025-04-29 05:20:18
Edison International,EIX,"$22,315,963,567",$1.31,time-after-hours,Mar/2025,3,$1.13,2025-04-29 05:20:18
"Super Micro Computer, Inc.",SMCI,"$21,644,264,907",$0.38,time-not-supplied,Mar/2025,1,$0.66,2025-04-29 05:20:18
Labcorp Holdings Inc.,LH,"$19,109,547,000",$3.73,time-pre-market,Mar/2025,9,$3.68,2025-04-29 05:20:18
"Essex Property Trust, Inc.",ESS,"$17,721,559,540",$3.92,time-after-hours,Mar/2025,11,$3.83,2025-04-29 05:20:18
Seagate Technology Holdings PLC,STX,"$17,508,201,401",$1.50,time-after-hours,Mar/2025,3,$0.17,2025-04-29 05:20:18
Banco De Chile,BCH,"$15,490,969,402",$0.58,time-not-supplied,Mar/2025,3,$0.62,2025-04-29 05:20:18
"Equitable Holdings, Inc.",EQH,"$15,292,473,853",$1.49,time-after-hours,Mar/2025,6,$1.43,2025-04-29 05:20:18
"First Solar, Inc.",FSLR,"$15,187,830,215",$2.49,time-after-hours,Mar/2025,12,$2.20,2025-04-29 05:20:18
Snap Inc.,SNAP,"$14,486,922,940",($0.12),time-after-hours,Mar/2025,9,($0.14),2025-04-29 05:20:18
Ares Capital Corporation,ARCC,"$14,174,976,766",$0.54,time-pre-market,Mar/2025,7,$0.59,2025-04-29 05:20:18
"SoFi Technologies, Inc. ",SOFI,"$14,123,437,969",$0.03,time-pre-market,Mar/2025,7,$0.02,2025-04-29 05:20:18
Unum Group,UNM,"$13,871,749,336",$2.19,time-after-hours,Mar/2025,10,$2.12,2025-04-29 05:20:18
Amcor plc,AMCR,"$13,788,574,242",$0.18,time-not-supplied,Mar/2025,5,$0.18,2025-04-29 05:20:18
W. P. Carey Inc.,WPC,"$13,266,650,386",$1.14,time-after-hours,Mar/2025,2,$1.14,2025-04-29 05:20:18
Regency Centers Corporation,REG,"$12,953,105,227",$1.14,time-after-hours,Mar/2025,7,$1.08,2025-04-29 05:20:18
Zebra Technologies Corporation,ZBRA,"$12,651,616,178",$3.12,time-pre-market,Mar/2025,4,$2.47,2025-04-29 05:20:18
Tenet Healthcare Corporation,THC,"$11,614,274,100",$3.11,time-pre-market,Mar/2025,9,$3.22,2025-04-29 05:20:18
Logitech International S.A.,LOGI,"$11,605,489,408",$0.71,time-after-hours,Mar/2025,4,$0.89,2025-04-29 05:20:18
Incyte Corporation,INCY,"$11,448,900,546",$0.74,time-pre-market,Mar/2025,7,$0.38,2025-04-29 05:20:18
"Exelixis, Inc.",EXEL,"$10,475,962,674",$0.34,time-not-supplied,Mar/2025,7,$0.12,2025-04-29 05:20:18
"BXP, Inc.",BXP,"$10,418,102,292",$1.64,time-after-hours,Mar/2025,8,$1.73,2025-04-29 05:20:18
A.O. Smith Corporation,AOS,"$9,355,906,198",$0.90,time-pre-market,Mar/2025,6,$1,2025-04-29 05:20:18
"Frontier Communications Parent, Inc.",FYBR,"$9,046,667,230",($0.33),time-after-hours,Mar/2025,3,N/A,2025-04-29 05:20:18
Repligen Corporation,RGEN,"$8,127,503,481",$0.35,time-pre-market,Mar/2025,6,$0.28,2025-04-29 05:20:18
"Smithfield Foods, Inc.",SFD,"$7,850,460,839",$0.47,time-pre-market,Mar/2025,4,N/A,2025-04-29 05:20:18
"Commvault Systems, Inc.",CVLT,"$7,282,043,769",$0.42,time-pre-market,Mar/2025,4,$0.42,2025-04-29 05:20:18
"The Ensign Group, Inc.",ENSG,"$7,241,675,339",$1.37,time-after-hours,Mar/2025,3,$1.19,2025-04-29 05:20:18
"ExlService Holdings, Inc.",EXLS,"$7,211,196,621",$0.36,time-after-hours,Mar/2025,6,$0.30,2025-04-29 05:20:18
"Shift4 Payments, Inc.",FOUR,"$7,152,790,170",$0.44,time-pre-market,Mar/2025,6,$0.40,2025-04-29 05:20:18
"Brinker International, Inc.",EAT,"$7,089,554,720",$2.48,time-pre-market,Mar/2025,9,$1.24,2025-04-29 05:20:18
UMB Financial Corporation,UMBF,"$6,944,070,940",$2.21,time-after-hours,Mar/2025,4,$2.47,2025-04-29 05:20:18
"BridgeBio Pharma, Inc.",BBIO,"$6,904,798,067",($0.95),time-after-hours,Mar/2025,6,($0.05),2025-04-29 05:20:18
"Gildan Activewear, Inc.",GIL,"$6,453,675,235",$0.57,time-after-hours,Mar/2025,3,$0.59,2025-04-29 05:20:18
"Stride, Inc.",LRN,"$6,139,640,915",$2.09,time-after-hours,Mar/2025,3,$1.60,2025-04-29 05:20:18
"Stag Industrial, Inc.",STAG,"$6,124,921,399",$0.60,time-after-hours,Mar/2025,3,$0.59,2025-04-29 05:20:18
"Caesars Entertainment, Inc.",CZR,"$6,029,658,423",($0.19),time-after-hours,Mar/2025,7,($0.55),2025-04-29 05:20:18
MSA Safety Incorporporated,MSA,"$6,021,995,507",$1.59,time-after-hours,Mar/2025,4,$1.61,2025-04-29 05:20:18
Armstrong World Industries Inc,AWI,"$6,019,798,902",$1.55,time-pre-market,Mar/2025,4,$1.38,2025-04-29 05:20:18
"Qorvo, Inc.",QRVO,"$5,956,849,945",$0.76,time-after-hours,Mar/2025,8,$1.17,2025-04-29 05:20:18
Flowserve Corporation,FLS,"$5,904,818,833",$0.59,time-after-hours,Mar/2025,6,$0.58,2025-04-29 05:20:18
"OneMain Holdings, Inc.",OMF,"$5,823,965,696",$1.55,time-pre-market,Mar/2025,8,$1.45,2025-04-29 05:20:18
Ternium S.A.,TX,"$5,715,523,547",$0.32,time-after-hours,Mar/2025,2,$1.84,2025-04-29 05:20:18
Verona Pharma plc,VRNA,"$5,562,717,550",($0.22),time-pre-market,Mar/2025,5,($0.32),2025-04-29 05:20:18
"Option Care Health, Inc.",OPCH,"$5,438,895,117",$0.32,time-pre-market,Mar/2025,5,$0.26,2025-04-29 05:20:18
Kite Realty Group Trust,KRG,"$4,797,474,143",$0.51,time-after-hours,Mar/2025,5,$0.50,2025-04-29 05:20:18
Sonoco Products Company,SON,"$4,541,104,306",$1.39,time-not-supplied,Mar/2025,5,$1.12,2025-04-29 05:20:18
Asbury Automotive Group Inc,ABG,"$4,391,543,222",$6.84,time-pre-market,Mar/2025,4,$7.21,2025-04-29 05:20:18
"Littelfuse, Inc.",LFUS,"$4,350,983,456",$1.82,time-after-hours,Mar/2025,3,$1.76,2025-04-29 05:20:18
"Archrock, Inc.",AROC,"$4,274,803,837",$0.39,time-not-supplied,Mar/2025,3,$0.26,2025-04-29 05:20:18
Freshworks Inc.,FRSH,"$4,242,554,396",($0.04),time-after-hours,Mar/2025,6,($0.07),2025-04-29 05:20:18
"Franklin Electric Co., Inc.",FELE,"$4,076,646,150",$0.73,time-pre-market,Mar/2025,3,$0.70,2025-04-29 05:20:18
Embotelladora Andina S.A.,AKO.A,"$4,013,348,919",,time-not-supplied,Mar/2025,4,$0.47,2025-04-29 05:20:18
Embotelladora Andina S.A.,AKO.B,"$4,013,348,919",,time-not-supplied,Mar/2025,N/A,$0.47,2025-04-29 05:20:18
"Tenable Holdings, Inc.",TENB,"$3,967,574,438",($0.09),time-after-hours,Mar/2025,6,($0.07),2025-04-29 05:20:18
Kadant Inc,KAI,"$3,657,418,653",$1.97,time-after-hours,Mar/2025,4,$2.38,2025-04-29 05:20:18
TFS Financial Corporation,TFSL,"$3,633,544,249",$0.07,time-not-supplied,Mar/2025,1,$0.07,2025-04-29 05:20:18
"NorthWestern Energy Group, Inc. ",NWE,"$3,574,198,229",$1.20,time-after-hours,Mar/2025,2,$1.09,2025-04-29 05:20:18
"Mirion Technologies, Inc.",MIR,"$3,560,720,682",$0.08,time-after-hours,Mar/2025,1,$0.05,2025-04-29 05:20:18
"H&E Equipment Services, Inc.",HEES,"$3,284,934,510",,time-not-supplied,Mar/2025,N/A,$0.71,2025-04-29 05:20:18
PJT Partners Inc.,PJT,"$3,137,543,949",$0.94,time-pre-market,Mar/2025,1,$0.98,2025-04-29 05:20:18
"Highwoods Properties, Inc.",HIW,"$3,037,142,987",$0.82,time-after-hours,Mar/2025,5,$0.89,2025-04-29 05:20:18
Artisan Partners Asset Management Inc.,APAM,"$2,974,668,399",$0.76,time-after-hours,Mar/2025,1,$0.76,2025-04-29 05:20:18
"Insperity, Inc.",NSP,"$2,941,183,746",$1.73,time-pre-market,Mar/2025,4,$2.08,2025-04-29 05:20:18
"First Interstate BancSystem, Inc.",FIBK,"$2,926,876,736",$0.56,time-after-hours,Mar/2025,3,$0.57,2025-04-29 05:20:18
"Community Financial System, Inc.",CBU,"$2,911,301,655",$0.91,time-pre-market,Mar/2025,4,$0.82,2025-04-29 05:20:18
New Gold Inc.,NGD,"$2,682,507,000",$0.01,time-after-hours,Mar/2025,3,$0.02,2025-04-29 05:20:18
"United States Lime & Minerals, Inc.",USLM,"$2,644,561,828",,time-not-supplied,Mar/2025,4,$0.78,2025-04-29 05:20:18
NMI Holdings Inc,NMIH,"$2,620,300,040",$1.10,time-after-hours,Mar/2025,4,$1.08,2025-04-29 05:20:18
"Enova International, Inc.",ENVA,"$2,524,680,896",$2.53,time-after-hours,Mar/2025,3,$1.70,2025-04-29 05:20:18
Clarivate Plc,CLVT,"$2,503,730,914",$0.09,time-pre-market,Mar/2025,5,$0.12,2025-04-29 05:20:18
Seaboard Corporation,SEB,"$2,503,408,922",,time-not-supplied,Mar/2025,4,$22.66,2025-04-29 05:20:18
ODDITY Tech Ltd.,ODD,"$2,470,401,877",$0.53,time-after-hours,Mar/2025,3,$0.53,2025-04-29 05:20:18
"Northern Oil and Gas, Inc.",NOG,"$2,394,585,663",$1.12,time-after-hours,Mar/2025,8,$1.28,2025-04-29 05:20:18
Huron Consulting Group Inc.,HURN,"$2,371,271,118",$1.16,time-after-hours,Mar/2025,4,$1.23,2025-04-29 05:20:18
Acadia Realty Trust,AKR,"$2,345,726,628",$0.33,time-after-hours,Mar/2025,4,$0.33,2025-04-29 05:20:18
Vicor Corporation,VICR,"$2,326,445,020",,time-after-hours,Mar/2025,4,$0.06,2025-04-29 05:20:18
"Easterly Government Properties, Inc.",DEA,"$2,207,997,932",$0.29,time-pre-market,Mar/2025,3,$0.29,2025-04-29 05:20:18
Melco Resorts & Entertainment Limited,MLCO,"$2,170,118,651",($0.01),time-not-supplied,Mar/2025,2,$0.04,2025-04-29 05:20:18
Cushman & Wakefield plc,CWK,"$2,021,596,500",$0.02,time-pre-market,Mar/2025,5,N/A,2025-04-29 05:20:18
"WesBanco, Inc.",WSBC,"$1,978,163,050",$0.60,time-after-hours,Mar/2025,4,$0.56,2025-04-29 05:20:18
Polaris Inc.,PII,"$1,927,591,911",($0.91),time-pre-market,Mar/2025,5,$0.23,2025-04-29 05:20:18
"O-I Glass, Inc.",OI,"$1,838,025,514",$0.18,time-after-hours,Mar/2025,3,$0.45,2025-04-29 05:20:18
"Werner Enterprises, Inc.",WERN,"$1,704,579,358",$0.12,time-after-hours,Mar/2025,6,$0.14,2025-04-29 05:20:18
"Harmony Biosciences Holdings, Inc.",HRMY,"$1,698,003,542",$0.62,time-not-supplied,Mar/2025,4,$0.67,2025-04-29 05:20:18
"AtriCure, Inc.",ATRC,"$1,632,578,774",($0.25),time-after-hours,Mar/2025,4,($0.25),2025-04-29 05:20:18
Hillenbrand Inc,HI,"$1,585,866,440",$0.54,time-after-hours,Mar/2025,2,$0.76,2025-04-29 05:20:18
"Kiniksa Pharmaceuticals, Ltd.",KNSA,"$1,552,044,188",$0.02,time-pre-market,Mar/2025,3,($0.25),2025-04-29 05:20:18
First Commonwealth Financial Corporation,FCF,"$1,534,912,172",$0.32,time-pre-market,Mar/2025,4,$0.37,2025-04-29 05:20:18
Silicon Motion Technology Corporation,SIMO,"$1,519,377,878",$0.25,time-after-hours,Mar/2025,3,$0.48,2025-04-29 05:20:18
Hillman Solutions Corp.,HLMN,"$1,513,509,687",$0.10,time-pre-market,Mar/2025,3,$0.10,2025-04-29 05:20:18
"Columbia Financial, Inc.",CLBK,"$1,433,755,466",$0.09,time-not-supplied,Mar/2025,2,$0.01,2025-04-29 05:20:18
"Camping World Holdings, Inc.",CWH,"$1,410,775,992",($0.31),time-after-hours,Mar/2025,5,($0.46),2025-04-29 05:20:18
"LGI Homes, Inc.",LGIH,"$1,390,956,049",$0.75,time-pre-market,Mar/2025,2,$0.72,2025-04-29 05:20:18
"Benchmark Electronics, Inc.",BHE,"$1,376,915,536",,time-after-hours,Mar/2025,4,$0.50,2025-04-29 05:20:18
JetBlue Airways Corporation,JBLU,"$1,369,644,062",($0.61),time-pre-market,Mar/2025,7,($0.43),2025-04-29 05:20:18
ArcBest Corporation,ARCB,"$1,352,439,124",$0.52,time-pre-market,Mar/2025,7,$1.34,2025-04-29 05:20:18
"NeoGenomics, Inc.",NEO,"$1,319,298,403",($0.11),time-pre-market,Mar/2025,6,($0.08),2025-04-29 05:20:18
LendingClub Corporation,LC,"$1,242,687,730",$0.10,time-after-hours,Mar/2025,5,$0.11,2025-04-29 05:20:18
JBG SMITH Properties,JBGS,"$1,206,302,605",,time-after-hours,Mar/2025,4,$0.29,2025-04-29 05:20:18
"Empire State Realty Trust, Inc.",ESRT,"$1,197,465,879",,time-after-hours,Mar/2025,N/A,$0.21,2025-04-29 05:20:18
"American Assets Trust, Inc.",AAT,"$1,142,062,286",$0.45,time-after-hours,Mar/2025,1,$0.71,2025-04-29 05:20:18
Stepan Company,SCL,"$1,085,598,604",$0.51,time-pre-market,Mar/2025,2,$0.64,2025-04-29 05:20:18
Rogers Corporation,ROG,"$1,063,123,834",$0.24,time-after-hours,Mar/2025,2,$0.58,2025-04-29 05:20:18
Capital Clean Energy Carriers Corp.,CCEC,"$1,049,865,556",$0.36,time-not-supplied,Mar/2025,4,$0.32,2025-04-29 05:20:18
DAQO New Energy Corp.,DQ,"$976,250,200",($1.02),time-pre-market,Mar/2025,1,$0.24,2025-04-29 05:20:18
JinkoSolar Holding Company Limited,JKS,"$971,311,532",($1.45),time-pre-market,Mar/2025,1,$0.39,2025-04-29 05:20:18
"AMERISAFE, Inc.",AMSF,"$931,369,900",$0.59,time-after-hours,Mar/2025,2,$0.69,2025-04-29 05:20:18
"NexPoint Residential Trust, Inc.",NXRT,"$928,748,849",$0.68,time-pre-market,Mar/2025,1,$0.86,2025-04-29 05:20:18
TriMas Corporation,TRS,"$865,639,613",$0.43,time-pre-market,Mar/2025,2,$0.37,2025-04-29 05:20:18
"Southside Bancshares, Inc.",SBSI,"$861,546,833",$0.67,time-pre-market,Mar/2025,1,$0.71,2025-04-29 05:20:18
Global Industrial Company,GIC,"$847,444,916",$0.20,time-after-hours,Mar/2025,2,$0.34,2025-04-29 05:20:18
"Astec Industries, Inc.",ASTE,"$807,260,750",,time-pre-market,Mar/2025,4,$0.34,2025-04-29 05:20:18
"XPLR Infrastructure, LP",XIFR,"$791,299,129",$0.24,time-not-supplied,Mar/2025,2,$0.75,2025-04-29 05:20:18
MAC Copper Limited,MTAL,"$787,512,425",$0.22,time-after-hours,Mar/2025,4,N/A,2025-04-29 05:20:18
World Acceptance Corporation,WRLD,"$770,916,720",$6.42,time-pre-market,Mar/2025,1,$6.09,2025-04-29 05:20:18
Northeast Bank,NBN,"$740,643,000",$2.83,time-after-hours,Mar/2025,1,$1.83,2025-04-29 05:20:18
CECO Environmental Corp.,CECO,"$697,350,421",$0.10,time-pre-market,Mar/2025,3,$0.11,2025-04-29 05:20:18
"E2open Parent Holdings, Inc.",ETWO,"$662,000,667",$0.05,time-after-hours,Feb/2025,2,$0.05,2025-04-29 05:20:18
Studio City International Holdings Limited,MSC,"$648,794,918",,time-not-supplied,Mar/2025,4,($0.08),2025-04-29 05:20:18
"Heartland Express, Inc.",HTLD,"$640,180,552",($0.13),time-not-supplied,Mar/2025,2,($0.19),2025-04-29 05:20:18
Ribbon Communications Inc. ,RBBN,"$634,363,943",($0.01),time-after-hours,Mar/2025,2,($0.03),2025-04-29 05:20:18
SITE Centers Corp.,SITC,"$624,970,666",$0.24,time-not-supplied,Mar/2025,1,$1.12,2025-04-29 05:20:18
"BrightSpire Capital, Inc.",BRSP,"$618,598,332",$0.14,time-after-hours,Mar/2025,1,$0.21,2025-04-29 05:20:18
BlueLinx Holdings Inc.,BXC,"$605,778,592",,time-after-hours,Mar/2025,4,$1.93,2025-04-29 05:20:18
"National Presto Industries, Inc.",NPK,"$602,052,832",,time-not-supplied,Mar/2025,4,$0.92,2025-04-29 05:20:18
"TPG RE Finance Trust, Inc.",TRTX,"$584,036,627",$0.25,time-after-hours,Mar/2025,1,$0.28,2025-04-29 05:20:18
ProPetro Holding Corp.,PUMP,"$548,857,250",$0.06,time-pre-market,Mar/2025,4,$0.18,2025-04-29 05:20:18
Algoma Steel Group Inc.,ASTL,"$537,925,654",($0.69),time-after-hours,Mar/2025,1,$0.07,2025-04-29 05:20:18
"Sage Therapeutics, Inc.",SAGE,"$478,936,577",($0.99),time-after-hours,Mar/2025,10,($1.80),2025-04-29 05:20:18
Farmland Partners Inc.,FPI,"$462,156,648",$0.05,time-not-supplied,Mar/2025,2,$0.06,2025-04-29 05:20:18
Community Healthcare Trust Incorporated,CHCT,"$459,381,982",$0.44,time-after-hours,Mar/2025,3,$0.59,2025-04-29 05:20:18
Flushing Financial Corporation,FFIC,"$413,764,428",$0.22,time-after-hours,Mar/2025,3,$0.14,2025-04-29 05:20:18
Arrow Financial Corporation,AROW,"$413,592,533",$0.44,time-not-supplied,Mar/2025,1,$0.45,2025-04-29 05:20:18
Clearwater Paper Corporation,CLW,"$394,997,432",,time-after-hours,Mar/2025,4,$1.43,2025-04-29 05:20:18
"Tetra Technologies, Inc.",TTI,"$356,140,288",$0.08,time-after-hours,Mar/2025,2,$0.05,2025-04-29 05:20:18
Anywhere Real Estate Inc.,HOUS,"$353,812,604",($0.49),time-pre-market,Mar/2025,1,($0.79),2025-04-29 05:20:18
Horizon Technology Finance Corporation,HRZN,"$352,756,320",$0.33,time-after-hours,Mar/2025,2,$0.38,2025-04-29 05:20:18
Nabors Industries Ltd.,NBR,"$286,476,999",($2.64),time-after-hours,Mar/2025,4,($5.16),2025-04-29 05:20:18
Hyliion Holdings Corp.,HYLN,"$281,460,480",($0.08),time-not-supplied,Mar/2025,1,($0.07),2025-04-29 05:20:18
"Ranger Energy Services, Inc.",RNGR,"$272,821,118",,time-after-hours,Mar/2025,4,($0.03),2025-04-29 05:20:18
"Quad Graphics, Inc",QUAD,"$272,208,014",$0.07,time-after-hours,Mar/2025,1,$0.10,2025-04-29 05:20:18
Luxfer Holdings PLC,LXFR,"$267,955,581",$0.15,time-after-hours,Mar/2025,1,$0.18,2025-04-29 05:20:18
trivago N.V.,TRVG,"$255,918,590",($0.13),time-after-hours,Mar/2025,1,($0.03),2025-04-29 05:20:18
"Orion Group Holdings, Inc.",ORN,"$242,514,970",($0.11),time-after-hours,Mar/2025,2,($0.12),2025-04-29 05:20:18
"JAKKS Pacific, Inc.",JAKK,"$222,478,751",($0.79),time-after-hours,Mar/2025,1,($1.34),2025-04-29 05:20:18
"Evans Bancorp, Inc.",EVBN,"$215,457,683",,time-not-supplied,Mar/2025,4,$0.42,2025-04-29 05:20:18
"HomeStreet, Inc.",HMST,"$211,345,425",($0.06),time-not-supplied,Mar/2025,2,($0.29),2025-04-29 05:20:18
Primis Financial Corp.,FRST,"$205,940,374",,time-after-hours,Mar/2025,4,$0.10,2025-04-29 05:20:18
Old Point Financial Corporation,OPOF,"$199,170,293",,time-not-supplied,Mar/2025,4,$0.34,2025-04-29 05:20:18
First National Corporation,FXNC,"$182,160,328",$0.53,time-not-supplied,Mar/2025,1,$0.51,2025-04-29 05:20:18
Franklin Financial Services Corporation,FRAF,"$174,686,988",,time-not-supplied,Mar/2025,4,$0.77,2025-04-29 05:20:18
Industrial Logistics Properties Trust,ILPT,"$174,620,973",,time-after-hours,Mar/2025,4,$0.14,2025-04-29 05:20:18
"Solesence, Inc.",SLSN,"$174,557,165",,time-not-supplied,Mar/2025,4,$0.01,2025-04-29 05:20:18
Franklin Street Properties Corp.,FSP,"$159,492,741",$0.02,time-after-hours,Mar/2025,1,$0.04,2025-04-29 05:20:18
"Chain Bridge Bancorp, Inc.",CBNA,"$158,664,735",$0.54,time-not-supplied,Mar/2025,4,N/A,2025-04-29 05:20:18
"AudioEye, Inc.",AEYE,"$151,681,288",$0.05,time-after-hours,Mar/2025,2,$0.01,2025-04-29 05:20:18
"Eagle Bancorp Montana, Inc.",EBMT,"$136,170,411",$0.33,time-not-supplied,Mar/2025,2,$0.24,2025-04-29 05:20:18
"SR Bancorp, Inc.",SRBK,"$121,586,951",,time-not-supplied,Mar/2025,4,$0.12,2025-04-29 05:20:18
"Nautilus Biotechnology, Inc.",NAUT,"$109,631,296",($0.14),time-pre-market,Mar/2025,2,($0.15),2025-04-29 05:20:18
"Rocky Brands, Inc.",RCKY,"$102,235,592",,time-after-hours,Mar/2025,4,$0.41,2025-04-29 05:20:18
"Magyar Bancorp, Inc.",MGYR,"$90,066,732",,time-not-supplied,Mar/2025,4,$0.30,2025-04-29 05:20:18
Bogota Financial Corp.,BSBK,"$89,977,716",,time-not-supplied,Mar/2025,4,($0.03),2025-04-29 05:20:18
"IF Bancorp, Inc.",IROQ,"$79,933,895",,time-not-supplied,Mar/2025,4,$0.22,2025-04-29 05:20:18
"Stem, Inc.",STEM,"$68,187,795",($0.20),time-after-hours,Mar/2025,1,($0.46),2025-04-29 05:20:18
Nutriband Inc.,NTRB,"$59,084,904",($0.12),time-not-supplied,Jan/2025,1,($0.16),2025-04-29 05:20:18
Comstock Inc.,LODE,"$55,021,288",($0.20),time-not-supplied,Mar/2025,1,($0.60),2025-04-29 05:20:18
Summit State Bank,SSBI,"$53,385,040",,time-not-supplied,Mar/2025,4,$0.21,2025-04-29 05:20:18
Intrusion Inc.,INTZ,"$24,371,898",($0.11),time-after-hours,Mar/2025,1,($0.94),2025-04-29 05:20:18
Vince Holding Corp.,VNCE,"$23,453,912",($0.10),time-not-supplied,Jan/2025,1,($0.37),2025-04-29 05:20:18
Big 5 Sporting Goods Corporation,BGFV,"$20,443,783",($0.80),time-after-hours,Mar/2025,1,($0.38),2025-04-29 05:20:18
"Newton Golf Company, Inc.",NWTG,"$8,404,288",,time-not-supplied,Mar/2025,N/A,($24.02),2025-04-29 05:20:18
