Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
C&F Financial Corporation,CFFI,"$211,660,511",,time-not-supplied,Mar/2025,7,$1.01,2025-04-25 05:20:07
Eagle Financial Services Inc,EFSI,"$173,461,559",$0.92,time-not-supplied,Mar/2025,1,$0.72,2025-04-25 05:20:07
Oxford Square Capital Corp.,OXSQ,"$170,286,446",,time-pre-market,Mar/2025,N/A,$0.11,2025-04-25 05:20:07
Meridian Corporation,MRBK,"$157,768,186",$0.32,time-not-supplied,Mar/2025,2,$0.24,2025-04-25 05:20:07
GrafTech International Ltd.,EAF,"$154,718,395",($0.15),time-pre-market,Mar/2025,1,($0.10),2025-04-25 05:20:07
"First Capital, Inc.",FCAP,"$150,319,814",,time-not-supplied,Mar/2025,7,$0.88,2025-04-25 05:20:07
"Affinity Bancshares, Inc.",AFBI,"$118,868,193",,time-not-supplied,Mar/2025,7,$0.20,2025-04-25 05:20:07
"Perma-Pipe International Holdings, Inc.",PPIH,"$94,593,431",,time-not-supplied,Jan/2025,7,$1.08,2025-04-25 05:20:07
"Bank of the James Financial Group, Inc.",BOTJ,"$63,470,432",,time-not-supplied,Mar/2025,7,$0.48,2025-04-25 05:20:07
Bright Scholar Education Holdings Limited,BEDU,"$46,372,878",,time-not-supplied,Feb/2025,7,$0.03,2025-04-25 05:20:07
"Home Federal Bancorp, Inc. of Louisiana",HFBL,"$41,827,412",,time-not-supplied,Mar/2025,7,$0.24,2025-04-25 05:20:07
"Actinium Pharmaceuticals, Inc.",ATNM,"$40,554,658",($0.26),time-not-supplied,Mar/2025,2,($0.31),2025-04-25 05:20:07
reAlpha Tech Corp.,AIRE,"$29,865,181",($0.04),time-not-supplied,Mar/2025,1,($0.03),2025-04-25 05:20:07
Glen Burnie Bancorp,GLBZ,"$14,967,514",,time-not-supplied,Mar/2025,7,N/A,2025-04-25 05:20:07
